Time,TX,TY,TZ
0.566667,"18.4096","26.337","15.3113"
0.575,"18.4031","26.3312","15.3051"
0.583333,"18.405","26.3252","15.2782"
0.591667,"18.4231","26.3019","15.2577"
0.6,"18.4173","26.3095","15.2987"
0.608333,"18.4271","26.3019","15.2784"
0.616667,"18.4256","26.2849","15.286"
0.625,"18.411","26.2675","15.2807"
0.633333,"18.3762","26.2778","15.3039"
0.641667,"18.3588","26.2621","15.3111"
0.65,"18.3858","26.2754","15.2929"
0.658333,"18.3732","26.2824","15.2803"
0.666667,"18.3955","26.2928","15.2867"
0.675,"18.4311","26.3314","15.2929"
0.683333,"18.4068","26.3352","15.2702"
0.691667,"18.4188","26.3162","15.2655"
0.7,"18.4021","26.3129","15.2969"
0.708333,"18.3984","26.301","15.3226"
0.716667,"18.4201","26.302","15.3291"
0.725,"18.4094","26.3192","15.322"
0.733333,"18.3955","26.3059","15.3159"
0.741667,"18.3957","26.3065","15.2989"
0.75,"18.4034","26.3248","15.286"
0.758333,"18.4283","26.3248","15.2796"
0.766667,"18.4511","26.3291","15.2715"
0.775,"18.4101","26.3005","15.2783"
0.783333,"18.4099","26.2951","15.2914"
0.791667,"18.3942","26.2923","15.2997"
0.8,"18.3892","26.3062","15.3121"
0.808333,"18.3677","26.2913","15.3172"
0.816667,"18.3753","26.3101","15.3341"
0.825,"18.4054","26.3162","15.3197"
0.833333,"18.4053","26.3125","15.2976"
0.841667,"18.4086","26.3035","15.2772"
0.85,"18.4251","26.2645","15.2366"
0.858333,"18.4198","26.2552","15.2193"
0.866667,"18.4316","26.2575","15.2224"
0.875,"18.3915","26.2781","15.2614"
0.883333,"18.3856","26.2993","15.2918"
0.891667,"18.4069","26.3212","15.3088"
0.9,"18.4066","26.3404","15.3342"
0.908333,"18.4144","26.346","15.3491"
0.916667,"18.412","26.3331","15.3324"
0.925,"18.3813","26.3141","15.3385"
0.933333,"18.3802","26.2664","15.2779"
0.941667,"18.3829","26.2485","15.2306"
0.95,"18.3776","26.254","15.2245"
0.958333,"18.3899","26.2598","15.2169"
0.966667,"18.3763","26.2829","15.2675"
0.975,"18.4194","26.3328","15.2925"
0.983333,"18.4087","26.3376","15.337"
0.991667,"18.4216","26.3609","15.3548"
1,"18.4151","26.3549","15.3597"
1.00833,"18.4191","26.336","15.3458"
1.01667,"18.4138","26.296","15.2908"
1.025,"18.398","26.2672","15.2454"
1.03333,"18.414","26.2443","15.2246"
1.04167,"18.399","26.2661","15.2271"
1.05,"18.4071","26.2573","15.2313"
1.05833,"18.4007","26.2841","15.2916"
1.06667,"18.4055","26.3004","15.309"
1.075,"18.3977","26.2967","15.309"
1.08333,"18.4004","26.3318","15.318"
1.09167,"18.3954","26.3123","15.3265"
1.1,"18.389","26.3062","15.3276"
1.10833,"18.4025","26.3171","15.3177"
1.11667,"18.4307","26.3268","15.3264"
1.125,"18.4079","26.3127","15.2944"
1.13333,"18.4187","26.3024","15.2552"
1.14167,"18.4196","26.317","15.2635"
1.15,"18.4018","26.287","15.2332"
1.15833,"18.423","26.3108","15.2574"
1.16667,"18.4146","26.3086","15.3041"
1.175,"18.3966","26.3204","15.3519"
1.18333,"18.426","26.3241","15.3575"
1.19167,"18.3958","26.3068","15.3219"
1.2,"18.4154","26.3893","15.3987"
1.20833,"18.4242","26.4021","15.4102"
1.21667,"18.4197","26.3968","15.3889"
1.225,"18.3844","26.3889","15.3484"
1.23333,"18.3931","26.3947","15.3638"
1.24167,"18.3866","26.2924","15.2331"
1.25,"18.412","26.2321","15.2281"
1.25833,"18.4302","26.2395","15.288"
1.26667,"18.4177","26.242","15.3163"
1.275,"18.4721","26.2557","15.328"
1.28333,"18.4407","26.2545","15.3013"
1.29167,"18.4635","26.2475","15.2755"
1.3,"18.5233","26.2358","15.2004"
1.30833,"18.5779","26.252","15.2179"
1.31667,"18.568","26.2675","15.2551"
1.325,"18.5601","26.2866","15.2763"
1.33333,"18.5489","26.2726","15.3123"
1.34167,"18.5528","26.2588","15.3971"
1.35,"18.5886","26.2142","15.3613"
1.35833,"18.6292","26.2244","15.2905"
1.36667,"18.6368","26.2222","15.3191"
1.375,"18.6553","26.2653","15.3199"
1.38333,"18.6715","26.3614","15.2988"
1.39167,"18.661","26.4363","15.281"
1.4,"18.6367","26.5476","15.2544"
1.40833,"18.5544","26.7267","15.357"
1.41667,"18.4522","26.8801","15.4463"
1.425,"18.3682","27.0531","15.5"
1.43333,"18.2537","27.1196","15.3892"
1.44167,"18.1237","27.4373","15.6189"
1.45,"18.081","27.6173","15.5025"
1.45833,"18.0518","27.7482","15.4481"
1.46667,"17.9722","28.0344","15.4794"
1.475,"17.9244","28.2326","15.3787"
1.48333,"17.7845","28.5151","15.4717"
1.49167,"17.7353","28.7383","15.4481"
1.5,"17.6011","28.9745","15.5426"
1.50833,"17.5042","29.3375","15.6674"
1.51667,"17.5065","29.5844","15.6012"
1.525,"17.3964","29.869","15.547"
1.53333,"17.3372","30.2059","15.6437"
1.54167,"17.3142","30.393","15.5185"
1.55,"17.3258","30.6518","15.5786"
1.55833,"17.3093","30.6437","15.5058"
1.56667,"17.3329","30.8191","15.6014"
1.575,"17.2569","31.0387","15.6498"
1.58333,"17.2023","31.0482","15.6983"
1.59167,"17.1549","30.9761","15.6208"
1.6,"17.0769","31.1668","15.7337"
1.60833,"17.0152","31.0679","15.6927"
1.61667,"17.0219","31.0898","15.6904"
1.625,"16.9339","31.1787","15.7914"
1.63333,"16.9399","31.1693","15.8284"
1.64167,"16.9249","31.1207","15.6505"
1.65,"16.888","31.0879","15.4494"
1.65833,"16.8233","31.1747","15.5682"
1.66667,"16.7756","31.2587","15.7218"
1.675,"16.645","31.2588","15.7823"
1.68333,"16.533","31.2023","15.6345"
1.69167,"16.3976","31.3171","15.6877"
1.7,"16.377","31.3024","15.6152"
1.70833,"16.2097","31.3007","15.5379"
1.71667,"16.1429","31.2218","15.6813"
1.725,"16.1203","31.187","15.8374"
1.73333,"16.014","31.1166","15.9699"
1.74167,"15.977","31.0132","15.9883"
1.75,"15.9128","30.9006","15.9493"
1.75833,"15.8965","30.8148","15.9985"
1.76667,"15.8367","30.8395","16.1078"
1.775,"15.8155","30.7606","16.1615"
1.78333,"15.8369","30.6577","16.1104"
1.79167,"15.8246","30.4802","15.8813"
1.8,"15.7831","30.3399","15.7058"
1.80833,"15.7295","30.2432","15.6348"
1.81667,"15.7151","30.2532","15.6873"
1.825,"15.7774","30.1911","15.7649"
1.83333,"15.7061","30.1055","15.8588"
1.84167,"15.7169","30.0689","16.0221"
1.85,"15.7672","30.0176","16.1489"
1.85833,"15.688","29.943","16.2479"
1.86667,"15.6279","29.8541","16.4419"
1.875,"15.594","29.7366","16.6799"
1.88333,"15.5086","29.6182","16.9917"
1.89167,"15.4651","29.4133","17.2401"
1.9,"15.4574","29.2855","17.6284"
1.90833,"15.3373","29.2008","18.1095"
1.91667,"15.3181","29.0105","18.4376"
1.925,"15.2265","28.8955","18.9575"
1.93333,"15.0443","28.6374","19.5168"
1.94167,"14.8277","28.539","20.3024"
1.95,"14.7051","28.3576","21.0307"
1.95833,"14.5006","28.1414","21.8514"
1.96667,"14.2359","27.999","22.8273"
1.975,"13.9617","27.6815","23.7807"
1.98333,"13.6621","27.4992","25.0559"
1.99167,"13.3687","27.2101","26.3444"
2,"13.0319","27.0822","28.0207"
2.00833,"12.7409","26.7614","29.6379"
2.01667,"12.3678","26.416","31.4384"
2.025,"11.9848","26.1492","33.572"
2.03333,"11.5846","25.804","35.8343"
2.04167,"11.2","25.4977","38.3048"
2.05,"10.8512","25.104","40.8205"
2.05833,"10.3783","24.7929","43.7595"
2.06667,"10.0322","24.3497","46.5779"
2.075,"9.63367","23.9552","49.6818"
2.08333,"9.17711","23.5851","53.0091"
2.09167,"8.80957","23.2529","56.5343"
2.1,"8.34631","22.8594","60.2265"
2.10833,"7.95369","22.5832","64.2931"
2.11667,"7.57652","22.1617","68.2786"
2.125,"7.18927","21.7914","72.5405"
2.13333,"6.81547","21.4797","76.9983"
2.14167,"6.38193","21.1501","81.5682"
2.15,"6.04093","20.8365","86.2049"
2.15833,"5.72611","20.5501","90.9022"
2.16667,"5.33541","20.2374","95.6785"
2.175,"4.9946","19.8808","100.53"
2.18333,"4.67976","19.5191","105.411"
2.19167,"4.38778","19.2957","110.482"
2.2,"4.11793","19.0269","115.683"
2.20833,"3.78964","18.7191","120.953"
2.21667,"3.59501","18.4434","126.215"
2.225,"3.35266","18.1983","131.569"
2.23333,"3.09788","17.9863","137.012"
2.24167,"3.00306","17.6867","142.277"
2.25,"2.71734","17.5276","147.837"
2.25833,"2.61898","17.3211","153.172"
2.26667,"2.479","17.0686","158.569"
2.275,"2.31994","16.8894","164.182"
2.28333,"2.24828","16.699","169.668"
2.29167,"2.18033","16.4501","175.17"
2.3,"2.04805","16.3084","180.819"
2.30833,"1.96068","16.1207","186.385"
2.31667,"1.90295","15.9835","192.057"
2.325,"1.95798","15.878","197.666"
2.33333,"1.92843","15.6809","203.241"
2.34167,"1.97684","15.6104","208.92"
2.35,"2.04324","15.4533","214.468"
2.35833,"2.10845","15.4074","220.184"
2.36667,"2.26095","15.3543","225.886"
2.375,"2.31074","15.1853","231.523"
2.38333,"2.44559","15.2441","237.397"
2.39167,"2.55723","15.1704","243.097"
2.4,"2.71442","15.1347","248.859"
2.40833,"2.97136","15.1629","254.586"
2.41667,"3.19867","15.1023","260.263"
2.425,"3.38371","15.1995","266.104"
2.43333,"3.6405","15.1441","271.767"
2.44167,"3.93981","15.1704","277.481"
2.45,"4.17002","15.2159","283.37"
2.45833,"4.52544","15.1563","289.017"
2.46667,"4.77364","15.2561","294.964"
2.475,"5.14573","15.2113","300.714"
2.48333,"5.57056","15.3207","306.599"
2.49167,"5.9339","15.4013","312.491"
2.5,"6.33957","15.3881","318.259"
2.50833,"6.75792","15.5209","324.197"
2.51667,"7.14746","15.6176","330.08"
2.525,"7.56275","15.6835","335.935"
2.53333,"8.00281","15.8025","341.915"
2.54167,"8.51354","15.828","347.725"
2.55,"9.01337","15.9968","353.738"
2.55833,"9.4788","16.0742","359.606"
2.56667,"9.96337","16.2208","365.615"
2.575,"10.5048","16.4046","371.581"
2.58333,"11.005","16.5086","377.522"
2.59167,"11.5035","16.6209","383.439"
2.6,"11.9655","16.6672","389.358"
2.60833,"12.5186","16.832","395.373"
2.61667,"13.0766","16.8904","401.235"
2.625,"13.599","17.0819","407.208"
2.63333,"14.1312","17.2226","412.989"
2.64167,"14.7112","17.3904","418.842"
2.65,"15.2975","17.5617","424.631"
2.65833,"15.8342","17.6777","430.35"
2.66667,"16.4381","17.8698","436.119"
2.675,"16.8891","17.9984","441.825"
2.68333,"17.5047","18.2354","447.554"
2.69167,"18.0376","18.4459","453.132"
2.7,"18.6052","18.5747","458.646"
2.70833,"19.1618","18.9","464.169"
2.71667,"19.754","19.1625","469.588"
2.725,"20.3797","19.279","474.827"
2.73333,"20.9594","19.5815","480.162"
2.74167,"21.514","19.8462","485.416"
2.75,"22.0264","20.0997","490.615"
2.75833,"22.2164","19.6032","495.362"
2.76667,"22.7813","19.8733","500.391"
2.775,"23.3887","20.2866","505.45"
2.78333,"24.0898","20.616","510.347"
2.79167,"24.6077","20.8222","515.022"
2.8,"25.1657","21.113","519.66"
2.80833,"25.797","21.3869","524.275"
2.81667,"26.3528","21.7301","528.886"
2.825,"26.9791","22.0924","533.315"
2.83333,"27.5315","22.3714","537.738"
2.84167,"28.0637","22.6651","542.029"
2.85,"28.6537","22.9559","546.125"
2.85833,"29.1958","23.3127","550.29"
2.86667,"29.6846","23.6009","554.343"
2.875,"30.2551","23.9435","558.27"
2.88333,"30.7265","24.1605","562.057"
2.89167,"31.2707","24.5447","565.979"
2.9,"31.6343","24.8449","569.83"
2.90833,"32.2042","25.1364","573.375"
2.91667,"32.6434","25.405","576.894"
2.925,"33.043","25.6348","580.397"
2.93333,"33.5118","25.9845","583.925"
2.94167,"33.8959","26.2848","587.259"
2.95,"34.3173","26.5638","590.556"
2.95833,"34.7093","26.8109","593.725"
2.96667,"35.0276","27.0135","596.729"
2.975,"35.4849","27.3246","599.932"
2.98333,"35.7158","27.5347","602.902"
2.99167,"36.0343","27.8193","605.825"
3,"36.4161","28.0319","608.686"
3.00833,"36.6199","28.3071","611.542"
3.01667,"36.9008","28.5731","614.273"
3.025,"37.1972","28.7844","616.95"
3.03333,"37.3817","28.9148","619.462"
3.04167,"37.5617","29.0718","622.06"
3.05,"37.7181","29.2483","624.513"
3.05833,"37.9637","29.4742","626.944"
3.06667,"38.1358","29.6238","629.316"
3.075,"38.1819","29.759","631.63"
3.08333,"38.3647","29.9392","633.913"
3.09167,"38.4653","29.9954","636.055"
3.1,"38.5617","30.2644","638.33"
3.10833,"38.6194","30.2722","640.384"
3.11667,"38.7482","30.5132","642.553"
3.125,"38.7903","30.6414","644.683"
3.13333,"38.7906","30.6721","646.637"
3.14167,"38.8605","30.8623","648.64"
3.15,"38.9332","30.9932","650.598"
3.15833,"38.8965","31.1075","652.568"
3.16667,"38.8761","31.2221","654.52"
3.175,"38.8817","31.3345","656.374"
3.18333,"38.4938","30.6575","657.855"
3.19167,"38.3606","30.7592","659.746"
3.2,"38.3348","30.8277","661.551"
3.20833,"38.1723","30.7418","663.23"
3.21667,"38.0284","30.7324","664.88"
3.225,"37.9561","30.6869","666.526"
3.23333,"37.7902","30.6794","668.115"
3.24167,"37.6403","30.5692","669.592"
3.25,"37.5318","30.6044","671.148"
3.25833,"37.3679","30.5694","672.734"
3.26667,"37.231","30.5272","674.122"
3.275,"37.1426","30.6351","675.75"
3.28333,"36.8343","30.3538","677.14"
3.29167,"36.6313","30.2701","678.61"
3.3,"36.4425","30.2307","680.06"
3.30833,"36.2744","30.2111","681.463"
3.31667,"36.0871","30.0568","682.711"
3.325,"35.9303","30.0189","684.126"
3.33333,"35.725","29.9102","685.515"
3.34167,"35.5312","29.79","686.771"
3.35,"35.3374","29.7361","688.103"
3.35833,"35.1584","29.5947","689.38"
3.36667,"34.9333","29.5397","690.784"
3.375,"34.8056","29.4371","692.078"
3.38333,"34.611","29.2744","693.262"
3.39167,"34.4223","29.1736","694.591"
3.4,"34.1905","29.0898","695.817"
3.40833,"34.0082","28.9276","697.162"
3.41667,"33.8229","28.6976","698.266"
3.425,"33.6297","28.5378","699.395"
3.43333,"33.4192","28.4077","700.617"
3.44167,"33.2074","28.1817","701.688"
3.45,"33.0335","28.1319","702.976"
3.45833,"32.8703","27.9858","704.023"
3.46667,"32.7692","27.7624","705.077"
3.475,"32.6156","27.7163","706.317"
3.48333,"32.4405","27.5362","707.468"
3.49167,"32.2816","27.3999","708.57"
3.5,"32.1366","27.276","709.663"
3.50833,"32.003","27.1671","710.808"
3.51667,"31.9141","27.0605","712.004"
3.525,"31.8376","26.9526","713.098"
3.53333,"31.7496","26.8625","714.248"
3.54167,"31.6243","26.7844","715.431"
3.55,"31.5118","26.7016","716.574"
3.55833,"31.4285","26.5034","717.616"
3.56667,"31.3831","26.4511","718.822"
3.575,"31.2829","26.3225","719.939"
3.58333,"31.2554","26.311","721.266"
3.59167,"31.1833","26.1438","722.441"
3.6,"31.157","26.1249","723.707"
3.60833,"31.1111","26.0589","724.851"
3.61667,"31.0884","25.9409","725.984"
3.625,"31.0343","25.8057","727.133"
3.63333,"31.093","25.7389","728.257"
3.64167,"30.9915","25.6703","729.377"
3.65,"30.9939","25.5213","730.452"
3.65833,"30.9532","25.4412","731.655"
3.66667,"30.9487","25.4209","732.751"
3.675,"31.0226","25.3823","733.95"
3.68333,"30.9947","25.2665","734.894"
3.69167,"31.0238","25.2568","736.005"
3.7,"31.0141","25.2209","737.029"
3.70833,"31.0563","25.1537","737.968"
3.71667,"31.076","25.1134","738.989"
3.725,"31.0465","25.0713","739.86"
3.73333,"31.0907","25.0247","740.785"
3.74167,"31.0839","24.9871","741.718"
3.75,"31.1045","24.9775","742.646"
3.75833,"31.1711","24.9427","743.527"
3.76667,"31.1937","24.9017","744.36"
3.775,"31.2188","24.8951","745.198"
3.78333,"31.236","24.9005","746.018"
3.79167,"31.2804","24.8609","746.72"
3.8,"31.3699","24.9185","747.561"
3.80833,"31.4166","24.9747","748.325"
3.81667,"31.3908","24.8923","749.008"
3.825,"31.3942","24.932","749.775"
3.83333,"31.4368","24.9723","750.412"
3.84167,"31.479","24.929","751.12"
3.85,"31.4909","24.9631","751.794"
3.85833,"31.4951","24.9023","752.435"
3.86667,"31.5241","25.0423","753.148"
3.875,"31.5629","25.0066","753.776"
3.88333,"31.6246","25.0615","754.401"
3.89167,"31.6765","25.1365","755.06"
3.9,"31.6664","25.0554","755.626"
3.90833,"31.6551","25.1638","756.218"
3.91667,"31.7216","25.2068","756.765"
3.925,"31.7271","25.2526","757.297"
3.93333,"31.7562","25.1947","757.826"
3.94167,"31.7213","25.2873","758.402"
3.95,"31.7317","25.3423","758.863"
3.95833,"31.7346","25.2806","759.306"
3.96667,"31.7396","25.3817","759.706"
3.975,"31.7568","25.4022","760.112"
3.98333,"31.7114","25.4371","760.487"
3.99167,"31.7102","25.494","760.884"
4,"31.677","25.5478","761.316"
4.00833,"31.6993","25.6194","761.728"
4.01667,"31.7049","25.6445","762.108"
4.025,"31.6663","25.679","762.405"
4.03333,"31.674","25.807","762.849"
4.04167,"31.6388","25.8158","763.124"
4.05,"31.6262","25.8637","763.462"
4.05833,"31.5803","25.8825","763.747"
4.06667,"31.5292","25.9084","764.043"
4.075,"31.4831","25.9494","764.379"
4.08333,"31.4648","26.0304","764.73"
4.09167,"31.4585","26.1076","765.132"
4.1,"31.4376","26.1168","765.429"
4.10833,"31.4001","26.1978","765.869"
4.11667,"31.291","26.2376","766.211"
4.125,"31.239","26.2711","766.579"
4.13333,"31.2262","26.3167","766.966"
4.14167,"31.176","26.2955","767.362"
4.15,"31.1205","26.3587","767.795"
4.15833,"31.048","26.3083","768.152"
4.16667,"30.976","26.4415","768.647"
4.175,"30.9267","26.4422","769.056"
4.18333,"30.8656","26.4601","769.492"
4.19167,"30.8189","26.4451","769.93"
4.2,"30.7273","26.4627","770.366"
4.20833,"30.6189","26.4571","770.879"
4.21667,"30.494","26.4361","771.259"
4.225,"30.4545","26.4198","771.74"
4.23333,"30.3405","26.4402","772.221"
4.24167,"30.2866","26.4362","772.612"
4.25,"30.1343","26.4291","773.067"
4.25833,"30.0493","26.4405","773.558"
4.26667,"29.9651","26.4099","773.998"
4.275,"29.8927","26.3811","774.344"
4.28333,"29.7379","26.3316","774.805"
4.29167,"29.6213","26.3571","775.236"
4.3,"29.4913","26.28","775.638"
4.30833,"29.4484","26.3473","776.161"
4.31667,"29.3672","26.3403","776.655"
4.325,"29.2461","26.2764","777.062"
4.33333,"29.128","26.2663","777.55"
4.34167,"29.0399","26.2745","778.03"
4.35,"28.9965","26.2666","778.525"
4.35833,"28.8992","26.2296","779.018"
4.36667,"28.7814","26.1829","779.493"
4.375,"28.6955","26.2773","780.108"
4.38333,"28.6025","26.1834","780.567"
4.39167,"28.4883","26.1457","781.097"
4.4,"28.423","26.1401","781.61"
4.40833,"28.3182","26.1225","782.043"
4.41667,"28.2344","26.1328","782.621"
4.425,"28.1342","26.1447","783.196"
4.43333,"28.0878","26.0475","783.698"
4.44167,"27.9918","26.0812","784.213"
4.45,"27.9087","26.0656","784.756"
4.45833,"27.8033","26.0722","785.241"
4.46667,"27.7568","25.9795","785.686"
4.475,"27.6435","26.0228","786.198"
4.48333,"27.618","25.9879","786.691"
4.49167,"27.4699","25.9084","787.095"
4.5,"27.3954","25.8742","787.544"
4.50833,"27.3431","25.8928","788.054"
4.51667,"27.2723","25.8471","788.561"
4.525,"27.1879","25.845","789.006"
4.53333,"27.1136","25.8795","789.53"
4.54167,"27.0547","25.8237","789.972"
4.55,"27.0375","25.8957","790.432"
4.55833,"26.9465","25.8201","790.767"
4.56667,"26.9042","25.808","791.149"
4.575,"26.857","25.8049","791.649"
4.58333,"26.866","25.8562","792.093"
4.59167,"26.8193","25.7711","792.456"
4.6,"26.7849","25.8214","792.946"
4.60833,"26.7272","25.8316","793.395"
4.61667,"26.7609","25.8922","793.857"
4.625,"26.7392","25.8696","794.331"
4.63333,"26.7135","25.9448","794.768"
4.64167,"26.6742","25.9536","795.193"
4.65,"26.7177","25.9902","795.636"
4.65833,"26.73","26.024","796.15"
4.66667,"26.701","26.0625","796.653"
4.675,"26.6969","25.9674","797.014"
4.68333,"26.661","26.0385","797.533"
4.69167,"26.7226","26.0994","797.959"
4.7,"26.7698","26.1338","798.348"
4.70833,"26.7346","26.1102","798.733"
4.71667,"26.7116","26.1523","799.14"
4.725,"26.7534","26.1967","799.527"
4.73333,"26.82","26.1877","799.886"
4.74167,"26.8392","26.2352","800.23"
4.75,"26.874","26.2649","800.679"
4.75833,"26.8678","26.2444","800.951"
4.76667,"26.9463","26.2549","801.289"
4.775,"26.973","26.298","801.577"
4.78333,"26.9933","26.3361","801.855"
4.79167,"26.9991","26.3696","802.146"
4.8,"27.0434","26.5074","802.552"
4.80833,"27.1009","26.4763","802.776"
4.81667,"27.1554","26.523","803.058"
4.825,"27.1703","26.523","803.318"
4.83333,"27.232","26.6102","803.642"
4.84167,"27.2798","26.6086","803.924"
4.85,"27.38","26.7061","804.201"
4.85833,"27.4558","26.7196","804.519"
4.86667,"27.479","26.7707","804.822"
4.875,"27.4999","26.7959","805.107"
4.88333,"27.5951","26.8643","805.331"
4.89167,"27.667","26.808","805.514"
4.9,"27.6948","26.8533","805.739"
4.90833,"27.7208","26.8762","806.02"
4.91667,"27.8096","26.8759","806.254"
4.925,"27.8983","26.9447","806.486"
4.93333,"27.9522","26.9494","806.644"
4.94167,"28.0123","26.992","806.803"
4.95,"28.0522","26.9919","806.986"
4.95833,"28.0911","27.0535","807.153"
4.96667,"28.1377","27.0276","807.263"
4.975,"28.1458","27.0425","807.409"
4.98333,"28.1683","27.1159","807.645"
4.99167,"28.2382","27.1802","807.802"
5,"28.3082","27.1262","807.891"
5.00833,"28.3851","27.162","808.042"
5.01667,"28.3904","27.2065","808.209"
5.025,"28.4227","27.2365","808.408"
5.03333,"28.4637","27.2516","808.604"
5.04167,"28.5248","27.2816","808.746"
5.05,"28.5253","27.2911","808.916"
5.05833,"28.563","27.3519","809.163"
5.06667,"28.5819","27.3423","809.307"
5.075,"28.658","27.3784","809.532"
5.08333,"28.6966","27.3984","809.731"
5.09167,"28.6764","27.401","809.871"
5.1,"28.9981","27.8323","810.225"
5.10833,"29.0004","27.7977","810.424"
5.11667,"28.9885","27.8338","810.643"
5.125,"28.9927","27.9105","810.927"
5.13333,"29.0219","27.8683","811.057"
5.14167,"29.0802","27.9004","811.254"
5.15,"29.0676","27.9238","811.381"
5.15833,"29.0728","27.881","811.477"
5.16667,"29.0542","27.8987","811.572"
5.175,"29.1078","27.8604","811.667"
5.18333,"29.0674","27.7919","811.716"
5.19167,"29.0734","27.8346","811.917"
5.2,"29.0621","27.8697","812.087"
5.20833,"29.1018","27.7991","812.242"
5.21667,"29.0808","27.8227","812.408"
5.225,"29.0927","27.8892","812.595"
5.23333,"29.0804","27.8637","812.626"
5.24167,"29.1216","27.8757","812.728"
5.25,"29.1003","27.9008","812.792"
5.25833,"29.0985","27.8248","812.873"
5.26667,"29.1933","27.914","812.962"
5.275,"29.2093","27.8933","813.096"
5.28333,"29.2332","27.8164","813.137"
5.29167,"29.2079","27.8468","813.299"
5.3,"29.21","27.8617","813.436"
5.30833,"29.2564","27.8622","813.57"
5.31667,"29.2467","27.8341","813.673"
5.325,"29.202","27.848","813.773"
5.33333,"29.2736","27.945","813.947"
5.34167,"29.307","27.8912","814.014"
5.35,"29.3399","27.9594","814.22"
5.35833,"29.3169","27.9516","814.412"
5.36667,"29.3198","27.9582","814.623"
5.375,"29.3259","27.8682","814.751"
5.38333,"29.3342","27.8793","814.936"
5.39167,"29.2963","27.7904","815.065"
5.4,"29.2499","27.8645","815.289"
5.40833,"29.2568","27.814","815.44"
5.41667,"29.2688","27.8303","815.588"
5.425,"29.2902","27.865","815.824"
5.43333,"29.2327","27.9057","816.037"
5.44167,"29.2648","27.8312","816.211"
5.45,"29.1905","27.8193","816.436"
5.45833,"29.1556","27.7515","816.66"
5.46667,"29.0779","27.6727","816.763"
5.475,"29.0892","27.6357","816.904"
5.48333,"29.0671","27.6194","817.006"
5.49167,"29.0279","27.5279","817.099"
5.5,"28.9364","27.5588","817.307"
5.50833,"28.9316","27.5593","817.477"
5.51667,"28.8982","27.4908","817.57"
5.525,"28.832","27.4653","817.801"
5.53333,"28.7049","27.4138","817.948"
5.54167,"28.7183","27.3448","818.058"
5.55,"28.6562","27.2957","818.219"
5.55833,"28.611","27.3041","818.396"
5.56667,"28.5311","27.1839","818.453"
5.575,"28.4491","27.1281","818.574"
