Time,"Position - cf13",,
,"TX","TY","TZ"
Seconds,"mm","mm","mm"
0,"15.6961","29.0555","15.3571"
0.00833333,"15.6953","29.0451","15.3586"
0.0166667,"15.6893","28.9966","15.3445"
0.025,"15.6539","28.9859","15.365"
0.0333333,"15.653","28.9695","15.3789"
0.0416667,"15.6186","28.9449","15.3628"
0.05,"15.6358","28.9941","15.3872"
0.0583333,"15.6342","28.9759","15.3507"
0.0666667,"15.6749","29.0211","15.3757"
0.075,"15.6967","29.0126","15.3191"
0.0833333,"15.6805","29.002","15.3279"
0.0916667,"15.6819","28.9807","15.3288"
0.1,"15.6854","28.9782","15.3643"
0.108333,"15.6502","28.9853","15.3865"
0.116667,"15.6222","28.973","15.4059"
0.125,"15.6214","28.9833","15.3734"
0.133333,"15.6329","29.0028","15.3885"
0.141667,"15.643","28.995","15.3662"
0.15,"15.6876","29.0117","15.3245"
0.158333,"15.6728","29.0104","15.3194"
0.166667,"15.7185","29.0132","15.3201"
0.175,"15.6697","28.9899","15.3446"
0.183333,"15.6634","29.007","15.4032"
0.191667,"15.6393","29.0084","15.4142"
0.2,"15.6354","28.9885","15.3964"
0.208333,"15.6427","28.9853","15.3796"
0.216667,"15.6681","28.9895","15.3243"
0.225,"15.6644","28.9955","15.3343"
0.233333,"15.6858","28.9882","15.3256"
0.241667,"15.6928","28.9874","15.3406"
0.25,"15.6791","28.9489","15.3213"
0.258333,"15.6663","28.9411","15.3533"
0.266667,"15.6344","28.9814","15.4232"
0.275,"15.632","29.0074","15.4366"
0.283333,"15.6593","29.0071","15.4056"
0.291667,"15.6654","29.0305","15.3821"
0.3,"15.6551","29.0218","15.3285"
0.308333,"15.6909","29.0305","15.2893"
0.316667,"15.6859","29.0075","15.3009"
0.325,"15.69","28.9995","15.3589"
0.333333,"15.6759","29.0001","15.4128"
0.341667,"15.6753","28.9869","15.4235"
0.35,"15.6514","29.0118","15.4654"
0.358333,"15.6635","29.0221","15.4299"
0.366667,"15.6378","29.0071","15.3735"
0.375,"15.6717","29.0255","15.3305"
0.383333,"15.6518","29.014","15.3119"
0.391667,"15.6685","29.0053","15.3116"
0.4,"15.6635","29.0136","15.3642"
0.408333,"15.6766","28.9985","15.3952"
0.416667,"15.6726","28.9766","15.4292"
0.425,"15.6753","28.9687","15.4114"
0.433333,"15.6351","28.9987","15.4465"
0.441667,"15.6735","28.9832","15.3639"
0.45,"15.6714","29.0111","15.3508"
0.458333,"15.6551","28.9977","15.3262"
0.466667,"15.6613","28.9581","15.2674"
0.475,"15.67","28.9939","15.3327"
0.483333,"15.657","28.9947","15.3702"
0.491667,"15.6656","28.9951","15.3835"
0.5,"15.6841","29.028","15.4284"
0.508333,"15.6688","29.0191","15.433"
0.516667,"15.6773","29.0202","15.4167"
0.525,"15.685","29.0305","15.3953"
0.533333,"15.6646","29.0236","15.3344"
0.541667,"15.664","28.9656","15.2912"
0.55,"15.6384","28.9727","15.3194"
0.558333,"15.637","28.9829","15.3769"
0.566667,"15.6503","28.9727","15.375"
0.575,"15.649","28.9813","15.371"
0.583333,"15.6591","28.9689","15.3577"
0.591667,"15.6589","29.003","15.3814"
0.6,"15.6788","29.0291","15.3844"
0.608333,"15.6754","29.0134","15.4144"
0.616667,"15.6943","29.0178","15.3948"
0.625,"15.6878","28.9993","15.3923"
0.633333,"15.6548","28.9964","15.3992"
0.641667,"15.653","28.9678","15.3438"
0.65,"15.6645","28.9549","15.3211"
0.658333,"15.6561","28.9572","15.3161"
0.666667,"15.6414","28.9703","15.367"
0.675,"15.641","28.9963","15.3793"
0.683333,"15.6767","29.0029","15.3533"
0.691667,"15.672","29.0157","15.37"
0.7,"15.677","29.0293","15.3902"
0.708333,"15.6702","29.0098","15.3769"
0.716667,"15.6818","29.025","15.3696"
0.725,"15.6727","29.0063","15.3729"
0.733333,"15.6691","28.9903","15.3844"
0.741667,"15.6786","28.9862","15.3619"
0.75,"15.6471","28.9647","15.3635"
0.758333,"15.6434","28.902","15.3119"
0.766667,"15.6434","28.9728","15.3599"
0.775,"15.6765","29.0065","15.3983"
0.783333,"15.6551","28.9716","15.3537"
0.791667,"15.6818","29.0471","15.3867"
0.8,"15.6724","29.0054","15.3431"
0.808333,"15.667","29.0019","15.384"
0.816667,"15.6918","29.006","15.355"
0.825,"15.6826","29.0084","15.371"
0.833333,"15.6573","28.9754","15.3485"
0.841667,"15.6525","29.0152","15.3874"
0.85,"15.6367","29.0263","15.4139"
0.858333,"15.6903","28.9994","15.3902"
0.866667,"15.6579","29.0064","15.387"
0.875,"15.6542","28.9636","15.4335"
0.883333,"15.6574","28.9212","15.3804"
0.891667,"15.6978","28.8404","15.245"
0.9,"15.6785","28.8328","15.2597"
0.908333,"15.6922","28.8401","15.259"
0.916667,"15.6355","28.8422","15.265"
0.925,"15.63","28.8296","15.2903"
0.933333,"15.6271","28.8556","15.3274"
0.941667,"15.6371","28.8565","15.3384"
0.95,"15.6382","28.8611","15.3591"
0.958333,"15.6392","28.8373","15.3795"
0.966667,"15.6495","28.8286","15.3299"
0.975,"15.6644","28.8221","15.3018"
0.983333,"15.6731","28.8113","15.235"
0.991667,"15.7071","28.8681","15.3158"
1,"15.7392","28.9234","15.2833"
1.00833,"15.7199","29.0021","15.3165"
1.01667,"15.7081","29.0842","15.3652"
1.025,"15.7041","29.139","15.4213"
1.03333,"15.7311","29.1663","15.4728"
1.04167,"15.7366","29.1578","15.4904"
1.05,"15.7013","29.1317","15.4883"
1.05833,"15.6829","29.1077","15.451"
1.06667,"15.6633","29.0876","15.4926"
1.075,"15.7208","29.0237","15.4114"
1.08333,"15.756","29.0454","15.3838"
1.09167,"15.7519","28.9834","15.3571"
1.1,"15.713","28.981","15.4524"
1.10833,"15.7366","28.962","15.4856"
1.11667,"15.7031","28.9393","15.6718"
1.125,"15.7364","28.8131","15.5869"
1.13333,"15.6914","28.8385","15.5929"
1.14167,"15.6806","28.8547","15.5629"
1.15,"15.6362","28.7834","15.5192"
1.15833,"15.5917","28.9327","15.503"
1.16667,"15.5236","28.9639","15.395"
1.175,"15.4807","28.9651","15.4442"
1.18333,"15.3991","29.1404","15.6262"
1.19167,"15.247","29.1556","15.4699"
1.2,"15.2059","29.2224","15.4588"
1.20833,"15.1323","29.2957","15.5505"
1.21667,"15.0627","29.4414","15.5975"
1.225,"15.1169","29.495","15.4554"
1.23333,"15.0591","29.6596","15.7003"
1.24167,"15.0287","29.7803","15.8423"
1.25,"15.0433","29.8748","15.8426"
1.25833,"15.008","29.9703","15.7223"
1.26667,"15.0035","30.1016","15.6063"
1.275,"14.9757","30.1136","15.3509"
1.28333,"14.9164","30.33","15.5409"
1.29167,"14.9185","30.3617","15.4552"
1.3,"14.939","30.5815","15.5665"
1.30833,"14.9989","30.6318","15.4711"
1.31667,"15.0305","30.7407","15.3949"
1.325,"15.0082","30.9134","15.6705"
1.33333,"15.0212","30.9863","15.7384"
1.34167,"15.0368","31.1147","15.7592"
1.35,"15.053","31.1374","15.6472"
1.35833,"15.0874","31.3162","15.714"
1.36667,"15.0823","31.439","15.6302"
1.375,"15.2179","31.4766","15.5152"
1.38333,"15.3242","31.5865","15.6391"
1.39167,"15.424","31.7155","15.7718"
1.4,"15.4896","31.867","15.8636"
1.40833,"15.5773","31.838","15.9507"
1.41667,"15.7017","31.8529","15.9881"
1.425,"15.8593","31.7412","15.8539"
1.43333,"15.9073","31.7235","15.7175"
1.44167,"16.0316","31.8026","15.7126"
1.45,"16.1421","31.7929","15.6468"
1.45833,"16.2644","31.8655","15.5402"
1.46667,"16.329","31.8428","15.6482"
1.475,"16.4628","31.8488","15.7401"
1.48333,"16.5572","31.8407","15.7941"
1.49167,"16.6585","31.874","15.8804"
1.5,"16.706","31.8452","15.9379"
1.50833,"16.8443","31.8758","15.9359"
1.51667,"16.9252","31.9213","16.0858"
1.525,"17.0689","32.0262","16.1286"
1.53333,"17.1223","31.9041","16.021"
1.54167,"17.1843","31.9248","16.0055"
1.55,"17.3351","31.9606","16.1227"
1.55833,"17.4115","31.9192","16.0994"
1.56667,"17.416","31.8721","16.161"
1.575,"17.4675","31.8194","16.2571"
1.58333,"17.5222","31.733","16.3904"
1.59167,"17.5674","31.6735","16.6564"
1.6,"17.6146","31.5638","16.8476"
1.60833,"17.6484","31.4249","17.1391"
1.61667,"17.6537","31.3833","17.6221"
1.625,"17.7301","31.2434","18.0542"
1.63333,"17.7417","31.1444","18.6784"
1.64167,"17.6907","31.0075","19.3331"
1.65,"17.6561","30.823","20.0755"
1.65833,"17.5212","30.6866","20.9972"
1.66667,"17.461","30.5015","21.9387"
1.675,"17.3183","30.2707","23.1212"
1.68333,"17.1406","30.0986","24.4279"
1.69167,"16.8394","29.9021","25.8202"
1.7,"16.6365","29.6413","27.327"
1.70833,"16.4078","29.3932","28.9632"
1.71667,"16.0822","29.0753","30.7324"
1.725,"15.7336","28.7009","32.6192"
1.73333,"15.3082","28.4197","34.7874"
1.74167,"15.0023","28.0574","36.9819"
1.75,"14.4881","27.7752","39.5527"
1.75833,"14.0766","27.3785","42.1461"
1.76667,"13.5823","27.0642","45.086"
1.775,"13.1091","26.7517","48.1867"
1.78333,"12.6239","26.4216","51.4926"
1.79167,"12.1284","26.116","54.9835"
1.8,"11.6056","25.7573","58.5684"
1.80833,"11.0859","25.53","62.4785"
1.81667,"10.5762","25.1467","66.3009"
1.825,"10.0917","24.8272","70.3928"
1.83333,"9.59447","24.4442","74.4342"
1.84167,"9.00015","24.1225","78.7096"
1.85,"8.41825","23.7774","83.1365"
1.85833,"7.91569","23.4782","87.7221"
1.86667,"7.42307","23.1465","92.3681"
1.875,"6.84282","22.7974","97.1403"
1.88333,"6.35957","22.4551","101.937"
1.89167,"5.8533","22.1267","106.859"
1.9,"5.4102","21.86","111.822"
1.90833,"5.00812","21.6515","116.932"
1.91667,"4.52995","21.3574","122.058"
1.925,"4.10349","21.0969","127.177"
1.93333,"3.66961","20.9453","132.488"
1.94167,"3.21693","20.6911","137.729"
1.95,"2.85483","20.4234","142.968"
1.95833,"2.47246","20.2135","148.265"
1.96667,"2.19973","20.0101","153.555"
1.975,"1.86777","19.8212","159.013"
1.98333,"1.60622","19.5187","164.336"
1.99167,"1.35978","19.3844","169.858"
2,"1.1429","19.1202","175.304"
2.00833,"0.974979","19.0332","180.949"
2.01667,"0.847857","18.8887","186.533"
2.025,"0.705727","18.7327","192.158"
2.03333,"0.578016","18.6539","197.741"
2.04167,"0.553774","18.4427","203.231"
2.05,"0.502662","18.4043","208.962"
2.05833,"0.500579","18.1687","214.425"
2.06667,"0.537403","18.091","220.059"
2.075,"0.563829","17.9876","225.646"
2.08333,"0.665189","17.9582","231.362"
2.09167,"0.771894","17.8511","236.971"
2.1,"0.857826","17.753","242.66"
2.10833,"0.956569","17.7129","248.324"
2.11667,"1.14861","17.6103","253.951"
2.125,"1.39421","17.621","259.656"
2.13333,"1.59781","17.4602","265.298"
2.14167,"1.88311","17.495","271.033"
2.15,"2.1409","17.4119","276.655"
2.15833,"2.48957","17.4204","282.405"
2.16667,"2.75837","17.3103","288.006"
2.175,"3.10401","17.3009","293.794"
2.18333,"3.40573","17.3164","299.492"
2.19167,"3.83954","17.327","305.265"
2.2,"4.23137","17.3738","310.969"
2.20833,"4.67806","17.3358","316.71"
2.21667,"5.12226","17.4145","322.422"
2.225,"5.55446","17.3942","328.103"
2.23333,"6.08938","17.4805","333.839"
2.24167,"6.56733","17.4964","339.513"
2.25,"7.03409","17.5547","345.239"
2.25833,"7.47059","17.5039","350.837"
2.26667,"8.02416","17.598","356.556"
2.275,"8.50986","17.5437","362.133"
2.28333,"9.06343","17.702","367.856"
2.29167,"9.67116","17.7673","373.494"
2.3,"10.2044","17.9323","379.247"
2.30833,"10.7495","18.0041","384.887"
2.31667,"11.2947","18.1495","390.548"
2.325,"11.861","18.255","396.139"
2.33333,"12.4647","18.3759","401.717"
2.34167,"13.0661","18.468","407.286"
2.35,"13.673","18.6512","412.798"
2.35833,"14.2448","18.8198","418.404"
2.36667,"14.8501","19.016","423.884"
2.375,"15.5041","19.2162","429.444"
2.38333,"16.0156","19.4628","435.003"
2.39167,"16.723","19.5631","440.4"
2.4,"17.3382","19.7877","445.76"
2.40833,"17.9534","19.9451","451.109"
2.41667,"18.5013","20.1786","456.434"
2.425,"18.6862","19.6577","461.293"
2.43333,"19.299","19.8699","466.541"
2.44167,"19.8529","20.1188","471.762"
2.45,"20.3997","20.2831","476.88"
2.45833,"20.989","20.5596","481.928"
2.46667,"21.5883","20.8857","487.03"
2.475,"22.1619","20.9515","491.873"
2.48333,"22.6528","21.2575","496.851"
2.49167,"23.2096","21.5476","501.696"
2.5,"23.7359","21.7019","506.423"
2.50833,"24.3165","22.0614","511.208"
2.51667,"24.8165","22.3019","515.92"
2.525,"25.3478","22.5907","520.554"
2.53333,"25.828","22.7806","525.017"
2.54167,"26.3464","23.0334","529.595"
2.55,"26.7387","23.2769","534.013"
2.55833,"27.1696","23.4359","538.272"
2.56667,"27.6012","23.734","542.643"
2.575,"28.0079","24.0243","546.855"
2.58333,"28.4242","24.311","551.008"
2.59167,"28.7891","24.5097","554.958"
2.6,"29.1511","24.7893","558.903"
2.60833,"29.5743","25.121","562.85"
2.61667,"29.904","25.4136","566.694"
2.625,"30.2779","25.7578","570.497"
2.63333,"30.5994","25.9576","574.103"
2.64167,"30.8572","26.2343","577.65"
2.65,"31.215","26.6009","581.262"
2.65833,"31.4699","26.8825","584.633"
2.66667,"31.7415","27.2582","588.05"
2.675,"32.0247","27.4888","591.199"
2.68333,"32.1618","27.8594","594.479"
2.69167,"32.3846","28.2374","597.778"
2.7,"32.82","28.8759","600.952"
2.70833,"32.8673","29.1566","603.934"
2.71667,"33.0712","29.5105","606.862"
2.725,"33.2026","29.8641","609.752"
2.73333,"33.2699","30.1887","612.58"
2.74167,"33.3194","30.4798","615.307"
2.75,"33.4098","30.6583","617.782"
2.75833,"33.4578","30.9901","620.449"
2.76667,"33.4542","31.1985","622.885"
2.775,"33.4499","31.4481","625.371"
2.78333,"33.4625","31.7675","627.916"
2.79167,"33.4238","32.0413","630.367"
2.8,"33.307","32.2602","632.677"
2.80833,"33.4156","32.8342","635.27"
2.81667,"33.2894","33.096","637.554"
2.825,"33.1379","33.3579","639.837"
2.83333,"33.0541","33.6538","642.095"
2.84167,"32.8903","33.8144","644.17"
2.85,"32.7206","34.0905","646.406"
2.85833,"32.5475","34.4027","648.531"
2.86667,"32.3636","34.554","650.594"
2.875,"32.1057","34.7618","652.636"
2.88333,"31.9763","35.016","654.787"
2.89167,"31.7064","35.1098","656.679"
2.9,"31.4648","35.3739","658.733"
2.90833,"31.3129","35.5651","660.648"
2.91667,"31.0706","35.7261","662.393"
2.925,"30.8209","35.871","664.24"
2.93333,"30.4971","36.0343","665.973"
2.94167,"30.3035","36.2981","667.783"
2.95,"30.0835","36.3793","669.429"
2.95833,"29.7805","36.7112","671.268"
2.96667,"29.5074","36.8908","672.924"
2.975,"29.2475","37.0308","674.492"
2.98333,"29.0106","37.2841","676.173"
2.99167,"28.7524","37.5067","677.816"
3,"28.4355","37.6947","679.299"
3.00833,"28.2196","37.9329","680.841"
3.01667,"27.9377","38.1672","682.297"
3.025,"27.6812","38.2992","683.721"
3.03333,"27.407","38.4535","685.096"
3.04167,"27.1102","38.6347","686.508"
3.05,"26.9113","38.8028","687.894"
3.05833,"26.5967","38.9538","689.246"
3.06667,"26.3998","39.1495","690.585"
3.075,"26.1209","39.3826","691.897"
3.08333,"25.885","39.5921","693.243"
3.09167,"25.6361","39.6821","694.391"
3.1,"25.426","39.9075","695.688"
3.10833,"25.1738","40.0161","696.915"
3.11667,"24.8706","40.1092","698.096"
3.125,"24.6727","40.2348","699.36"
3.13333,"24.4431","40.3399","700.503"
3.14167,"24.2502","40.5056","701.805"
3.15,"24.0139","40.6005","702.931"
3.15833,"23.8299","40.7373","704.129"
3.16667,"23.6343","40.8506","705.212"
3.175,"23.5034","41.0241","706.428"
3.18333,"23.2968","41.0553","707.58"
3.19167,"23.1325","41.2307","708.781"
3.2,"22.9121","41.3004","709.948"
3.20833,"22.786","41.4908","711.142"
3.21667,"22.628","41.4423","712.086"
3.225,"22.4949","41.5886","713.258"
3.23333,"22.3532","41.6517","714.345"
3.24167,"22.2493","41.7741","715.445"
3.25,"22.1288","41.789","716.494"
3.25833,"22.0254","41.8623","717.599"
3.26667,"21.9372","41.8767","718.616"
3.275,"21.9059","41.9715","719.751"
3.28333,"21.7954","41.975","720.763"
3.29167,"21.6674","42.0014","721.935"
3.3,"21.614","42.191","722.984"
3.30833,"21.5795","42.1537","723.979"
3.31667,"21.5336","42.2001","724.988"
3.325,"21.5437","42.2189","725.974"
3.33333,"21.5101","42.3246","727.052"
3.34167,"21.5008","42.3663","728.076"
3.35,"21.4653","42.2895","729.06"
3.35833,"21.5161","42.3786","730.012"
3.36667,"21.5541","42.3483","731.007"
3.375,"21.5528","42.375","731.915"
3.38333,"21.6373","42.4049","732.948"
3.39167,"21.5939","42.3546","733.878"
3.4,"21.638","42.4474","734.939"
3.40833,"21.6829","42.4157","735.88"
3.41667,"21.7562","42.4534","736.751"
3.425,"21.892","42.4596","737.74"
3.43333,"21.8749","42.3523","738.574"
3.44167,"21.9298","42.4033","739.501"
3.45,"22.016","42.3212","740.358"
3.45833,"22.0572","42.2981","741.093"
3.46667,"22.1769","42.3394","741.967"
3.475,"22.3269","42.2652","742.667"
3.48333,"22.3549","42.2956","743.525"
3.49167,"22.4997","42.3061","744.327"
3.5,"22.5919","42.2712","745.098"
3.50833,"22.6892","42.2067","745.793"
3.51667,"22.8453","42.252","746.561"
3.525,"22.892","42.178","747.158"
3.53333,"22.9786","42.1492","747.816"
3.54167,"23.12","42.0664","748.466"
3.55,"23.1661","41.9677","749.07"
3.55833,"23.2724","41.9226","749.663"
3.56667,"23.3673","41.8789","750.272"
3.575,"23.4601","41.8942","750.918"
3.58333,"23.5871","41.8513","751.506"
3.59167,"23.6238","41.7482","752.228"
3.6,"23.7658","41.7014","752.716"
3.60833,"23.8227","41.6638","753.321"
3.61667,"23.9328","41.6071","753.898"
3.625,"23.9943","41.587","754.499"
3.63333,"24.1372","41.4783","755.009"
3.64167,"24.1827","41.3507","755.611"
3.65,"24.3113","41.2847","756.18"
3.65833,"24.4466","41.2432","756.841"
3.66667,"24.541","41.1212","757.372"
3.675,"24.6396","41.0201","758.067"
3.68333,"24.7468","40.9687","758.739"
3.69167,"24.8715","40.8799","759.344"
3.7,"24.96","40.7684","759.964"
3.70833,"25.0701","40.819","760.746"
3.71667,"25.1192","40.705","761.42"
3.725,"25.2283","40.706","762.158"
3.73333,"25.3811","40.6007","762.732"
3.74167,"25.48","40.4875","763.438"
3.75,"25.556","40.4466","764.216"
3.75833,"25.6709","40.293","764.93"
3.76667,"25.8214","40.256","765.664"
3.775,"25.956","40.2028","766.36"
3.78333,"26.127","40.1339","767.08"
3.79167,"26.271","40.153","767.919"
3.8,"26.4184","40.1251","768.742"
3.80833,"26.5699","40.0551","769.537"
3.81667,"26.7204","40.047","770.381"
3.825,"26.8429","40.0052","771.201"
3.83333,"26.8992","40.0144","772.151"
3.84167,"27.0852","39.9835","772.853"
3.85,"27.1565","39.9996","773.77"
3.85833,"27.3562","40.0802","774.584"
3.86667,"27.5273","40.0911","775.441"
3.875,"27.614","40.1117","776.407"
3.88333,"27.8092","40.1533","777.274"
3.89167,"28.0078","40.1527","778.105"
3.9,"28.1417","40.2005","779.084"
3.90833,"28.3289","40.2876","780.015"
3.91667,"28.4809","40.3163","780.891"
3.925,"28.6738","40.4026","781.854"
3.93333,"28.8489","40.4668","782.762"
3.94167,"29.0454","40.4792","783.513"
3.95,"29.197","40.5477","784.438"
3.95833,"29.3439","40.6606","785.445"
3.96667,"29.4716","40.7103","786.336"
3.975,"29.5691","40.84","787.324"
3.98333,"29.7646","40.9575","788.178"
3.99167,"29.8736","41.0611","789.163"
4,"30.0725","41.216","789.966"
4.00833,"30.2297","41.3518","790.834"
4.01667,"30.3946","41.4239","791.598"
4.025,"30.5212","41.5035","792.422"
4.03333,"30.7078","41.6438","793.215"
4.04167,"30.7992","41.7297","794.013"
4.05,"30.9209","41.862","794.863"
4.05833,"30.9842","41.9671","795.691"
4.06667,"31.1303","42.1158","796.39"
4.075,"31.2418","42.2248","797.138"
4.08333,"31.3016","42.4068","797.999"
4.09167,"31.4539","42.5774","798.578"
4.1,"31.5008","42.7127","799.357"
4.10833,"31.6628","42.8798","800.007"
4.11667,"31.7554","43.0373","800.679"
4.125,"31.8293","43.168","801.356"
4.13333,"31.873","43.3156","801.991"
4.14167,"31.9005","43.4999","802.638"
4.15,"31.9608","43.6671","803.233"
4.15833,"31.9735","43.8386","803.888"
4.16667,"31.992","44.0228","804.399"
4.175,"32.0909","44.2101","804.94"
4.18333,"32.0922","44.3613","805.537"
4.19167,"32.1224","44.5309","806.01"
4.2,"32.1304","44.7078","806.513"
4.20833,"32.1587","44.9233","807.156"
4.21667,"32.0954","45.084","807.601"
4.225,"32.0853","45.2636","808.054"
4.23333,"32.108","45.4392","808.549"
4.24167,"32.0412","45.5822","808.981"
4.25,"31.9943","45.7579","809.284"
4.25833,"31.9547","45.9915","809.686"
4.26667,"31.8707","46.1248","810.069"
4.275,"31.7854","46.2848","810.393"
4.28333,"31.7181","46.4927","810.752"
4.29167,"31.648","46.693","811.094"
4.3,"31.4997","46.8293","811.388"
4.30833,"31.2896","46.9477","811.709"
4.31667,"31.1564","47.1959","811.988"
4.325,"30.9948","47.3529","812.217"
4.33333,"30.8062","47.5013","812.448"
4.34167,"30.6409","47.68","812.638"
4.35,"30.4396","47.7923","812.81"
4.35833,"30.2261","47.9165","813.025"
4.36667,"29.9703","48.0099","813.155"
4.375,"29.6554","48.0703","813.319"
4.38333,"29.4293","48.2571","813.556"
4.39167,"29.0888","48.3237","813.673"
4.4,"28.7777","48.42","813.716"
4.40833,"28.4642","48.5313","813.842"
4.41667,"28.1728","48.5676","813.916"
4.425,"27.9206","48.6584","814.09"
4.43333,"27.594","48.7043","814.204"
4.44167,"27.2871","48.7361","814.272"
4.45,"26.9264","48.7417","814.404"
4.45833,"26.5962","48.7611","814.531"
4.46667,"26.2882","48.7349","814.497"
4.475,"25.9347","48.7132","814.54"
4.48333,"25.5664","48.7318","814.67"
4.49167,"25.1832","48.6923","814.746"
4.5,"24.8051","48.5963","814.718"
4.50833,"24.4203","48.5241","814.748"
4.51667,"23.9733","48.4619","814.768"
4.525,"23.6375","48.398","814.792"
4.53333,"23.2319","48.2931","814.791"
4.54167,"22.77","48.1537","814.718"
4.55,"22.4122","48.0639","814.702"
4.55833,"22.0599","47.9298","814.68"
4.56667,"21.656","47.7362","814.666"
4.575,"21.267","47.585","814.705"
4.58333,"20.8617","47.4414","814.739"
4.59167,"20.4512","47.2363","814.767"
4.6,"20.0645","47.0494","814.714"
4.60833,"19.7242","46.8982","814.666"
4.61667,"19.3343","46.6516","814.653"
4.625,"18.9032","46.408","814.644"
4.63333,"18.5186","46.1588","814.656"
4.64167,"18.1897","45.9174","814.644"
4.65,"17.8345","45.6791","814.717"
4.65833,"17.4522","45.388","814.671"
4.66667,"17.0469","45.1092","814.683"
4.675,"16.6842","44.887","814.837"
4.68333,"16.3358","44.5745","814.814"
4.69167,"15.9597","44.2574","814.784"
4.7,"15.6922","43.9909","814.806"
4.70833,"15.377","43.6464","814.798"
4.71667,"15.0556","43.3075","814.844"
4.725,"14.73","42.9809","814.937"
4.73333,"14.4578","42.6385","814.989"
4.74167,"14.1152","42.291","815.125"
4.75,"13.8643","41.9288","815.196"
4.75833,"13.5865","41.5567","815.237"
4.76667,"13.3263","41.2014","815.289"
4.775,"13.0974","40.8724","815.43"
4.78333,"12.7879","40.4618","815.498"
4.79167,"12.4844","40.0967","815.622"
4.8,"12.316","39.7932","815.713"
4.80833,"12.0698","39.4116","815.822"
4.81667,"11.837","39.0392","815.963"
4.825,"11.6115","38.643","816.129"
4.83333,"11.3695","38.2694","816.264"
4.84167,"11.199","37.8928","816.393"
4.85,"11.0773","37.5418","816.516"
4.85833,"10.8727","37.1587","816.583"
4.86667,"10.7028","36.8034","816.729"
4.875,"10.5416","36.4684","816.917"
4.88333,"10.377","36.1093","817.066"
4.89167,"10.2554","35.7197","817.209"
4.9,"10.1125","35.3985","817.439"
4.90833,"9.955","35.0479","817.587"
4.91667,"9.8275","34.693","817.718"
4.925,"9.74148","34.3441","817.894"
4.93333,"9.68475","34.0371","818.06"
4.94167,"9.55224","33.6727","818.204"
4.95,"9.48788","33.4081","818.447"
4.95833,"9.4846","33.0987","818.567"
4.96667,"9.41914","32.7826","818.693"
4.975,"9.36693","32.5236","818.982"
4.98333,"9.32251","32.3118","819.293"
4.99167,"9.33874","32.0625","819.458"
5,"9.3476","31.8105","819.652"
5.00833,"9.39384","31.5734","819.889"
5.01667,"9.44617","31.3453","820.136"
5.025,"9.46879","31.0447","820.274"
5.03333,"9.47408","30.7945","820.512"
5.04167,"9.54129","30.5653","820.75"
5.05,"9.57239","30.3135","821.006"
5.05833,"9.60075","30.0525","821.293"
5.06667,"9.69025","29.8257","821.538"
5.075,"9.77697","29.6374","821.784"
5.08333,"9.86123","29.4557","822.029"
5.09167,"9.91475","29.3072","822.351"
5.1,"9.98685","29.1195","822.628"
5.10833,"10.1728","28.9223","822.8"
5.11667,"10.3145","28.8094","823.095"
5.125,"10.4944","28.6525","823.347"
5.13333,"10.638","28.4509","823.538"
5.14167,"10.7537","28.2864","823.786"
5.15,"10.9181","28.199","824.068"
5.15833,"11.1591","28.1081","824.285"
5.16667,"11.2942","27.9972","824.514"
5.175,"11.4291","27.9004","824.747"
5.18333,"11.5935","27.8512","825.019"
5.19167,"11.8512","27.7828","825.204"
5.2,"12.0837","27.7025","825.406"
5.20833,"12.2537","27.6299","825.686"
5.21667,"12.4772","27.5871","825.906"
5.225,"12.6373","27.4979","826.103"
5.23333,"12.7903","27.4383","826.317"
5.24167,"12.9962","27.4508","826.568"
5.25,"13.2377","27.4421","826.76"
5.25833,"13.4429","27.4032","826.938"
5.26667,"13.6881","27.4293","827.11"
5.275,"13.9126","27.445","827.293"
5.28333,"14.1135","27.4419","827.445"
5.29167,"14.2701","27.4412","827.606"
5.3,"14.5197","27.5155","827.887"
5.30833,"14.8092","27.5352","828.024"
5.31667,"14.9426","27.5342","828.237"
5.325,"15.1607","27.6104","828.465"
5.33333,"15.3775","27.6941","828.625"
5.34167,"15.5664","27.69","828.736"
5.35,"15.7763","27.7459","828.899"
5.35833,"15.9743","27.8159","829.079"
5.36667,"16.139","27.865","829.215"
5.375,"16.2472","27.928","829.388"
5.38333,"16.4419","28.0247","829.573"
5.39167,"16.6506","28.1354","829.745"
5.4,"16.7978","28.2123","829.902"
5.40833,"16.9809","28.2939","830.055"
5.41667,"17.145","28.4059","830.223"
5.425,"17.3091","28.5207","830.352"
5.43333,"17.4967","28.6111","830.499"
5.44167,"17.632","28.7021","830.644"
5.45,"17.8204","28.8072","830.744"
5.45833,"17.9623","28.8775","830.809"
5.46667,"18.0749","28.9662","830.87"
5.475,"18.2212","29.0979","830.983"
5.48333,"18.3311","29.177","831.106"
5.49167,"18.4333","29.2487","831.194"
5.5,"18.546","29.3738","831.348"
5.50833,"18.6443","29.5394","831.499"
5.51667,"18.7314","29.6835","831.595"
5.525,"18.8436","29.8203","831.652"
5.53333,"18.9593","29.942","831.694"
5.54167,"19.0488","30.0569","831.734"
5.55,"19.1252","30.1157","831.709"
5.55833,"19.1678","30.2279","831.734"
5.56667,"19.2615","30.3356","831.76"
5.575,"18.9547","29.8265","831.59"
5.58333,"18.9837","29.8938","831.597"
5.59167,"19.0746","30.0144","831.635"
5.6,"19.148","30.1745","831.706"
