Time,"Position - cf13",,
,"TX","TY","TZ"
Seconds,"mm","mm","mm"
0,"19.8777","27.3118","14.8144"
0.00833333,"19.9021","27.3376","14.7993"
0.0166667,"19.8985","27.3107","14.7846"
0.025,"19.8962","27.3416","14.8106"
0.0333333,"19.9391","27.3581","14.8267"
0.0416667,"19.9943","27.4194","14.87"
0.05,"19.8988","27.2997","14.8636"
0.0583333,"19.9454","27.3895","14.9305"
0.0666667,"19.9323","27.3887","14.9221"
0.075,"19.9316","27.3851","14.8916"
0.0833333,"19.9277","27.3872","14.8666"
0.0916667,"19.9054","27.3332","14.8264"
0.1,"19.9425","27.3702","14.8237"
0.108333,"19.907","27.3263","14.8023"
0.116667,"19.9161","27.3334","14.8271"
0.125,"19.8867","27.2996","14.8294"
0.133333,"19.8518","27.2384","14.8002"
0.141667,"19.8653","27.2896","14.8368"
0.15,"19.9066","27.3803","14.8925"
0.158333,"19.8799","27.3543","14.8845"
0.166667,"19.9141","27.4087","14.9267"
0.175,"19.9202","27.4022","14.9073"
0.183333,"19.9479","27.4202","14.8807"
0.191667,"19.9384","27.389","14.8423"
0.2,"19.8923","27.2966","14.7871"
0.208333,"19.9582","27.3527","14.7883"
0.216667,"19.9165","27.2902","14.7651"
0.225,"19.9016","27.2934","14.7883"
0.233333,"19.8536","27.2297","14.8003"
0.241667,"19.8834","27.2954","14.8745"
0.25,"19.8846","27.3734","14.9224"
0.258333,"19.8923","27.3885","14.9272"
0.266667,"19.9128","27.3954","14.9152"
0.275,"19.9254","27.4003","14.8853"
0.283333,"19.9324","27.3857","14.8425"
0.291667,"19.9066","27.287","14.7666"
0.3,"19.921","27.3004","14.8024"
0.308333,"19.9097","27.299","14.8197"
0.316667,"19.8884","27.2847","14.8355"
0.325,"19.8906","27.3106","14.8346"
0.333333,"19.8515","27.2669","14.8099"
0.341667,"19.8667","27.3143","14.8509"
0.35,"19.93","27.4061","14.8905"
0.358333,"19.9346","27.4034","14.8855"
0.366667,"19.9154","27.3486","14.8533"
0.375,"19.9278","27.3749","14.8548"
0.383333,"19.9294","27.3699","14.8416"
0.391667,"19.8985","27.3302","14.8368"
0.4,"19.861","27.292","14.8442"
0.408333,"19.9004","27.3914","14.8869"
0.416667,"19.8637","27.3322","14.8734"
0.425,"19.8635","27.2922","14.8583"
0.433333,"19.8905","27.3677","14.8519"
0.441667,"19.9012","27.3189","14.801"
0.45,"19.9345","27.3659","14.8075"
0.458333,"19.9391","27.35","14.8075"
0.466667,"19.9712","27.3792","14.8309"
0.475,"19.911","27.2936","14.8041"
0.483333,"19.8943","27.3039","14.8435"
0.491667,"19.9076","27.3368","14.8961"
0.5,"19.9036","27.3341","14.8959"
0.508333,"19.8522","27.2763","14.8599"
0.516667,"19.8784","27.3513","14.878"
0.525,"19.91","27.3778","14.8395"
0.533333,"19.8684","27.3053","14.7878"
0.541667,"19.9309","27.385","14.8123"
0.55,"19.9479","27.3895","14.8186"
0.558333,"19.9173","27.3135","14.8037"
0.566667,"19.9478","27.3707","14.883"
0.575,"19.9218","27.3368","14.9173"
0.583333,"19.8571","27.2926","14.886"
0.591667,"19.8582","27.3098","14.8643"
0.6,"19.8795","27.3258","14.8352"
0.608333,"19.9287","27.4149","14.8237"
0.616667,"19.931","27.3851","14.8187"
0.625,"19.9266","27.3739","14.8333"
0.633333,"19.9511","27.4286","14.8737"
0.641667,"19.9573","27.3974","14.9081"
0.65,"19.984","27.4337","14.9271"
0.658333,"19.8594","27.2637","14.856"
0.666667,"19.8849","27.3202","14.8778"
0.675,"19.8777","27.3206","14.8611"
0.683333,"19.8597","27.2964","14.8424"
0.691667,"19.9012","27.331","14.8293"
0.7,"19.9222","27.3583","14.8003"
0.708333,"19.9091","27.3272","14.7777"
0.716667,"19.9507","27.3696","14.828"
0.725,"19.8978","27.3085","14.8322"
0.733333,"19.9259","27.3403","14.8751"
0.741667,"19.9375","27.3659","14.9087"
0.75,"19.8995","27.3281","14.8945"
0.758333,"19.9087","27.3396","14.8827"
0.766667,"19.9521","27.4291","14.8823"
0.775,"19.9199","27.4237","14.8663"
0.783333,"19.9038","27.3487","14.8326"
0.791667,"19.9192","27.3865","14.8574"
0.8,"19.9069","27.3515","14.8633"
0.808333,"19.9365","27.3881","14.8771"
0.816667,"19.8672","27.2703","14.7911"
0.825,"19.8936","27.2344","14.7595"
0.833333,"19.9124","27.2943","14.7964"
0.841667,"19.9123","27.4104","14.773"
0.85,"19.9065","27.3551","14.7968"
0.858333,"19.8595","27.2666","14.8066"
0.866667,"19.9413","27.4134","14.8893"
0.875,"19.9462","27.417","14.9175"
0.883333,"19.8863","27.2603","14.8155"
0.891667,"19.8645","27.2783","14.8143"
0.9,"19.9382","27.3156","14.8163"
0.908333,"19.8664","27.2131","14.7622"
0.916667,"19.9392","27.2881","14.7858"
0.925,"19.9569","27.3327","14.805"
0.933333,"19.8964","27.3072","14.8322"
0.941667,"19.9164","27.3208","14.8565"
0.95,"19.9201","27.2994","14.8269"
0.958333,"19.9376","27.3505","14.8476"
0.966667,"19.9451","27.3418","14.8248"
0.975,"20.0134","27.3714","14.8852"
0.983333,"20.0649","27.3225","14.8894"
0.991667,"20.0073","27.1806","14.8149"
1,"20.0205","27.0859","14.8438"
1.00833,"20.1037","27.145","14.8698"
1.01667,"20.0788","27.0877","14.9223"
1.025,"20.1001","27.1202","14.9284"
1.03333,"20.0946","27.1568","14.9215"
1.04167,"20.0241","27.1676","14.9458"
1.05,"19.9781","27.2534","14.8968"
1.05833,"19.863","27.2931","14.8398"
1.06667,"19.7754","27.4026","14.8694"
1.075,"19.6893","27.5663","14.9272"
1.08333,"19.5839","27.7035","15.06"
1.09167,"19.3827","27.7113","15.1011"
1.1,"19.3097","27.8543","15.151"
1.10833,"19.1612","27.8543","15.0015"
1.11667,"19.0134","27.9416","14.9761"
1.125,"18.9364","28.0569","15.0589"
1.13333,"18.8198","28.0977","15.0808"
1.14167,"18.7011","28.1223","15.0788"
1.15,"18.6898","28.3269","15.0681"
1.15833,"18.6097","28.4019","15.0066"
1.16667,"18.6362","28.5783","14.9641"
1.175,"18.6328","28.7262","14.9788"
1.18333,"18.5005","28.8859","14.9424"
1.19167,"18.403","29.0894","15.1886"
1.2,"18.2889","29.2891","15.247"
1.20833,"18.1558","29.5269","15.1784"
1.21667,"17.9823","29.7086","15.0819"
1.225,"17.8596","29.9491","14.9509"
1.23333,"17.8329","30.2105","14.8854"
1.24167,"17.8667","30.5117","14.9441"
1.25,"17.8169","30.7753","15.0796"
1.25833,"17.7918","31.0346","15.1773"
1.26667,"17.8643","31.3816","15.3042"
1.275,"17.9069","31.7446","15.3993"
1.28333,"17.9243","32.0464","15.349"
1.29167,"17.8696","32.253","15.1348"
1.3,"17.9401","32.7622","15.0728"
1.30833,"18.0738","33.2164","15.0577"
1.31667,"18.0418","33.5077","15.1028"
1.325,"18.0459","33.6379","15.1429"
1.33333,"18.0846","33.8503","15.0997"
1.34167,"18.1675","34.1247","15.0467"
1.35,"18.2846","34.4178","14.9835"
1.35833,"18.4354","34.7483","15.0536"
1.36667,"18.5631","34.9963","15.0912"
1.375,"18.5756","35.1564","15.1002"
1.38333,"18.6192","35.3693","15.0752"
1.39167,"18.7373","35.6258","15.0248"
1.4,"18.9348","35.8941","14.9944"
1.40833,"19.0495","36.1646","14.9686"
1.41667,"19.2085","36.403","15.1"
1.425,"19.3249","36.5806","15.188"
1.43333,"19.4166","36.7512","15.3157"
1.44167,"19.5846","36.9814","15.3966"
1.45,"19.744","37.1712","15.4603"
1.45833,"19.9526","37.5354","15.6403"
1.46667,"20.2329","37.7695","15.8721"
1.475,"20.2717","37.8303","16.0154"
1.48333,"20.4815","38.0808","16.2545"
1.49167,"20.5777","38.2224","16.421"
1.5,"20.8692","38.4716","16.6585"
1.50833,"21.0564","38.6199","16.8351"
1.51667,"21.4093","38.8299","17.028"
1.525,"21.5617","38.9284","17.1404"
1.53333,"21.7201","38.9886","17.2579"
1.54167,"21.92","38.9597","17.4167"
1.55,"22.1684","39.0488","17.7516"
1.55833,"22.3776","39.0522","18.1727"
1.56667,"22.6235","39.0596","18.6986"
1.575,"22.9334","39.1518","19.4875"
1.58333,"23.0355","39.1453","20.2495"
1.59167,"23.25","39.0691","21.1617"
1.6,"23.4223","39.0266","22.1692"
1.60833,"23.6497","38.8613","23.3502"
1.61667,"23.8936","38.816","24.7227"
1.625,"24.1398","38.6853","26.267"
1.63333,"24.3222","38.626","28.0056"
1.64167,"24.6746","38.5396","29.9954"
1.65,"24.909","38.3529","32.1059"
1.65833,"25.2855","38.1572","34.4952"
1.66667,"25.609","37.9125","37.0262"
1.675,"26.0698","37.7459","39.8265"
1.68333,"26.4966","37.4941","42.797"
1.69167,"26.995","37.4468","46.0136"
1.7,"27.502","37.2529","49.3496"
1.70833,"28.08","37.2511","52.9414"
1.71667,"28.5463","37.0282","56.61"
1.725,"29.1627","36.895","60.5062"
1.73333,"29.7344","36.724","64.5649"
1.74167,"30.4034","36.6922","68.8634"
1.75,"30.9307","36.4806","73.2567"
1.75833,"31.6959","36.4814","77.8984"
1.76667,"32.4198","36.3087","82.6467"
1.775,"33.1699","36.1533","87.4713"
1.78333,"34.194","36.1493","92.531"
1.79167,"35.0559","36.0943","97.6599"
1.8,"35.8927","35.9599","102.884"
1.80833,"36.8072","35.892","108.266"
1.81667,"37.8346","35.7107","113.69"
1.825,"38.8133","35.7053","119.207"
1.83333,"39.8994","35.6886","124.853"
1.84167,"40.9583","35.686","130.533"
1.85,"42.1561","35.7143","136.339"
1.85833,"43.2653","35.7441","142.172"
1.86667,"44.3667","35.6507","147.984"
1.875,"45.4903","35.5842","153.783"
1.88333,"46.5751","35.6282","159.698"
1.89167,"47.7789","35.6118","165.61"
1.9,"49.0649","35.6895","171.615"
1.90833,"50.3893","35.8862","177.727"
1.91667,"51.7699","35.9255","183.825"
1.925,"52.9516","35.9917","189.9"
1.93333,"54.2514","36.0452","196.001"
1.94167,"55.5435","36.0561","202.104"
1.95,"56.7675","36.0767","208.238"
1.95833,"58.0539","36.1572","214.351"
1.96667,"59.3145","36.1781","220.454"
1.975,"60.6217","36.2952","226.635"
1.98333,"62.0221","36.4184","232.82"
1.99167,"63.3397","36.4488","238.958"
2,"64.6287","36.4705","245.046"
2.00833,"65.9878","36.5401","251.23"
2.01667,"67.2419","36.6209","257.452"
2.025,"68.5485","36.6549","263.636"
2.03333,"69.7799","36.7182","269.871"
2.04167,"71.0976","36.863","276.107"
2.05,"72.4068","37.0325","282.361"
2.05833,"73.6943","37.0752","288.546"
2.06667,"75.0243","37.1622","294.757"
2.075,"76.2503","37.1876","300.954"
2.08333,"77.5018","37.195","307.191"
2.09167,"78.6367","37.2279","313.431"
2.1,"79.9183","37.4094","319.679"
2.10833,"81.0837","37.4934","325.916"
2.11667,"82.3072","37.5685","332.089"
2.125,"83.467","37.6735","338.276"
2.13333,"84.6318","37.7143","344.467"
2.14167,"85.7222","37.7651","350.588"
2.15,"86.8467","37.946","356.763"
2.15833,"87.9247","38.0045","362.892"
2.16667,"89.1172","38.1992","369.024"
2.175,"90.1567","38.1906","375.042"
2.18333,"91.2193","38.4433","381.126"
2.19167,"92.2173","38.5491","387.13"
2.2,"93.229","38.6672","393.068"
2.20833,"94.2114","38.7175","398.897"
2.21667,"95.1218","38.8601","404.712"
2.225,"96.113","39.0042","410.52"
2.23333,"97.007","39.1115","416.243"
2.24167,"97.8797","39.1923","421.935"
2.25,"98.7358","39.3368","427.587"
2.25833,"99.573","39.5362","433.24"
2.26667,"100.447","39.663","438.813"
2.275,"101.224","39.7848","444.331"
2.28333,"101.93","39.8288","449.743"
2.29167,"102.621","39.9914","455.197"
2.3,"103.372","40.1567","460.563"
2.30833,"104.059","40.3382","465.912"
2.31667,"104.745","40.4993","471.201"
2.325,"105.419","40.6995","476.413"
2.33333,"106.032","40.8211","481.539"
2.34167,"106.536","40.9468","486.644"
2.35,"107.065","41.0853","491.684"
2.35833,"107.63","41.2256","496.709"
2.36667,"108.12","41.4043","501.629"
2.375,"108.538","41.5617","506.514"
2.38333,"108.908","41.6015","511.255"
2.39167,"109.402","41.824","515.957"
2.4,"109.771","41.9219","520.571"
2.40833,"110.063","42.0864","525.095"
2.41667,"110.517","42.2632","529.598"
2.425,"110.726","42.3118","533.974"
2.43333,"110.902","42.4458","538.31"
2.44167,"111.289","42.6315","542.624"
2.45,"111.45","42.7582","546.759"
2.45833,"111.544","42.8669","550.848"
2.46667,"111.816","43.0982","554.897"
2.475,"111.857","43.1011","558.692"
2.48333,"112.04","43.3827","562.557"
2.49167,"112.15","43.4226","566.168"
2.5,"112.171","43.5489","569.733"
2.50833,"112.124","43.5505","573.228"
2.51667,"112.264","43.7732","576.675"
2.525,"112.119","43.8056","579.972"
2.53333,"112.056","43.9371","583.252"
2.54167,"112.038","44.0889","586.424"
2.55,"111.888","44.2335","589.459"
2.55833,"111.779","44.2808","592.45"
2.56667,"111.646","44.4056","595.361"
2.575,"111.436","44.5307","598.177"
2.58333,"111.194","44.5735","600.92"
2.59167,"111.009","44.6537","603.602"
2.6,"110.723","44.7608","606.193"
2.60833,"110.44","44.791","608.704"
2.61667,"110.137","44.8674","611.189"
2.625,"109.731","44.8579","613.562"
2.63333,"109.402","44.8967","615.881"
2.64167,"109.022","44.9253","618.189"
2.65,"108.714","45.0393","620.477"
2.65833,"108.226","45.084","622.692"
2.66667,"107.824","45.1413","624.858"
2.675,"107.333","45.1506","627.013"
2.68333,"106.894","45.1739","629.11"
2.69167,"106.362","45.1462","631.129"
2.7,"105.932","45.1892","633.147"
2.70833,"105.372","45.076","635.084"
2.71667,"104.794","45.0728","637.011"
2.725,"104.268","45.0311","638.921"
2.73333,"103.72","44.998","640.852"
2.74167,"103.207","44.938","642.737"
2.75,"102.551","44.9036","644.673"
2.75833,"102.019","44.9143","646.594"
2.76667,"101.346","44.8533","648.464"
2.775,"100.797","44.766","650.251"
2.78333,"100.071","44.5536","652.001"
2.79167,"99.4715","44.5137","653.821"
2.8,"98.8455","44.4091","655.578"
2.80833,"98.255","44.3761","657.39"
2.81667,"97.6631","44.3016","659.158"
2.825,"96.9838","44.1493","660.891"
2.83333,"96.3419","44.0759","662.646"
2.84167,"95.7355","44.002","664.437"
2.85,"95.1053","43.8711","666.198"
2.85833,"94.4697","43.7946","667.962"
2.86667,"93.7543","43.5858","669.672"
2.875,"93.1263","43.4772","671.413"
2.88333,"92.598","43.4044","673.126"
2.89167,"92.0286","43.3749","674.851"
2.9,"91.4296","43.2354","676.528"
2.90833,"90.7633","43.1114","678.222"
2.91667,"90.2166","42.9703","679.862"
2.925,"89.6406","42.8582","681.516"
2.93333,"88.9781","42.6298","683.105"
2.94167,"88.3002","42.4626","684.725"
2.95,"87.751","42.3127","686.327"
2.95833,"87.2465","42.3011","687.99"
2.96667,"86.7462","42.2409","689.585"
2.975,"86.1766","42.1597","691.167"
2.98333,"85.6997","42.066","692.724"
2.99167,"85.1733","41.9496","694.221"
3,"84.7111","41.8522","695.728"
3.00833,"84.1486","41.7554","697.269"
3.01667,"83.7235","41.7449","698.803"
3.025,"83.2096","41.5574","700.254"
3.03333,"82.7126","41.4522","701.714"
3.04167,"82.2596","41.3566","703.149"
3.05,"81.8037","41.2996","704.612"
3.05833,"81.4915","41.2522","706.008"
3.06667,"80.9968","41.1284","707.394"
3.075,"80.6837","41.1544","708.752"
3.08333,"80.2086","41.054","710.104"
3.09167,"79.877","40.9697","711.423"
3.1,"79.5607","40.9556","712.758"
3.10833,"79.1306","40.882","714.064"
3.11667,"78.8399","40.8998","715.403"
3.125,"78.5301","40.9506","716.74"
3.13333,"78.2308","40.8745","718.005"
3.14167,"77.9654","40.9016","719.262"
3.15,"77.6478","40.8985","720.513"
3.15833,"77.3453","40.7802","721.704"
3.16667,"77.151","40.8113","722.92"
3.175,"76.8435","40.7301","724.057"
3.18333,"76.5692","40.802","725.239"
3.19167,"76.3076","40.6867","726.333"
3.2,"76.1153","40.7503","727.421"
3.20833,"75.8382","40.7665","728.524"
3.21667,"75.593","40.7918","729.621"
3.225,"75.3491","40.6945","730.674"
3.23333,"75.1398","40.6554","731.667"
3.24167,"74.9549","40.8005","732.735"
3.25,"74.7272","40.6873","733.651"
3.25833,"74.5645","40.7341","734.534"
3.26667,"74.3988","40.7242","735.431"
3.275,"74.1428","40.7274","736.273"
3.28333,"74.0858","40.8144","737.156"
3.29167,"73.9058","40.781","737.92"
3.3,"73.7234","40.8141","738.709"
3.30833,"73.5684","40.8152","739.426"
3.31667,"73.4903","40.8877","740.11"
3.325,"73.31","40.8436","740.778"
3.33333,"73.0692","40.8876","741.398"
3.34167,"72.99","40.9227","742.011"
3.35,"72.8293","40.8725","742.542"
3.35833,"72.7135","40.9505","743.101"
3.36667,"72.5831","40.907","743.575"
3.375,"72.4805","40.9424","744.021"
3.38333,"72.3673","40.8788","744.401"
3.39167,"72.1679","40.8617","744.765"
3.4,"72.0822","40.8672","745.112"
3.40833,"71.9402","40.8214","745.406"
3.41667,"71.8099","40.827","745.717"
3.425,"71.6963","40.8337","745.983"
3.43333,"71.6124","40.8818","746.285"
3.44167,"71.5268","40.829","746.501"
3.45,"71.4416","40.8983","746.768"
3.45833,"71.3309","40.8819","746.995"
3.46667,"71.1681","40.7756","747.187"
3.475,"71.0522","40.7137","747.373"
3.48333,"70.9428","40.7747","747.63"
3.49167,"70.7576","40.6293","747.807"
3.5,"70.6945","40.6754","748.063"
3.50833,"70.5837","40.613","748.285"
3.51667,"70.4914","40.5089","748.509"
3.525,"70.3795","40.5681","748.829"
3.53333,"70.382","40.6745","749.205"
3.54167,"70.2554","40.6134","749.552"
3.55,"70.2585","40.6171","749.909"
3.55833,"70.134","40.5631","750.26"
3.56667,"69.9786","40.4493","750.632"
3.575,"69.9389","40.5212","751.066"
3.58333,"69.8796","40.4622","751.481"
3.59167,"69.8321","40.3536","751.888"
3.6,"69.7563","40.3792","752.354"
3.60833,"69.714","40.3875","752.821"
3.61667,"69.697","40.4398","753.345"
3.625,"69.7302","40.5003","753.869"
3.63333,"69.5889","40.3952","754.369"
3.64167,"69.5584","40.3438","754.903"
3.65,"69.5446","40.4093","755.458"
3.65833,"69.5152","40.4104","756.04"
3.66667,"69.5124","40.3719","756.565"
3.675,"69.491","40.3307","757.131"
3.68333,"69.4387","40.2937","757.683"
3.69167,"69.4284","40.3045","758.259"
3.7,"69.4183","40.2763","758.814"
3.70833,"69.4356","40.2519","759.417"
3.71667,"69.4078","40.2376","759.965"
3.725,"69.3863","40.2673","760.573"
3.73333,"69.4106","40.3153","761.205"
3.74167,"69.4453","40.2813","761.792"
3.75,"69.4525","40.2645","762.352"
3.75833,"69.3525","40.1182","762.902"
3.76667,"69.299","40.0837","763.439"
3.775,"69.3391","40.0066","763.963"
3.78333,"69.317","39.9516","764.467"
3.79167,"69.305","39.8845","764.971"
3.8,"69.2529","39.9255","765.519"
3.80833,"69.3269","39.9272","766.037"
3.81667,"69.3257","39.8894","766.549"
3.825,"69.3318","39.8884","767.12"
3.83333,"69.2373","39.8542","767.673"
3.84167,"69.3718","39.9379","768.256"
3.85,"69.3945","39.9546","768.801"
3.85833,"69.408","39.9059","769.32"
3.86667,"69.3781","39.8973","769.85"
3.875,"69.4343","39.9002","770.341"
3.88333,"69.4858","39.8637","770.848"
3.89167,"69.476","39.7945","771.368"
3.9,"69.4888","39.8087","771.909"
3.90833,"69.4882","39.8311","772.474"
3.91667,"69.5617","39.8349","773.041"
3.925,"69.5699","39.8401","773.588"
3.93333,"69.5632","39.7739","774.104"
3.94167,"69.5577","39.7696","774.685"
3.95,"69.7078","39.8889","775.288"
3.95833,"69.7023","39.8638","775.858"
3.96667,"69.8121","39.9441","776.458"
3.975,"69.7863","39.9265","777.014"
3.98333,"69.8682","39.9415","777.539"
3.99167,"69.9322","39.9508","778.057"
4,"69.9748","39.971","778.582"
4.00833,"69.999","40.0217","779.148"
4.01667,"70.1486","40.1035","779.753"
4.025,"70.1426","40.0131","780.276"
4.03333,"70.1523","40.0532","780.872"
4.04167,"70.1457","39.9785","781.385"
4.05,"70.2137","40.0274","781.987"
4.05833,"70.2074","40.0429","782.522"
4.06667,"70.2789","40.1426","783.085"
4.075,"70.2852","40.2125","783.614"
4.08333,"70.3415","40.1726","784.09"
4.09167,"70.3196","40.1474","784.506"
4.1,"70.3226","40.1368","784.982"
4.10833,"70.3222","40.1635","785.481"
4.11667,"70.3501","40.1424","785.997"
4.125,"70.3108","40.15","786.498"
4.13333,"70.3313","40.1806","786.992"
4.14167,"70.2968","40.2401","787.491"
4.15,"70.3586","40.2422","787.921"
4.15833,"70.3116","40.2029","788.352"
4.16667,"70.3134","40.2127","788.806"
4.175,"70.3521","40.2651","789.309"
4.18333,"70.3056","40.101","789.759"
4.19167,"70.243","40.0159","790.229"
4.2,"70.1803","40.046","790.735"
4.20833,"70.1998","40.0719","791.28"
4.21667,"70.182","40.1146","791.857"
4.225,"70.1604","40.0413","792.366"
4.23333,"70.1506","40.1355","792.944"
4.24167,"70.1978","40.1787","793.495"
4.25,"70.1922","40.2063","794.043"
4.25833,"70.2091","40.1563","794.577"
4.26667,"70.1647","40.1196","795.117"
4.275,"70.172","40.1217","795.68"
4.28333,"70.1894","40.14","796.264"
4.29167,"70.1604","40.067","796.826"
4.3,"70.1465","40.0285","797.362"
4.30833,"70.129","40.0779","797.954"
4.31667,"70.1212","40.0377","798.481"
4.325,"70.0909","39.9696","799.051"
4.33333,"70.0678","39.9508","799.579"
4.34167,"70.0375","39.8938","800.176"
4.35,"69.9836","39.8219","800.735"
4.35833,"69.9938","39.7952","801.265"
4.36667,"69.9395","39.728","801.757"
4.375,"69.9521","39.6815","802.235"
4.38333,"69.912","39.5746","802.612"
4.39167,"69.9375","39.5291","803.07"
4.4,"69.8152","39.401","803.465"
4.40833,"69.7737","39.3152","803.888"
4.41667,"69.7778","39.2875","804.327"
4.425,"69.7685","39.2427","804.752"
4.43333,"69.6969","39.2245","805.159"
4.44167,"69.709","39.1602","805.56"
4.45,"69.6504","39.109","805.935"
4.45833,"69.6441","39.0382","806.277"
4.46667,"69.598","39.0165","806.641"
4.475,"69.5891","38.9144","806.99"
4.48333,"69.5519","38.8351","807.321"
4.49167,"69.4896","38.727","807.644"
4.5,"69.4407","38.6836","807.997"
4.50833,"69.4701","38.609","808.332"
4.51667,"69.379","38.4515","808.64"
4.525,"69.3642","38.4352","808.992"
4.53333,"69.3421","38.3884","809.319"
4.54167,"69.3565","38.3161","809.625"
4.55,"69.314","38.2359","809.906"
4.55833,"69.2875","38.2337","810.291"
4.56667,"69.2945","38.1457","810.605"
4.575,"69.2797","38.0702","810.886"
4.58333,"69.2767","38.0102","811.153"
4.59167,"69.271","37.9295","811.439"
4.6,"69.286","37.8295","811.623"
4.60833,"69.2956","37.726","811.844"
4.61667,"69.2715","37.6697","812.075"
4.625,"69.2821","37.5617","812.312"
4.63333,"69.246","37.4552","812.511"
4.64167,"69.2035","37.3478","812.746"
4.65,"69.1303","37.2728","812.92"
4.65833,"69.1657","37.1653","813.064"
4.66667,"69.1115","37.0532","813.158"
4.675,"69.1023","36.9722","813.264"
4.68333,"69.0249","36.8082","813.328"
4.69167,"69.0542","36.69","813.416"
4.7,"68.9876","36.603","813.538"
4.70833,"69.0043","36.543","813.693"
4.71667,"68.9591","36.4444","813.837"
4.725,"69.0176","36.3873","813.963"
4.73333,"68.9192","36.2856","814.104"
4.74167,"68.9523","36.2247","814.198"
4.75,"68.9722","36.1789","814.284"
4.75833,"69.002","36.0888","814.364"
4.76667,"68.9564","35.9646","814.446"
4.775,"68.966","35.9076","814.55"
4.78333,"68.886","35.7497","814.666"
4.79167,"68.8251","35.6351","814.799"
4.8,"68.8003","35.5621","814.892"
4.80833,"68.8053","35.4771","815.056"
4.81667,"68.7637","35.3564","815.153"
4.825,"68.7246","35.2996","815.253"
4.83333,"68.6965","35.2332","815.312"
4.84167,"68.7354","35.1025","815.377"
4.85,"68.6259","34.8914","815.353"
4.85833,"68.6293","34.8327","815.401"
4.86667,"68.588","34.7142","815.424"
4.875,"68.6082","34.6017","815.435"
4.88333,"68.5248","34.4648","815.441"
4.89167,"68.5627","34.428","815.536"
4.9,"68.5205","34.3068","815.586"
4.90833,"68.5718","34.2176","815.62"
4.91667,"68.4863","34.1397","815.676"
4.925,"68.4797","34.0426","815.722"
4.93333,"68.4587","33.946","815.748"
4.94167,"68.4294","33.8071","815.782"
4.95,"68.3828","33.7174","815.846"
4.95833,"68.3542","33.6309","815.92"
4.96667,"68.3613","33.4944","815.963"
4.975,"68.2976","33.3916","816.045"
4.98333,"68.3","33.3206","816.118"
4.99167,"68.2988","33.2691","816.233"
5,"68.3281","33.1577","816.336"
5.00833,"68.2155","32.9833","816.421"
5.01667,"68.2295","32.9472","816.571"
5.025,"68.2251","32.85","816.678"
5.03333,"68.2913","32.8185","816.785"
5.04167,"68.2699","32.6898","816.822"
5.05,"68.2427","32.5926","816.91"
5.05833,"68.2131","32.4569","816.958"
5.06667,"68.2572","32.3868","817.096"
5.075,"68.1667","32.2538","817.185"
5.08333,"68.1972","32.2428","817.336"
5.09167,"68.1934","32.1629","817.433"
5.1,"68.2042","32.0667","817.522"
5.10833,"68.1507","32.0028","817.588"
5.11667,"68.1959","31.9515","817.641"
5.125,"68.1483","31.8339","817.673"
5.13333,"68.1507","31.7186","817.675"
5.14167,"68.0873","31.691","817.735"
5.15,"68.121","31.6057","817.795"
5.15833,"68.0786","31.5244","817.872"
5.16667,"68.0737","31.4478","817.93"
5.175,"68.0265","31.4055","818.058"
5.18333,"68.0274","31.3537","818.163"
5.19167,"68.0463","31.2888","818.243"
5.2,"68.0255","31.1965","818.324"
5.20833,"67.9929","31.1075","818.422"
5.21667,"68.039","31.1146","818.546"
5.225,"68.0894","31.0465","818.641"
5.23333,"68.0555","31.0333","818.786"
5.24167,"68.0343","30.9528","818.882"
5.25,"68.0214","30.9246","819.011"
5.25833,"68.0549","30.9087","819.107"
5.26667,"68.0379","30.9459","819.241"
5.275,"68.0139","30.8876","819.297"
5.28333,"68.0421","30.8561","819.375"
5.29167,"68.0383","30.8016","819.465"
5.3,"68.0418","30.8337","819.583"
5.30833,"68.0291","30.8409","819.679"
5.31667,"68.0841","30.8552","819.781"
5.325,"68.1065","30.9044","819.876"
5.33333,"68.0853","30.8724","819.969"
5.34167,"68.1","30.9266","820.03"
5.35,"68.0647","30.7934","820.028"
5.35833,"68.0634","30.8372","820.063"
5.36667,"68.0675","30.8103","820.061"
5.375,"68.063","30.8524","820.035"
5.38333,"68.083","30.8208","819.992"
5.39167,"68.0127","30.847","819.928"
5.4,"68.0425","30.8911","819.893"
5.40833,"68.0454","30.9451","819.867"
5.41667,"68.0118","30.9262","819.827"
5.425,"67.9699","31.0228","819.813"
5.43333,"67.9998","31.0734","819.792"
5.44167,"67.9746","31.0803","819.731"
5.45,"67.9754","31.0731","819.614"
5.45833,"67.9271","31.1114","819.532"
5.46667,"67.9425","31.1236","819.454"
5.475,"67.9289","31.1817","819.405"
5.48333,"67.9507","31.183","819.364"
5.49167,"67.8821","31.2618","819.386"
5.5,"67.8924","31.3415","819.401"
5.50833,"67.8718","31.4148","819.422"
5.51667,"67.8841","31.4396","819.438"
5.525,"67.85","31.5072","819.465"
5.53333,"67.8641","31.5623","819.482"
5.54167,"67.8703","31.6105","819.489"
5.55,"67.8669","31.6196","819.499"
5.55833,"67.8094","31.6486","819.469"
5.56667,"67.8123","31.7355","819.505"
5.575,"67.8195","31.7692","819.543"
5.58333,"67.8166","31.7972","819.628"
5.59167,"67.7791","31.8629","819.689"
5.6,"67.7805","31.9505","819.817"
5.60833,"67.7632","32.0028","819.877"
5.61667,"67.7697","32.0169","819.937"
