Frame,Sub Frame,"Position - cf14",,
,,"TX","TY","TZ"
Frames,Frames,"mm","mm","mm"
689,0,"20.2107","25.6477","549.884"
690,0,"20.1668","25.6329","549.876"
691,0,"20.1357","25.6371","549.874"
692,0,"20.0926","25.6558","549.905"
693,0,"20.0867","25.6206","549.874"
694,0,"20.0384","25.6146","549.906"
695,0,"20.0479","25.6392","549.937"
696,0,"19.9847","25.619","549.963"
697,0,"19.972","25.6115","549.981"
698,0,"19.9795","25.6174","550.043"
699,0,"19.9456","25.643","550.092"
700,0,"19.9322","25.6287","550.114"
701,0,"19.9154","25.6421","550.153"
702,0,"19.9012","25.6077","550.149"
703,0,"19.8658","25.6175","550.179"
704,0,"19.8682","25.6005","550.217"
705,0,"19.8591","25.5942","550.29"
706,0,"19.8339","25.6137","550.37"
707,0,"19.8366","25.6183","550.434"
708,0,"19.8061","25.6414","550.53"
709,0,"19.8064","25.647","550.571"
710,0,"19.8023","25.6852","550.648"
711,0,"19.8288","25.7127","550.697"
712,0,"19.8266","25.7228","550.722"
713,0,"19.8298","25.7308","550.777"
714,0,"19.848","25.7727","550.827"
715,0,"19.8487","25.7677","550.878"
716,0,"19.8304","25.7507","550.899"
717,0,"19.8481","25.797","550.937"
718,0,"19.867","25.8518","550.987"
719,0,"19.8617","25.8682","551.001"
720,0,"19.8763","25.8997","551.06"
721,0,"19.9329","25.9542","551.086"
722,0,"19.9506","25.9837","551.077"
723,0,"19.9703","25.9785","551.048"
724,0,"19.9892","25.9803","551.017"
725,0,"20.011","26.0166","550.999"
726,0,"20.0325","26.0396","550.969"
727,0,"20.0351","26.0582","550.958"
728,0,"20.0554","26.1166","550.957"
729,0,"20.1031","26.1843","550.939"
730,0,"20.0975","26.2123","550.94"
731,0,"20.1776","26.227","550.906"
732,0,"20.2638","26.2932","550.88"
733,0,"20.2752","26.3119","550.831"
734,0,"20.3485","26.3043","550.731"
735,0,"20.3972","26.3257","550.673"
736,0,"20.4737","26.3527","550.594"
737,0,"20.5063","26.3677","550.549"
738,0,"20.5233","26.3907","550.512"
739,0,"20.5783","26.3844","550.455"
740,0,"20.6204","26.4204","550.437"
741,0,"20.6782","26.4443","550.391"
742,0,"20.7403","26.4432","550.342"
743,0,"20.8076","26.4461","550.285"
744,0,"20.8697","26.4577","550.208"
745,0,"20.9374","26.4901","550.17"
746,0,"21.033","26.4969","550.078"
747,0,"21.0955","26.5073","550.03"
748,0,"21.155","26.523","549.996"
749,0,"21.2188","26.5178","549.943"
750,0,"21.2461","26.5137","549.907"
751,0,"21.3552","26.5003","549.845"
752,0,"21.418","26.4897","549.838"
753,0,"21.4697","26.4945","549.819"
754,0,"21.5367","26.4623","549.75"
755,0,"21.594","26.4571","549.679"
756,0,"21.6859","26.4221","549.587"
757,0,"21.7457","26.4134","549.548"
758,0,"21.8187","26.408","549.496"
759,0,"21.8549","26.3674","549.487"
760,0,"21.8772","26.3819","549.522"
761,0,"21.9406","26.3649","549.531"
762,0,"21.9867","26.347","549.549"
763,0,"22.0399","26.3074","549.486"
764,0,"22.0893","26.2589","549.417"
765,0,"22.1381","26.2298","549.344"
766,0,"22.1906","26.1484","549.243"
767,0,"22.2464","26.1073","549.214"
768,0,"22.309","26.0596","549.183"
769,0,"22.3314","26.0402","549.157"
770,0,"22.3381","25.9665","549.152"
771,0,"22.3609","25.9077","549.139"
772,0,"22.3518","25.8892","549.173"
773,0,"22.387","25.8218","549.148"
774,0,"22.3987","25.7602","549.092"
775,0,"22.4015","25.7041","549.027"
776,0,"22.4211","25.598","548.964"
777,0,"22.4306","25.5294","548.91"
778,0,"22.4554","25.4347","548.832"
779,0,"22.4588","25.3412","548.838"
780,0,"22.4672","25.2591","548.798"
781,0,"22.4401","25.1962","548.75"
782,0,"22.4107","25.0826","548.743"
783,0,"22.4057","25.0087","548.704"
784,0,"22.3508","24.932","548.683"
785,0,"22.3315","24.8075","548.629"
786,0,"22.2819","24.7115","548.594"
787,0,"22.2307","24.5803","548.546"
788,0,"22.2114","24.4582","548.532"
789,0,"22.1412","24.3172","548.529"
790,0,"22.0908","24.192","548.497"
791,0,"22.0279","24.0814","548.49"
792,0,"21.9573","23.9632","548.486"
793,0,"21.868","23.8686","548.502"
794,0,"21.8138","23.7361","548.51"
795,0,"21.728","23.6245","548.57"
796,0,"21.6377","23.479","548.614"
797,0,"21.5545","23.3432","548.648"
798,0,"21.5068","23.2319","548.667"
799,0,"21.4401","23.0847","548.67"
800,0,"21.3011","22.9256","548.703"
801,0,"21.2411","22.7734","548.694"
802,0,"21.142","22.6354","548.731"
803,0,"21.0309","22.4961","548.797"
804,0,"20.9099","22.3408","548.841"
805,0,"20.8256","22.2136","548.921"
806,0,"20.7254","22.0986","549.007"
807,0,"20.5916","21.9507","549.082"
808,0,"20.5034","21.7723","549.11"
809,0,"20.4014","21.6287","549.17"
810,0,"20.2993","21.4878","549.196"
811,0,"20.1957","21.3258","549.202"
812,0,"20.0945","21.1671","549.253"
813,0,"20.0038","21.061","549.314"
814,0,"19.8744","20.9578","549.392"
815,0,"19.7419","20.7822","549.431"
816,0,"19.624","20.6306","549.487"
817,0,"19.5437","20.5311","549.54"
818,0,"19.417","20.3422","549.542"
819,0,"19.3066","20.2018","549.541"
820,0,"19.2161","20.0769","549.528"
821,0,"19.0782","19.9351","549.531"
822,0,"18.9689","19.7728","549.494"
823,0,"18.8185","19.6207","549.501"
824,0,"18.6939","19.4727","549.52"
825,0,"18.5586","19.2965","549.526"
826,0,"18.4136","19.1606","549.552"
827,0,"18.2925","19.0149","549.553"
828,0,"18.1605","18.8948","549.555"
829,0,"18.0119","18.7208","549.509"
830,0,"17.927","18.5894","549.443"
831,0,"17.8129","18.4631","549.388"
832,0,"17.6853","18.3103","549.333"
833,0,"17.523","18.1688","549.314"
834,0,"17.3982","18.0382","549.284"
835,0,"17.2206","17.8852","549.281"
836,0,"17.0082","17.67","549.254"
837,0,"16.8268","17.5373","549.233"
838,0,"16.6941","17.3844","549.174"
839,0,"16.5332","17.2434","549.101"
840,0,"16.3656","17.1299","549.057"
841,0,"16.221","17.0058","548.994"
842,0,"16.0462","16.8572","548.928"
843,0,"15.8567","16.6938","548.846"
844,0,"15.6496","16.5633","548.788"
845,0,"15.493","16.4369","548.737"
846,0,"15.2708","16.2822","548.725"
847,0,"15.0801","16.1112","548.661"
848,0,"14.8941","15.9939","548.611"
849,0,"14.6947","15.8193","548.497"
850,0,"14.5041","15.6884","548.39"
851,0,"14.3525","15.5852","548.269"
852,0,"14.1533","15.4405","548.178"
853,0,"13.9242","15.2597","548.064"
854,0,"13.6996","15.1037","547.955"
855,0,"13.5058","14.9657","547.871"
856,0,"13.2561","14.7939","547.775"
857,0,"13.0432","14.6559","547.708"
858,0,"12.8586","14.5517","547.65"
859,0,"12.663","14.4495","547.558"
860,0,"12.466","14.3126","547.427"
861,0,"12.3047","14.2448","547.315"
862,0,"12.0942","14.0886","547.146"
863,0,"11.8903","13.9395","547.019"
864,0,"11.7002","13.8007","546.915"
865,0,"11.5063","13.7128","546.881"
866,0,"11.2757","13.5339","546.769"
867,0,"11.0899","13.4201","546.704"
868,0,"10.9242","13.312","546.599"
869,0,"10.7043","13.1936","546.47"
870,0,"10.526","13.0474","546.343"
871,0,"10.354","12.9555","546.263"
872,0,"10.1538","12.8412","546.178"
873,0,"9.96397","12.7373","546.115"
874,0,"9.85022","12.6497","546.067"
875,0,"9.65124","12.5457","546.018"
876,0,"9.48147","12.4226","545.954"
877,0,"9.31613","12.3126","545.873"
878,0,"9.16174","12.2579","545.823"
879,0,"8.98414","12.1238","545.712"
880,0,"8.84491","12.0337","545.626"
881,0,"8.73006","11.9731","545.581"
882,0,"8.59962","11.9047","545.565"
883,0,"8.4494","11.7981","545.513"
884,0,"8.32546","11.7507","545.524"
885,0,"8.20616","11.6313","545.494"
886,0,"8.04619","11.5462","545.465"
887,0,"7.946","11.4468","545.401"
888,0,"7.81658","11.3688","545.37"
889,0,"7.67894","11.2691","545.334"
890,0,"7.57384","11.1792","545.322"
891,0,"7.49033","11.1249","545.316"
892,0,"7.36963","11.044","545.303"
893,0,"7.31294","10.9601","545.293"
894,0,"7.23338","10.8794","545.278"
895,0,"7.12426","10.817","545.284"
896,0,"7.04382","10.6978","545.273"
897,0,"6.96196","10.635","545.277"
898,0,"6.91319","10.5759","545.266"
899,0,"6.84656","10.5269","545.268"
900,0,"6.80645","10.4287","545.234"
901,0,"6.75207","10.3493","545.267"
902,0,"6.71322","10.2534","545.259"
903,0,"6.65558","10.1742","545.265"
904,0,"6.58349","10.0686","545.257"
905,0,"6.52755","9.9799","545.228"
906,0,"6.45496","9.88069","545.198"
907,0,"6.46044","9.78164","545.169"
908,0,"6.41841","9.71341","545.141"
909,0,"6.40218","9.62295","545.136"
910,0,"6.38599","9.55165","545.148"
911,0,"6.40376","9.49874","545.127"
912,0,"6.35712","9.42005","545.139"
913,0,"6.3405","9.31495","545.095"
914,0,"6.36026","9.2574","545.071"
915,0,"6.36263","9.17405","545.051"
916,0,"6.33757","9.06342","544.988"
917,0,"6.35192","9.00557","544.959"
918,0,"6.36778","8.92159","544.881"
919,0,"6.34821","8.80431","544.81"
920,0,"6.39005","8.72717","544.756"
921,0,"6.42074","8.68389","544.735"
922,0,"6.42461","8.56626","544.684"
923,0,"6.44212","8.49004","544.661"
924,0,"6.46953","8.40816","544.62"
925,0,"6.48547","8.30577","544.545"
926,0,"6.50862","8.21811","544.477"
927,0,"6.56414","8.1532","544.428"
928,0,"6.57238","8.05729","544.369"
929,0,"6.62047","7.95279","544.285"
930,0,"6.69941","7.90209","544.255"
931,0,"6.77463","7.80414","544.182"
932,0,"6.80946","7.70713","544.123"
933,0,"6.89398","7.62733","544.066"
934,0,"6.91807","7.5444","544.056"
935,0,"6.97888","7.41936","543.993"
936,0,"7.3443","7.74246","544.127"
937,0,"7.3864","7.67253","544.107"
938,0,"7.43057","7.55827","544.033"
939,0,"7.4824","7.44684","543.981"
940,0,"7.535","7.32745","543.916"
941,0,"7.55384","7.23039","543.887"
942,0,"7.66641","7.1524","543.818"
943,0,"7.73025","7.0737","543.794"
944,0,"7.81025","6.97687","543.764"
945,0,"7.86583","6.87491","543.715"
946,0,"7.96781","6.76584","543.624"
947,0,"8.03194","6.68846","543.589"
948,0,"8.10862","6.57715","543.531"
949,0,"8.17458","6.47105","543.474"
950,0,"8.24357","6.36853","543.41"
951,0,"8.32506","6.29886","543.393"
952,0,"8.3651","6.16852","543.336"
953,0,"8.44515","6.06146","543.25"
954,0,"8.48255","5.9672","543.195"
955,0,"8.55343","5.83353","543.118"
956,0,"8.61323","5.704","543.067"
957,0,"8.67785","5.58409","542.981"
958,0,"8.70014","5.45711","542.918"
959,0,"8.74098","5.28263","542.844"
960,0,"8.78032","5.18713","542.793"
961,0,"8.84849","5.03987","542.694"
962,0,"8.89757","4.94157","542.613"
963,0,"8.97282","4.84696","542.553"
964,0,"9.02418","4.76468","542.462"
965,0,"9.09235","4.63848","542.359"
966,0,"9.14566","4.53225","542.295"
967,0,"9.18674","4.41448","542.225"
968,0,"9.19933","4.26813","542.135"
969,0,"9.2388","4.1271","542.028"
970,0,"9.28188","4.00713","541.899"
971,0,"9.28245","3.88304","541.776"
972,0,"9.30564","3.72615","541.642"
973,0,"9.31714","3.64032","541.54"
974,0,"9.3284","3.51306","541.416"
975,0,"9.36188","3.39808","541.321"
976,0,"9.3901","3.29897","541.228"
977,0,"9.36237","3.20477","541.157"
978,0,"9.42686","3.06512","541"
979,0,"9.44951","3.01352","540.884"
980,0,"9.45636","2.89864","540.706"
981,0,"9.47714","2.81466","540.554"
982,0,"9.50475","2.75547","540.407"
983,0,"9.50604","2.6709","540.302"
984,0,"9.48922","2.56118","540.171"
985,0,"9.49448","2.49465","540.043"
986,0,"9.47824","2.43974","539.92"
987,0,"9.46413","2.35635","539.754"
988,0,"9.47478","2.33048","539.633"
989,0,"9.48755","2.3169","539.508"
990,0,"9.45555","2.2907","539.411"
991,0,"9.47517","2.26829","539.287"
992,0,"9.46624","2.29471","539.217"
993,0,"9.43711","2.25671","539.115"
994,0,"9.4081","2.28451","539.027"
995,0,"9.40771","2.29907","538.943"
996,0,"9.36798","2.35278","538.872"
997,0,"9.37942","2.39183","538.757"
998,0,"9.36215","2.48442","538.645"
999,0,"9.34942","2.5818","538.513"
1000,0,"9.32449","2.70854","538.432"
1001,0,"9.316","2.82083","538.355"
1002,0,"9.31366","3.0297","538.335"
1003,0,"9.2613","3.20821","538.326"
1004,0,"9.23205","3.4215","538.303"
1005,0,"9.15862","3.57162","538.247"
1006,0,"9.09425","3.80733","538.209"
1007,0,"9.02296","4.08512","538.138"
1008,0,"8.97723","4.32856","538.029"
1009,0,"8.93374","4.64954","537.987"
1010,0,"8.94566","5.04414","537.909"
1011,0,"8.8906","5.45988","537.873"
1012,0,"8.82826","5.84968","537.835"
1013,0,"8.74689","6.33646","537.862"
1014,0,"8.67234","6.81612","537.854"
1015,0,"8.61272","7.35253","537.872"
1016,0,"8.54945","7.91083","537.872"
1017,0,"8.47775","8.57382","537.88"
1018,0,"8.42552","9.18274","537.832"
1019,0,"8.35878","9.87053","537.766"
1020,0,"8.29935","10.5826","537.711"
1021,0,"8.20547","11.3643","537.618"
1022,0,"8.17424","12.1986","537.56"
1023,0,"8.103","13.1015","537.536"
1024,0,"8.00668","14.0338","537.542"
1025,0,"7.95193","15.0495","537.55"
1026,0,"7.9216","16.1421","537.555"
1027,0,"7.87719","17.281","537.56"
1028,0,"7.82065","18.4499","537.519"
1029,0,"7.77005","19.6868","537.442"
1030,0,"7.71196","21.0002","537.402"
1031,0,"7.66897","22.3556","537.322"
1032,0,"7.62658","23.7435","537.253"
1033,0,"7.59427","25.2292","537.147"
1034,0,"7.53014","26.7692","537.077"
1035,0,"7.4873","28.3543","537.013"
1036,0,"7.43344","30.0512","536.982"
1037,0,"7.38432","31.7951","536.99"
1038,0,"7.32767","33.6167","536.946"
1039,0,"7.27361","35.5428","536.885"
1040,0,"7.18692","37.5038","536.853"
1041,0,"7.17608","39.5622","536.803"
1042,0,"7.13185","41.7328","536.734"
1043,0,"7.08062","43.9318","536.671"
1044,0,"7.04789","46.2132","536.596"
1045,0,"7.21412","48.6878","536.357"
1046,0,"7.14639","51.096","536.289"
1047,0,"7.10369","53.6345","536.218"
1048,0,"7.0591","56.2193","536.146"
1049,0,"7.00665","58.9969","536.107"
1050,0,"6.99259","61.7851","536.044"
1051,0,"6.97348","64.7445","535.993"
1052,0,"6.97864","67.7622","535.913"
1053,0,"6.93105","70.83","535.825"
1054,0,"6.90989","73.9741","535.755"
1055,0,"6.86593","77.2334","535.666"
1056,0,"6.81455","80.5375","535.573"
1057,0,"6.80078","84.0229","535.452"
1058,0,"6.74608","87.5599","535.357"
1059,0,"6.72133","91.1726","535.234"
1060,0,"6.70858","94.9871","535.145"
1061,0,"6.67674","98.8163","535.051"
1062,0,"6.66768","102.808","534.97"
1063,0,"6.69457","106.881","534.898"
1064,0,"6.65795","111.05","534.82"
1065,0,"6.6822","115.328","534.682"
1066,0,"6.67517","119.69","534.567"
1067,0,"6.65914","124.116","534.411"
1068,0,"6.71729","128.68","534.266"
1069,0,"6.7201","133.363","534.14"
1070,0,"6.7272","138.072","534.016"
1071,0,"6.7593","142.965","533.96"
1072,0,"6.79149","147.924","533.873"
1073,0,"6.81467","152.989","533.781"
1074,0,"6.8456","158.14","533.727"
1075,0,"6.87364","163.357","533.623"
1076,0,"6.94457","168.721","533.514"
1077,0,"7.00801","174.149","533.391"
1078,0,"7.09102","179.69","533.338"
1079,0,"7.15554","185.326","533.285"
1080,0,"7.22136","191.063","533.273"
1081,0,"7.29409","196.861","533.221"
1082,0,"7.39637","202.754","533.208"
1083,0,"7.50463","208.715","533.216"
1084,0,"7.6027","214.821","533.238"
1085,0,"7.729","220.979","533.269"
1086,0,"7.84593","227.231","533.317"
1087,0,"7.93069","233.555","533.432"
1088,0,"8.09211","239.941","533.484"
1089,0,"8.22404","246.456","533.578"
1090,0,"8.31099","253","533.701"
1091,0,"8.45655","259.624","533.814"
1092,0,"8.59011","266.383","533.956"
1093,0,"8.74908","273.165","534.091"
1094,0,"8.92252","280.052","534.274"
1095,0,"9.08895","287.026","534.422"
1096,0,"9.25534","294.052","534.596"
1097,0,"9.43995","301.106","534.777"
1098,0,"9.63125","308.294","534.969"
1099,0,"9.82448","315.459","535.142"
1100,0,"10.0281","322.749","535.315"
1101,0,"10.2332","330.105","535.47"
1102,0,"10.456","337.498","535.658"
1103,0,"10.6772","344.931","535.806"
1104,0,"10.8959","352.407","535.992"
1105,0,"11.1298","359.915","536.168"
1106,0,"11.3337","367.452","536.384"
1107,0,"11.5602","375.027","536.596"
1108,0,"11.7903","382.609","536.756"
1109,0,"12.062","390.321","536.933"
1110,0,"12.3011","397.964","537.075"
1111,0,"12.5911","405.696","537.24"
1112,0,"12.8708","413.467","537.412"
1113,0,"13.1595","421.278","537.627"
1114,0,"13.4653","429.042","537.774"
1115,0,"13.7604","436.897","538.004"
1116,0,"14.0552","444.691","538.198"
1117,0,"14.3801","452.517","538.38"
1118,0,"14.7024","460.323","538.522"
1119,0,"15.0165","468.178","538.713"
1120,0,"15.3644","476.007","538.854"
1121,0,"15.7221","483.851","538.98"
1122,0,"16.0658","491.697","539.132"
1123,0,"16.4624","499.538","539.271"
1124,0,"16.8088","507.324","539.37"
1125,0,"17.1781","515.166","539.563"
1126,0,"17.5524","522.957","539.721"
1127,0,"17.957","530.79","539.924"
1128,0,"18.3347","538.58","540.096"
1129,0,"18.7572","546.389","540.231"
1130,0,"19.1691","554.178","540.348"
1131,0,"19.6227","561.948","540.434"
1132,0,"20.0716","569.684","540.589"
1133,0,"20.4983","577.429","540.744"
1134,0,"20.9846","585.124","540.861"
1135,0,"21.4","592.824","541.028"
1136,0,"21.8477","600.474","541.217"
1137,0,"22.3065","608.084","541.336"
1138,0,"22.7424","615.688","541.486"
1139,0,"23.2094","623.23","541.567"
1140,0,"23.6438","630.737","541.609"
1141,0,"24.0932","638.254","541.682"
1142,0,"24.561","645.667","541.671"
1143,0,"24.9953","653.089","541.76"
1144,0,"25.4206","660.434","541.828"
1145,0,"25.8597","667.75","541.934"
1146,0,"26.2785","675.015","542.016"
1147,0,"26.7357","682.236","542.071"
1148,0,"27.2044","689.441","542.147"
1149,0,"27.6203","696.519","542.195"
1150,0,"28.09","703.566","542.191"
1151,0,"28.5138","710.538","542.145"
1152,0,"28.9756","717.443","542.076"
1153,0,"29.3673","724.318","542.034"
1154,0,"29.7744","731.066","541.952"
1155,0,"30.1612","737.789","541.942"
1156,0,"30.5331","744.428","541.942"
1157,0,"30.8716","751.047","541.941"
1158,0,"31.2404","757.562","541.88"
1159,0,"31.6152","763.956","541.744"
1160,0,"31.9509","770.358","541.63"
1161,0,"32.3125","776.598","541.443"
1162,0,"32.661","782.756","541.247"
1163,0,"32.9895","788.886","541.052"
1164,0,"33.3005","794.897","540.884"
1165,0,"33.6173","800.864","540.724"
1166,0,"33.9209","806.706","540.497"
1167,0,"34.2227","812.538","540.342"
1168,0,"34.4937","818.252","540.128"
1169,0,"34.7611","823.853","539.881"
1170,0,"35.0016","829.391","539.611"
1171,0,"35.2428","834.814","539.296"
1172,0,"35.4787","840.2","539.026"
1173,0,"35.6496","845.45","538.732"
1174,0,"35.843","850.607","538.366"
1175,0,"36.0117","855.713","538.052"
1176,0,"36.1575","860.708","537.735"
1177,0,"36.2954","865.606","537.377"
1178,0,"36.3746","870.426","537.052"
1179,0,"36.4923","875.154","536.727"
1180,0,"36.5622","879.795","536.388"
1181,0,"36.6685","884.41","536.073"
1182,0,"36.7349","888.885","535.711"
1183,0,"36.8251","893.263","535.326"
1184,0,"36.8478","897.503","534.924"
1185,0,"36.852","901.716","534.555"
1186,0,"36.8498","905.8","534.141"
1187,0,"36.7642","909.755","533.754"
1188,0,"36.6859","913.636","533.33"
1189,0,"36.5979","917.448","532.956"
1190,0,"36.4985","921.136","532.546"
1191,0,"36.4101","924.822","532.202"
1192,0,"36.281","928.372","531.807"
1193,0,"36.1743","931.843","531.411"
1194,0,"36.0501","935.214","530.984"
1195,0,"35.884","938.519","530.633"
1196,0,"35.6763","941.707","530.229"
1197,0,"35.5053","944.881","529.869"
1198,0,"35.2982","947.923","529.501"
1199,0,"35.0797","950.879","529.156"
1200,0,"34.8446","953.779","528.815"
1201,0,"34.5989","956.622","528.502"
1202,0,"34.3102","959.326","528.13"
1203,0,"34.0312","961.987","527.805"
1204,0,"33.746","964.516","527.465"
1205,0,"33.4378","966.999","527.168"
1206,0,"33.1321","969.411","526.854"
1207,0,"32.7928","971.739","526.589"
1208,0,"32.4537","973.965","526.272"
1209,0,"32.0878","976.161","526.009"
1210,0,"31.7044","978.268","525.728"
1211,0,"31.3137","980.279","525.467"
1212,0,"30.9257","982.21","525.21"
1213,0,"30.4851","984.123","525.004"
1214,0,"30.0792","985.906","524.725"
1215,0,"29.6768","987.666","524.477"
1216,0,"29.2736","989.37","524.246"
1217,0,"28.8365","990.982","524.029"
1218,0,"28.4139","992.55","523.789"
1219,0,"27.9559","994.108","523.615"
1220,0,"27.5194","995.564","523.42"
1221,0,"27.0626","996.906","523.241"
1222,0,"26.6463","998.233","523.074"
1223,0,"26.1792","999.499","522.913"
1224,0,"25.6829","1000.66","522.721"
1225,0,"25.2134","1001.83","522.531"
1226,0,"24.7771","1002.92","522.372"
1227,0,"24.3221","1003.95","522.174"
1228,0,"23.8351","1004.98","522.019"
1229,0,"23.3818","1005.97","521.878"
1230,0,"22.9581","1006.84","521.734"
1231,0,"22.5246","1007.71","521.565"
1232,0,"22.0971","1008.57","521.495"
1233,0,"21.6973","1009.36","521.377"
1234,0,"21.2985","1010.11","521.268"
1235,0,"20.9061","1010.83","521.154"
1236,0,"20.517","1011.54","521.047"
1237,0,"20.1715","1012.15","520.84"
1238,0,"19.8029","1012.75","520.684"
1239,0,"19.47","1013.33","520.523"
1240,0,"19.134","1013.87","520.401"
1241,0,"18.8118","1014.39","520.279"
1242,0,"18.5395","1014.89","520.171"
1243,0,"18.2679","1015.42","520.112"
1244,0,"18.0208","1015.85","520.001"
1245,0,"17.8048","1016.3","519.946"
1246,0,"17.6298","1016.74","519.798"
1247,0,"17.4692","1017.11","519.708"
1248,0,"17.3508","1017.47","519.527"
1249,0,"17.261","1017.82","519.409"
1250,0,"17.2101","1018.16","519.275"
1251,0,"17.1673","1018.48","519.17"
1252,0,"17.1688","1018.78","519.078"
1253,0,"17.2429","1019.11","519.003"
1254,0,"17.3294","1019.42","518.933"
1255,0,"17.4562","1019.69","518.808"
1256,0,"17.62","1019.97","518.747"
1257,0,"17.8519","1020.25","518.614"
1258,0,"18.079","1020.47","518.539"
1259,0,"18.1248","1020.45","518.43"
1260,0,"18.5031","1020.69","518.348"
1261,0,"18.9382","1020.91","518.297"
1262,0,"19.3941","1021.15","518.21"
1263,0,"19.9053","1021.35","518.167"
1264,0,"20.533","1021.61","518.035"
1265,0,"21.1319","1021.82","517.982"
1266,0,"21.8539","1022.01","517.828"
1267,0,"22.6535","1022.24","517.804"
1268,0,"23.5405","1022.48","517.697"
1269,0,"24.4409","1022.69","517.693"
1270,0,"25.4199","1022.89","517.654"
1271,0,"26.5153","1023.12","517.548"
1272,0,"27.6405","1023.33","517.536"
1273,0,"28.8398","1023.53","517.392"
1274,0,"30.1045","1023.77","517.369"
1275,0,"31.4956","1024.03","517.264"
1276,0,"32.8958","1024.24","517.235"
1277,0,"34.4323","1024.43","517.141"
1278,0,"36.0383","1024.64","517.092"
1279,0,"37.7351","1024.87","517.025"
1280,0,"39.4812","1025.06","516.947"
1281,0,"41.3463","1025.28","516.896"
1282,0,"43.3121","1025.56","516.84"
1283,0,"45.373","1025.82","516.807"
1284,0,"47.5013","1026.06","516.718"
1285,0,"49.7483","1026.33","516.68"
1286,0,"52.0998","1026.6","516.646"
1287,0,"54.5343","1026.84","516.621"
1288,0,"57.0543","1027.09","516.593"
1289,0,"59.689","1027.32","516.528"
1290,0,"62.4061","1027.56","516.535"
1291,0,"65.235","1027.77","516.456"
1292,0,"68.1477","1028.04","516.436"
1293,0,"71.2018","1028.35","516.352"
1294,0,"74.3205","1028.61","516.394"
1295,0,"77.5779","1028.94","516.352"
1296,0,"80.9316","1029.17","516.379"
1297,0,"84.4101","1029.47","516.391"
1298,0,"87.9747","1029.72","516.425"
1299,0,"91.6858","1029.99","516.433"
1300,0,"95.4578","1030.27","516.428"
1301,0,"99.3406","1030.53","516.418"
1302,0,"103.368","1030.81","516.371"
1303,0,"107.49","1031.13","516.365"
1304,0,"111.685","1031.43","516.431"
1305,0,"115.996","1031.71","516.459"
1306,0,"120.436","1032","516.493"
1307,0,"124.962","1032.27","516.551"
1308,0,"129.616","1032.58","516.592"
1309,0,"134.354","1032.82","516.67"
1310,0,"139.233","1033.11","516.578"
1311,0,"144.166","1033.37","516.683"
1312,0,"149.236","1033.66","516.69"
1313,0,"154.392","1033.95","516.723"
1314,0,"159.689","1034.18","516.759"
1315,0,"165.081","1034.48","516.859"
1316,0,"170.578","1034.75","516.964"
1317,0,"176.201","1035.03","517.045"
1318,0,"181.891","1035.29","517.131"
1319,0,"187.693","1035.56","517.122"
1320,0,"193.612","1035.86","517.239"
1321,0,"199.66","1036.13","517.205"
1322,0,"205.745","1036.42","517.293"
1323,0,"211.982","1036.71","517.376"
1324,0,"218.274","1036.96","517.54"
1325,0,"224.673","1037.27","517.574"
1326,0,"231.166","1037.47","517.724"
1327,0,"237.737","1037.72","517.822"
1328,0,"244.432","1037.97","517.899"
1329,0,"251.217","1038.24","517.943"
1330,0,"258.056","1038.46","518.051"
1331,0,"265.046","1038.74","518.025"
1332,0,"272.068","1039","518.111"
1333,0,"279.224","1039.23","518.115"
1334,0,"286.381","1039.46","518.268"
1335,0,"293.616","1039.67","518.303"
1336,0,"300.94","1039.89","518.422"
1337,0,"308.357","1040.07","518.48"
1338,0,"315.808","1040.26","518.623"
1339,0,"323.381","1040.47","518.615"
1340,0,"330.971","1040.66","518.663"
1341,0,"338.641","1040.84","518.685"
1342,0,"346.337","1041.01","518.77"
1343,0,"354.122","1041.12","518.781"
1344,0,"361.927","1041.3","518.853"
1345,0,"369.765","1041.42","518.947"
1346,0,"377.648","1041.51","519.045"
1347,0,"385.589","1041.63","519.095"
1348,0,"393.552","1041.72","519.141"
1349,0,"401.56","1041.78","519.205"
1350,0,"409.617","1041.86","519.203"
1351,0,"417.698","1041.9","519.246"
1352,0,"425.8","1041.96","519.273"
1353,0,"433.831","1041.98","519.33"
1354,0,"442.027","1041.98","519.36"
1355,0,"450.154","1041.95","519.387"
1356,0,"458.337","1041.92","519.451"
1357,0,"466.504","1041.87","519.507"
1358,0,"474.681","1041.81","519.554"
1359,0,"482.883","1041.76","519.6"
1360,0,"491.058","1041.69","519.656"
1361,0,"499.265","1041.61","519.668"
1362,0,"507.476","1041.53","519.752"
1363,0,"515.67","1041.39","519.772"
1364,0,"523.864","1041.26","519.885"
1365,0,"532.105","1041.1","519.992"
1366,0,"540.307","1040.96","520.09"
1367,0,"548.496","1040.77","520.181"
1368,0,"556.71","1040.55","520.222"
1369,0,"564.861","1040.39","520.32"
1370,0,"573.003","1040.19","520.437"
1371,0,"581.122","1039.99","520.53"
1372,0,"589.239","1039.77","520.703"
1373,0,"597.291","1039.57","520.866"
1374,0,"605.337","1039.31","520.982"
1375,0,"613.362","1039.03","521.088"
1376,0,"621.315","1038.78","521.234"
1377,0,"629.25","1038.46","521.326"
1378,0,"637.118","1038.16","521.415"
1379,0,"644.969","1037.86","521.515"
1380,0,"652.729","1037.57","521.672"
1381,0,"660.507","1037.27","521.786"
1382,0,"668.218","1036.97","521.944"
