Frame,Sub Frame,"Position - cf14",,
,,"TX","TY","TZ"
Frames,Frames,"mm","mm","mm"
420,0,"30.1171","29.6502","508.823"
421,0,"29.983","29.6151","509.317"
422,0,"29.788","29.529","509.818"
423,0,"29.6747","29.5141","510.306"
424,0,"29.4997","29.4677","510.825"
425,0,"29.3508","29.3976","511.295"
426,0,"29.2106","29.4004","511.767"
427,0,"29.046","29.4021","512.264"
428,0,"28.8766","29.3798","512.684"
429,0,"28.766","29.3957","513.118"
430,0,"28.6484","29.4081","513.587"
431,0,"28.5031","29.3917","514.041"
432,0,"28.3489","29.3831","514.501"
433,0,"28.2284","29.3698","514.948"
434,0,"28.0846","29.3384","515.393"
435,0,"27.9119","29.291","515.814"
436,0,"27.7893","29.244","516.182"
437,0,"27.688","29.284","516.578"
438,0,"27.5587","29.2829","516.977"
439,0,"27.4146","29.2523","517.341"
440,0,"27.3124","29.2775","517.773"
441,0,"27.1887","29.2835","518.194"
442,0,"27.0172","29.255","518.611"
443,0,"26.9089","29.2705","519.032"
444,0,"26.7853","29.2959","519.442"
445,0,"26.6639","29.3118","519.837"
446,0,"26.5737","29.3394","520.203"
447,0,"26.4565","29.3275","520.536"
448,0,"26.3416","29.3136","520.869"
449,0,"26.2306","29.291","521.188"
450,0,"26.1478","29.3186","521.548"
451,0,"26.0066","29.3054","521.919"
452,0,"25.9069","29.3016","522.276"
453,0,"25.7958","29.3059","522.668"
454,0,"25.6864","29.3054","523.028"
455,0,"25.6066","29.3051","523.34"
456,0,"25.5233","29.2966","523.676"
457,0,"25.4385","29.2946","523.992"
458,0,"25.3246","29.2793","524.299"
459,0,"25.2381","29.2733","524.591"
460,0,"25.1572","29.2375","524.91"
461,0,"25.0457","29.2177","525.205"
462,0,"24.9556","29.1617","525.464"
463,0,"24.857","29.1308","525.744"
464,0,"24.7889","29.1435","526.029"
465,0,"24.7493","29.1334","526.303"
466,0,"24.6785","29.1183","526.614"
467,0,"24.6078","29.0892","526.884"
468,0,"24.5214","29.0592","527.143"
469,0,"24.4625","29.0147","527.426"
470,0,"24.4363","28.9901","527.7"
471,0,"24.3648","28.9633","527.952"
472,0,"24.3055","28.8923","528.179"
473,0,"24.2234","28.8483","528.419"
474,0,"24.1661","28.7538","528.6"
475,0,"24.1151","28.6818","528.788"
476,0,"24.0668","28.6468","529.026"
477,0,"24.0437","28.623","529.267"
478,0,"24.0185","28.6011","529.565"
479,0,"23.9726","28.5702","529.835"
480,0,"23.9286","28.5213","530.097"
481,0,"23.889","28.4522","530.329"
482,0,"23.8556","28.3878","530.549"
483,0,"23.7799","28.2714","530.769"
484,0,"23.7726","28.2045","530.962"
485,0,"23.7419","28.1617","531.186"
486,0,"23.7178","28.0946","531.388"
487,0,"23.6762","28.0285","531.615"
488,0,"23.6296","27.9394","531.845"
489,0,"23.5961","27.8845","532.114"
490,0,"23.5311","27.8026","532.365"
491,0,"23.5006","27.7721","532.638"
492,0,"23.4643","27.7337","532.922"
493,0,"23.4279","27.6431","533.104"
494,0,"23.4335","27.6226","533.302"
495,0,"23.3744","27.5068","533.463"
496,0,"23.3489","27.4326","533.632"
497,0,"23.369","27.3977","533.828"
498,0,"23.3177","27.3296","534.011"
499,0,"23.3135","27.2652","534.229"
500,0,"23.2969","27.2042","534.448"
501,0,"23.2393","27.1554","534.669"
502,0,"23.2444","27.1014","534.874"
503,0,"23.2124","27.0563","535.106"
504,0,"23.2182","26.9839","535.241"
505,0,"23.2085","26.9191","535.361"
506,0,"23.2092","26.8659","535.481"
507,0,"23.1718","26.7481","535.577"
508,0,"23.1868","26.6909","535.686"
509,0,"23.1504","26.5929","535.837"
510,0,"23.1241","26.5429","536.043"
511,0,"23.1193","26.4971","536.224"
512,0,"23.1201","26.4497","536.391"
513,0,"23.1298","26.4112","536.527"
514,0,"23.1112","26.3682","536.632"
515,0,"23.1212","26.2954","536.705"
516,0,"23.1529","26.2629","536.803"
517,0,"23.1488","26.194","536.903"
518,0,"23.1625","26.1311","537.001"
519,0,"23.177","26.0811","537.115"
520,0,"23.144","25.9789","537.186"
521,0,"23.1199","25.8974","537.285"
522,0,"23.1351","25.8432","537.387"
523,0,"23.109","25.8102","537.483"
524,0,"23.111","25.7352","537.559"
525,0,"23.1304","25.7193","537.647"
526,0,"23.1274","25.6742","537.716"
527,0,"23.1411","25.5949","537.762"
528,0,"23.1539","25.549","537.825"
529,0,"23.1536","25.4748","537.873"
530,0,"23.1558","25.4183","537.931"
531,0,"23.1741","25.3794","537.981"
532,0,"23.141","25.3378","538.061"
533,0,"23.1519","25.2836","538.109"
534,0,"23.1485","25.2205","538.165"
535,0,"23.1951","25.2204","538.239"
536,0,"23.178","25.1341","538.283"
537,0,"23.1886","25.0992","538.353"
538,0,"23.2285","25.0526","538.418"
539,0,"23.2476","25.0283","538.515"
540,0,"23.2362","24.9541","538.531"
541,0,"23.2813","24.9111","538.552"
542,0,"23.276","24.8529","538.585"
543,0,"23.3151","24.8195","538.623"
544,0,"23.3073","24.7758","538.702"
545,0,"23.3578","24.7534","538.769"
546,0,"23.3854","24.7422","538.885"
547,0,"23.4098","24.6906","538.942"
548,0,"23.4506","24.6732","538.963"
549,0,"23.5307","24.6785","539.028"
550,0,"23.5569","24.6278","539.037"
551,0,"23.6208","24.5986","539.078"
552,0,"23.6638","24.5562","539.129"
553,0,"23.7062","24.54","539.217"
554,0,"23.7285","24.4802","539.276"
555,0,"23.7631","24.4506","539.337"
556,0,"23.8343","24.4051","539.388"
557,0,"23.8645","24.3696","539.435"
558,0,"23.939","24.3336","539.488"
559,0,"24.0318","24.321","539.529"
560,0,"24.0915","24.3136","539.607"
561,0,"24.1616","24.2866","539.667"
562,0,"24.234","24.2706","539.725"
563,0,"24.319","24.246","539.769"
564,0,"24.382","24.2352","539.847"
565,0,"24.47","24.1961","539.931"
566,0,"24.5317","24.1753","539.965"
567,0,"24.621","24.1491","540.013"
568,0,"24.7123","24.1036","540.058"
569,0,"24.7633","24.0747","540.099"
570,0,"24.8446","24.0165","540.14"
571,0,"24.9229","24.0345","540.215"
572,0,"24.9959","24.0141","540.295"
573,0,"25.0468","23.9882","540.368"
574,0,"25.1731","23.9668","540.474"
575,0,"25.2355","23.9611","540.529"
576,0,"25.2876","23.9129","540.606"
577,0,"25.3883","23.867","540.639"
578,0,"25.4993","23.878","540.728"
579,0,"25.5704","23.825","540.785"
580,0,"25.6321","23.7939","540.821"
581,0,"25.7119","23.7812","540.885"
582,0,"25.8044","23.7467","540.939"
583,0,"25.8551","23.7252","541.03"
584,0,"25.9601","23.6696","541.116"
585,0,"26.0845","23.6758","541.229"
586,0,"26.1788","23.6535","541.327"
587,0,"26.2597","23.5931","541.417"
588,0,"26.344","23.5387","541.464"
589,0,"26.4347","23.5012","541.522"
590,0,"26.4978","23.4484","541.616"
591,0,"26.5706","23.4096","541.7"
592,0,"26.6454","23.3791","541.837"
593,0,"26.7478","23.3494","541.933"
594,0,"26.7983","23.2938","542.051"
595,0,"26.8881","23.261","542.138"
596,0,"26.9719","23.2192","542.213"
597,0,"27.0504","23.1991","542.309"
598,0,"27.1247","23.165","542.408"
599,0,"27.1803","23.1382","542.541"
600,0,"27.2738","23.1384","542.639"
601,0,"27.338","23.1107","542.789"
602,0,"27.411","23.0651","542.908"
603,0,"27.4475","23.0175","543.028"
604,0,"27.5067","22.9591","543.166"
605,0,"27.5678","22.932","543.28"
606,0,"27.5656","22.88","543.406"
607,0,"27.6496","22.8557","543.503"
608,0,"27.6873","22.8683","543.609"
609,0,"27.7105","22.83","543.735"
610,0,"27.7569","22.8082","543.852"
611,0,"27.776","22.7732","543.988"
612,0,"27.7828","22.7456","544.137"
613,0,"27.7717","22.6751","544.278"
614,0,"27.8058","22.6873","544.431"
615,0,"27.8173","22.6764","544.582"
616,0,"27.8234","22.6499","544.691"
617,0,"27.7874","22.6452","544.8"
618,0,"27.8326","22.6563","544.913"
619,0,"27.8467","22.659","545.034"
620,0,"27.868","22.6556","545.164"
621,0,"27.8732","22.6496","545.327"
622,0,"27.8427","22.6361","545.48"
623,0,"27.8372","22.6089","545.642"
624,0,"27.7867","22.613","545.837"
625,0,"27.768","22.6006","546.019"
626,0,"27.7367","22.6511","546.196"
627,0,"27.7283","22.6455","546.343"
628,0,"27.704","22.6536","546.497"
