Frame,Sub Frame,"Position - cf14",,
142,0,"11.7051","24.8639","11.8267"
143,0,"11.5936","24.9519","11.7272"
144,0,"11.5203","25.0208","11.7998"
145,0,"11.4233","25.1066","11.7722"
146,0,"11.329","25.1985","11.8109"
147,0,"11.2364","25.2479","11.7661"
148,0,"11.2","25.3222","11.7473"
149,0,"11.1177","25.4222","11.7992"
150,0,"11.0677","25.5585","11.7414"
151,0,"10.9976","25.6972","11.7362"
152,0,"10.9282","25.8308","11.7843"
153,0,"10.8636","25.9847","11.8482"
154,0,"10.8122","26.1516","11.8014"
155,0,"10.7205","26.2919","11.7713"
156,0,"10.691","26.4622","11.7692"
157,0,"10.6302","26.5987","11.7712"
158,0,"10.5631","26.7038","11.7697"
159,0,"10.5193","26.8638","11.7893"
160,0,"10.4738","27.0079","11.8026"
161,0,"10.4369","27.1349","11.7611"
162,0,"10.3614","27.3152","11.804"
163,0,"10.3363","27.489","11.7908"
164,0,"10.3147","27.6578","11.7763"
165,0,"10.2808","27.8748","11.8629"
166,0,"10.2466","28.1224","11.9013"
167,0,"10.237","28.3559","11.8801"
168,0,"10.236","28.5847","11.8381"
169,0,"10.2487","28.8022","11.9133"
170,0,"10.2751","28.9792","11.9136"
171,0,"10.2614","29.1721","11.9376"
172,0,"10.3119","29.3122","11.8626"
173,0,"10.3436","29.4974","11.8163"
174,0,"10.3824","29.6816","11.8468"
175,0,"10.4257","29.8808","11.8978"
176,0,"10.4556","30.0837","11.9501"
177,0,"10.5202","30.3515","12.0199"
178,0,"10.5396","30.5999","12.1004"
179,0,"10.6254","30.8314","12.1371"
180,0,"10.6454","31.0508","12.2432"
181,0,"10.7248","31.3351","12.3948"
182,0,"10.7864","31.5478","12.5457"
183,0,"10.8993","31.7881","12.7355"
184,0,"11.0188","32.0008","12.9436"
185,0,"11.1599","32.2194","13.2559"
186,0,"11.345","32.4594","13.5953"
187,0,"11.4835","32.6672","13.9981"
188,0,"11.6736","32.9116","14.5005"
189,0,"11.9316","33.1626","15.1318"
190,0,"12.1543","33.4123","15.844"
191,0,"12.4752","33.5865","16.6167"
192,0,"12.7378","33.8175","17.4984"
193,0,"13.0518","33.9916","18.3471"
194,0,"13.3981","34.2256","19.3402"
195,0,"13.7621","34.4243","20.3618"
196,0,"14.1427","34.6461","21.5252"
197,0,"14.5797","34.9059","22.7722"
198,0,"14.9991","35.1194","24.1084"
199,0,"15.3957","35.3082","25.4392"
200,0,"15.9136","35.559","26.8953"
201,0,"16.3441","35.762","28.438"
202,0,"16.8271","35.9533","30.0176"
203,0,"17.3123","36.1633","31.7168"
204,0,"17.8359","36.336","33.4477"
205,0,"18.3973","36.5116","35.2901"
206,0,"18.9357","36.6713","37.1829"
207,0,"19.5291","36.8151","39.1093"
208,0,"20.1069","36.9334","41.0787"
209,0,"20.6664","37.0282","43.1742"
210,0,"21.2568","37.096","45.2958"
211,0,"21.8248","37.1681","47.5389"
212,0,"22.3666","37.2729","49.8481"
213,0,"22.9544","37.3205","52.2086"
214,0,"23.5218","37.4196","54.6505"
215,0,"24.0968","37.4842","57.1624"
216,0,"24.6848","37.5008","59.6569"
217,0,"25.2261","37.5682","62.2313"
218,0,"25.8649","37.6566","64.9003"
219,0,"26.3807","37.7723","67.6739"
220,0,"26.9717","37.8706","70.564"
221,0,"27.5605","37.9322","73.4456"
222,0,"28.1117","38.0369","76.4454"
223,0,"28.6439","38.0437","79.4342"
224,0,"29.1869","38.1379","82.4531"
225,0,"29.7128","38.1777","85.5102"
226,0,"30.2667","38.2329","88.6337"
227,0,"30.8438","38.2357","91.7694"
228,0,"31.3968","38.256","94.951"
229,0,"31.9034","38.2833","98.232"
230,0,"32.4186","38.3036","101.538"
231,0,"32.9453","38.336","104.916"
232,0,"33.4791","38.3452","108.353"
233,0,"33.9784","38.3682","111.817"
234,0,"34.4892","38.358","115.28"
235,0,"34.9675","38.333","118.734"
236,0,"35.5316","38.3545","122.239"
237,0,"35.9718","38.3253","125.769"
238,0,"36.4473","38.2855","129.311"
239,0,"36.9126","38.2418","132.907"
240,0,"37.3707","38.2309","136.564"
241,0,"37.8195","38.1861","140.25"
242,0,"38.2288","38.1458","143.968"
243,0,"38.64","38.0272","147.657"
244,0,"39.0588","37.9355","151.391"
245,0,"39.4425","37.8463","155.134"
246,0,"39.8574","37.7713","158.926"
247,0,"40.251","37.676","162.749"
248,0,"40.6531","37.6331","166.611"
249,0,"41.0175","37.5381","170.532"
250,0,"41.3637","37.4104","174.402"
251,0,"41.6989","37.2897","178.313"
252,0,"42.0348","37.1782","182.29"
253,0,"42.3465","37.0457","186.296"
254,0,"42.674","36.9415","190.328"
255,0,"42.9864","36.7717","194.338"
256,0,"43.3025","36.6897","198.381"
257,0,"43.5798","36.4959","202.328"
258,0,"43.8469","36.3683","206.332"
259,0,"44.0843","36.1794","210.368"
260,0,"44.3565","36.0885","214.45"
261,0,"44.5868","35.9501","218.562"
262,0,"44.7811","35.7487","222.617"
263,0,"45.0277","35.6017","226.684"
264,0,"45.1831","35.4459","230.694"
265,0,"45.3571","35.2182","234.644"
266,0,"45.5764","35.0294","238.579"
267,0,"45.7282","34.8552","242.503"
268,0,"45.89","34.6266","246.387"
269,0,"46.0508","34.4671","250.271"
270,0,"46.1402","34.2321","254.087"
271,0,"46.2557","33.9902","257.924"
272,0,"46.3268","33.8097","261.772"
273,0,"46.4635","33.6023","265.566"
274,0,"46.5617","33.4229","269.297"
275,0,"46.6524","33.2553","272.983"
276,0,"46.7191","33.0724","276.633"
277,0,"46.7829","32.8469","280.203"
278,0,"46.8161","32.6357","283.752"
279,0,"46.8315","32.3868","287.254"
280,0,"46.8373","32.1688","290.751"
281,0,"46.8549","31.94","294.172"
282,0,"46.8545","31.7408","297.59"
283,0,"46.8734","31.5559","300.955"
284,0,"46.8393","31.3575","304.231"
285,0,"46.8394","31.1577","307.455"
286,0,"46.7895","30.9374","310.633"
287,0,"46.7464","30.7029","313.783"
288,0,"46.696","30.5","316.917"
289,0,"46.626","30.2596","320.017"
290,0,"46.5422","30.0644","323.067"
291,0,"46.4461","29.8526","326.049"
292,0,"46.3858","29.6295","328.946"
293,0,"46.2733","29.4785","331.871"
294,0,"46.1557","29.2304","334.726"
295,0,"46.0623","29.0915","337.597"
296,0,"45.9286","28.8704","340.392"
297,0,"45.7872","28.6661","343.182"
298,0,"45.6203","28.4615","345.906"
299,0,"45.482","28.2816","348.58"
300,0,"45.3003","28.1051","351.262"
301,0,"45.1262","27.9119","353.877"
302,0,"44.9967","27.7658","356.439"
303,0,"44.8128","27.5866","358.934"
304,0,"44.6325","27.4328","361.405"
305,0,"44.4841","27.2822","363.834"
306,0,"44.2728","27.1389","366.264"
307,0,"44.0764","26.9889","368.641"
308,0,"43.8486","26.88","371.036"
309,0,"43.6103","26.7106","373.357"
310,0,"43.4036","26.5973","375.653"
311,0,"43.1753","26.4898","377.877"
312,0,"42.9224","26.3431","380.008"
313,0,"42.7396","26.2697","382.116"
314,0,"42.497","26.1366","384.138"
315,0,"42.2736","26.0704","386.228"
316,0,"42.0287","25.969","388.271"
317,0,"41.7958","25.8921","390.294"
318,0,"41.5557","25.8111","392.29"
319,0,"41.2562","25.7233","394.216"
320,0,"41.0612","25.6711","396.041"
321,0,"40.8135","25.6165","397.836"
322,0,"40.5676","25.5804","399.613"
323,0,"40.3416","25.5277","401.351"
324,0,"40.0727","25.457","403.076"
325,0,"39.8505","25.3997","404.735"
326,0,"39.5802","25.3693","406.449"
327,0,"39.3211","25.315","408.099"
328,0,"39.0794","25.2698","409.709"
329,0,"38.8102","25.272","411.306"
330,0,"38.5895","25.2531","412.827"
331,0,"38.3553","25.2518","414.323"
332,0,"38.1015","25.2308","415.768"
333,0,"37.8264","25.2259","417.247"
334,0,"37.6075","25.2218","418.7"
335,0,"37.3689","25.2634","420.167"
336,0,"37.121","25.2628","421.565"
337,0,"36.8943","25.2868","422.946"
338,0,"36.6798","25.3082","424.297"
339,0,"36.4446","25.3345","425.584"
340,0,"36.2118","25.4086","426.921"
341,0,"35.983","25.4487","428.215"
342,0,"35.7448","25.4951","429.514"
343,0,"35.5461","25.5562","430.796"
344,0,"35.3154","25.6353","432.065"
345,0,"35.089","25.6247","433.273"
346,0,"34.8827","25.6985","434.51"
347,0,"34.7017","25.7933","435.704"
348,0,"34.4943","25.8538","436.882"
349,0,"34.2959","25.9568","438.037"
350,0,"34.1006","26.0255","439.148"
351,0,"33.9042","26.0994","440.263"
352,0,"33.7241","26.187","441.367"
353,0,"33.5123","26.3","442.521"
354,0,"33.3413","26.3555","443.647"
355,0,"33.1906","26.5069","444.799"
356,0,"33.0177","26.6208","445.919"
357,0,"32.8601","26.6877","446.971"
358,0,"32.6941","26.7755","447.987"
359,0,"32.5766","26.9129","448.993"
360,0,"32.3781","26.9875","449.975"
361,0,"32.2377","27.0496","450.958"
362,0,"32.0865","27.1877","452.002"
363,0,"31.926","27.2379","453.012"
364,0,"31.7884","27.3514","454.049"
365,0,"31.6432","27.4812","455.07"
366,0,"31.4961","27.5699","456.073"
367,0,"31.3433","27.6714","457.044"
368,0,"31.2436","27.8071","457.985"
369,0,"31.0858","27.9237","458.943"
370,0,"30.9989","28.038","459.816"
371,0,"30.8977","28.1583","460.768"
372,0,"30.766","28.2726","461.732"
373,0,"30.6426","28.3627","462.722"
374,0,"30.5295","28.4425","463.684"
375,0,"30.3907","28.5554","464.675"
376,0,"30.2457","28.6733","465.585"
377,0,"30.1515","28.7939","466.477"
378,0,"30.0464","28.9147","467.375"
379,0,"29.9809","29.0754","468.27"
380,0,"29.8533","29.2168","469.202"
381,0,"29.7716","29.3349","470.07"
382,0,"29.6548","29.4508","470.981"
383,0,"29.5605","29.5499","471.878"
384,0,"29.4531","29.648","472.759"
385,0,"29.339","29.7422","473.623"
386,0,"29.2562","29.8815","474.495"
387,0,"29.1904","30.0549","475.357"
388,0,"29.1036","30.1506","476.155"
389,0,"29.0539","30.3027","476.985"
390,0,"28.9512","30.3991","477.771"
391,0,"28.8929","30.4991","478.576"
392,0,"28.8178","30.5956","479.367"
393,0,"28.7444","30.7206","480.166"
394,0,"28.6317","30.7902","480.928"
395,0,"28.5487","30.9048","481.666"
396,0,"28.4685","31.0522","482.43"
397,0,"28.3751","31.1115","483.159"
398,0,"28.2833","31.2084","483.899"
399,0,"28.219","31.3469","484.601"
400,0,"28.1057","31.4428","485.315"
401,0,"28.0357","31.5227","485.995"
402,0,"27.9487","31.6131","486.688"
403,0,"27.8766","31.6793","487.341"
404,0,"27.7899","31.7674","487.992"
405,0,"27.7065","31.8535","488.656"
406,0,"27.6282","31.9412","489.343"
407,0,"27.5602","32.0235","490.036"
408,0,"27.4959","32.1299","490.761"
409,0,"27.382","32.2332","491.448"
410,0,"27.2825","32.2896","492.09"
411,0,"27.1829","32.3606","492.724"
412,0,"27.0916","32.3967","493.335"
413,0,"26.9902","32.4945","493.968"
414,0,"26.888","32.5076","494.553"
415,0,"26.8075","32.6071","495.185"
416,0,"26.7005","32.6699","495.783"
417,0,"26.5904","32.708","496.381"
418,0,"26.5297","32.7767","496.981"
419,0,"26.4262","32.8634","497.641"
420,0,"26.3137","32.8905","498.266"
421,0,"26.2216","32.9776","498.865"
422,0,"26.1318","33.0259","499.452"
423,0,"26.0109","33.0201","499.953"
424,0,"25.9493","33.0424","500.467"
425,0,"25.8944","33.0776","500.982"
426,0,"25.7582","33.1062","501.541"
427,0,"25.7056","33.1204","502.076"
428,0,"25.601","33.1733","502.697"
429,0,"25.4946","33.1616","503.255"
430,0,"25.3961","33.2126","503.823"
431,0,"25.2848","33.2255","504.375"
432,0,"25.1763","33.2649","504.962"
433,0,"25.0969","33.2823","505.508"
434,0,"25.0414","33.285","506.005"
435,0,"24.95","33.2973","506.516"
436,0,"24.8655","33.2863","507.025"
437,0,"24.7782","33.2687","507.543"
438,0,"24.7206","33.2462","508.066"
439,0,"24.5985","33.2652","508.638"
440,0,"24.5254","33.2444","509.17"
441,0,"24.4299","33.2467","509.706"
442,0,"24.3346","33.2762","510.217"
443,0,"24.2549","33.276","510.7"
444,0,"24.1859","33.249","511.161"
445,0,"24.1172","33.2366","511.624"
446,0,"24.048","33.2293","512.106"
447,0,"23.9631","33.1901","512.568"
448,0,"23.8722","33.1499","513.054"
449,0,"23.8208","33.1147","513.52"
450,0,"23.7353","33.1037","514.024"
451,0,"23.6701","33.0614","514.481"
452,0,"23.6177","33.0461","514.976"
453,0,"23.5483","33.0679","515.444"
454,0,"23.495","33.0243","515.861"
455,0,"23.4366","33.0115","516.296"
456,0,"23.3957","32.9923","516.711"
457,0,"23.3429","32.9955","517.155"
458,0,"23.2694","32.8989","517.541"
459,0,"23.2605","32.8953","517.968"
460,0,"23.2324","32.8673","518.408"
461,0,"23.1856","32.808","518.807"
462,0,"23.1098","32.7387","519.181"
463,0,"23.1056","32.7278","519.579"
464,0,"23.0589","32.698","519.975"
465,0,"23.0115","32.6258","520.314"
466,0,"22.9995","32.5842","520.683"
467,0,"23.0007","32.5388","521.03"
468,0,"22.9578","32.4582","521.362"
469,0,"22.9947","32.3953","521.697"
470,0,"22.9863","32.3539","522.08"
471,0,"22.9507","32.3301","522.461"
472,0,"22.9453","32.2928","522.801"
473,0,"22.9795","32.3166","523.166"
474,0,"22.9926","32.2664","523.491"
475,0,"22.991","32.2111","523.802"
476,0,"23.009","32.1183","524.101"
477,0,"23.0287","32.0486","524.417"
478,0,"23.0522","31.9741","524.734"
479,0,"23.0853","31.8956","525.067"
480,0,"23.1011","31.8489","525.416"
481,0,"23.1112","31.778","525.75"
482,0,"23.1493","31.7334","526.109"
483,0,"23.1944","31.6453","526.414"
484,0,"23.2125","31.5827","526.734"
485,0,"23.2205","31.4701","527.025"
486,0,"23.2403","31.3999","527.34"
487,0,"23.2828","31.3384","527.685"
488,0,"23.3417","31.2702","528.032"
489,0,"23.3849","31.2181","528.367"
490,0,"23.4316","31.1285","528.671"
491,0,"23.5039","31.0915","528.978"
492,0,"23.5615","30.9948","529.263"
493,0,"23.5896","30.9194","529.562"
494,0,"23.6579","30.8493","529.865"
495,0,"23.6908","30.7822","530.211"
496,0,"23.7439","30.6801","530.509"
497,0,"23.7865","30.6322","530.848"
498,0,"23.8525","30.5355","531.171"
499,0,"23.8859","30.4387","531.445"
500,0,"23.9776","30.3688","531.732"
501,0,"24.0565","30.2948","532.013"
502,0,"24.0938","30.1649","532.239"
503,0,"24.1575","30.0829","532.483"
504,0,"24.2483","30.0313","532.787"
505,0,"24.2621","29.9059","533.092"
506,0,"24.3094","29.8302","533.423"
507,0,"24.3989","29.73","533.691"
508,0,"24.4401","29.6401","533.951"
509,0,"24.5118","29.5315","534.175"
510,0,"24.6134","29.4786","534.415"
511,0,"24.6587","29.3309","534.616"
512,0,"24.7264","29.2381","534.87"
513,0,"24.8214","29.1853","535.137"
514,0,"24.8731","29.0945","535.393"
515,0,"24.9275","28.9883","535.636"
516,0,"24.9694","28.9299","535.929"
517,0,"25.0213","28.807","536.136"
518,0,"25.0572","28.6966","536.36"
519,0,"25.1368","28.6063","536.569"
520,0,"25.1715","28.4888","536.767"
521,0,"25.2857","28.4081","536.973"
522,0,"25.331","28.3358","537.232"
523,0,"25.3634","28.2257","537.473"
524,0,"25.4569","28.1514","537.705"
525,0,"25.5037","28.1131","537.969"
526,0,"25.5525","28.0019","538.189"
527,0,"25.6172","27.9074","538.411"
528,0,"25.6706","27.8059","538.646"
529,0,"25.6985","27.7242","538.9"
530,0,"25.754","27.6437","539.125"
531,0,"25.8086","27.5925","539.386"
532,0,"25.8351","27.5028","539.605"
533,0,"25.8684","27.4183","539.85"
534,0,"25.8923","27.3218","540.07"
535,0,"25.9166","27.2392","540.292"
536,0,"25.9781","27.1464","540.513"
537,0,"26.015","27.0952","540.773"
538,0,"26.0568","27.0182","541.005"
539,0,"26.0715","26.9479","541.273"
540,0,"26.0735","26.8631","541.515"
541,0,"26.0905","26.8047","541.783"
542,0,"26.1109","26.7053","541.988"
543,0,"26.1435","26.6712","542.208"
544,0,"26.1877","26.5969","542.441"
545,0,"26.1999","26.5442","542.667"
546,0,"26.2141","26.495","542.88"
547,0,"26.2057","26.4446","543.129"
548,0,"26.1834","26.3604","543.357"
549,0,"26.1813","26.3134","543.618"
550,0,"26.1599","26.2232","543.816"
551,0,"26.1652","26.1742","544.071"
552,0,"26.1892","26.146","544.273"
553,0,"26.1334","26.0703","544.47"
554,0,"26.1524","26.0211","544.659"
555,0,"26.1422","25.9994","544.866"
556,0,"26.1598","25.9428","545.056"
557,0,"26.1875","25.9595","545.318"
558,0,"26.1465","25.8981","545.536"
559,0,"26.1142","25.8743","545.769"
560,0,"26.0976","25.814","545.974"
561,0,"26.0323","25.752","546.146"
562,0,"25.998","25.6886","546.297"
563,0,"25.9875","25.648","546.486"
564,0,"25.9746","25.6145","546.623"
565,0,"25.9727","25.6029","546.835"
566,0,"26.2132","25.9531","547.167"
567,0,"26.1831","25.8986","547.35"
568,0,"26.1376","25.8806","547.583"
569,0,"26.0934","25.826","547.761"
570,0,"26.082","25.8432","547.956"
571,0,"26.0249","25.8196","548.134"
572,0,"25.9995","25.7956","548.32"
573,0,"25.9789","25.8028","548.525"
574,0,"25.9339","25.7604","548.69"
575,0,"25.9042","25.7124","548.841"
576,0,"25.8514","25.7102","549.035"
577,0,"25.8323","25.6796","549.191"
578,0,"25.8363","25.7","549.388"
579,0,"25.798","25.686","549.567"
580,0,"25.7718","25.6987","549.771"
581,0,"25.7385","25.7052","549.959"
582,0,"25.6888","25.6846","550.155"
583,0,"25.6861","25.6729","550.303"
584,0,"25.5988","25.6495","550.512"
585,0,"25.5938","25.6112","550.675"
586,0,"25.5428","25.6162","550.845"
587,0,"25.5095","25.5638","550.968"
588,0,"25.4977","25.5758","551.133"
589,0,"25.4657","25.5682","551.259"
590,0,"25.4625","25.6011","551.409"
591,0,"25.4397","25.6195","551.593"
592,0,"25.394","25.629","551.787"
593,0,"25.3949","25.6348","551.941"
594,0,"25.345","25.6382","552.103"
595,0,"25.3253","25.5873","552.217"
596,0,"25.2957","25.5837","552.361"
597,0,"25.2856","25.5944","552.476"
598,0,"25.2526","25.5777","552.592"
599,0,"25.2253","25.5819","552.699"
600,0,"25.2275","25.5689","552.768"
601,0,"25.2059","25.5898","552.86"
602,0,"25.1783","25.5929","552.972"
603,0,"25.1507","25.606","553.092"
604,0,"25.1285","25.6057","553.212"
605,0,"25.1186","25.6437","553.337"
606,0,"25.1018","25.6424","553.445"
607,0,"25.1148","25.7053","553.513"
608,0,"25.0997","25.6867","553.561"
609,0,"25.0783","25.7149","553.636"
610,0,"25.0874","25.7041","553.656"
611,0,"25.0681","25.7287","553.717"
612,0,"25.0781","25.7436","553.768"
613,0,"25.0589","25.7563","553.837"
614,0,"25.0527","25.7894","553.903"
615,0,"25.0375","25.8253","553.977"
616,0,"25.0459","25.7995","554.016"
617,0,"25.0501","25.8645","554.101"
618,0,"25.0331","25.8313","554.098"
619,0,"25.0544","25.8775","554.139"
620,0,"25.0411","25.8948","554.138"
621,0,"25.043","25.9089","554.181"
622,0,"25.0625","25.9366","554.205"
623,0,"25.0259","25.9588","554.2"
624,0,"25.043","25.9823","554.187"
625,0,"25.0276","26.0363","554.235"
626,0,"25.0488","26.072","554.235"
627,0,"25.0497","26.1306","554.293"
628,0,"25.0692","26.1568","554.307"
629,0,"25.0581","26.2314","554.361"
630,0,"25.0761","26.268","554.383"
631,0,"25.0809","26.324","554.431"
632,0,"25.1092","26.3442","554.455"
633,0,"25.0934","26.3974","554.469"
634,0,"25.1061","26.4176","554.463"
635,0,"25.0838","26.4658","554.495"
636,0,"25.1348","26.4806","554.458"
637,0,"25.1253","26.5304","554.474"
638,0,"25.1472","26.6087","554.507"
639,0,"25.1533","26.6441","554.543"
640,0,"25.1492","26.7126","554.589"
641,0,"25.1521","26.7552","554.628"
642,0,"25.1463","26.8113","554.653"
643,0,"25.1482","26.8594","554.662"
644,0,"25.1437","26.9103","554.636"
645,0,"25.159","26.9607","554.603"
646,0,"25.1599","27.0504","554.619"
647,0,"25.1781","27.0649","554.598"
648,0,"25.1949","27.139","554.627"
649,0,"25.1735","27.1507","554.64"
650,0,"25.1687","27.2024","554.661"
651,0,"25.1743","27.2748","554.662"
652,0,"25.1657","27.3281","554.668"
653,0,"25.1887","27.3852","554.656"
654,0,"25.1538","27.4496","554.63"
655,0,"25.1888","27.5011","554.556"
656,0,"25.1967","27.5685","554.563"
657,0,"25.1958","27.5874","554.536"
658,0,"25.2195","27.6481","554.551"
659,0,"25.2167","27.6755","554.545"
660,0,"25.211","27.7233","554.55"
661,0,"25.2141","27.779","554.563"
662,0,"25.2088","27.8477","554.573"
663,0,"25.2436","27.9331","554.562"
664,0,"25.2441","28.0247","554.594"
665,0,"25.2938","28.0892","554.61"
666,0,"25.3044","28.1705","554.645"
667,0,"25.3321","28.2357","554.643"
668,0,"25.3213","28.2446","554.638"
669,0,"25.3269","28.2979","554.664"
670,0,"25.3194","28.3055","554.65"
671,0,"25.3138","28.3355","554.645"
672,0,"25.332","28.3734","554.633"
673,0,"25.3207","28.4238","554.622"
674,0,"25.3567","28.4911","554.602"
675,0,"25.3503","28.5617","554.603"
676,0,"25.3714","28.598","554.577"
677,0,"25.3766","28.6856","554.61"
678,0,"25.3693","28.6909","554.598"
679,0,"25.3743","28.7378","554.634"
680,0,"25.3619","28.7541","554.634"
681,0,"25.3621","28.7691","554.625"
682,0,"25.3709","28.7973","554.612"
683,0,"25.3598","28.8458","554.584"
684,0,"25.3829","28.8904","554.528"
685,0,"25.3984","28.9331","554.497"
686,0,"25.4292","28.9886","554.461"
687,0,"25.4165","29.001","554.47"
688,0,"25.4055","29.0236","554.504"
689,0,"25.402","29.0329","554.493"
690,0,"25.37","29.0567","554.541"
691,0,"25.3525","29.0432","554.536"
