Frame,Sub Frame,"Position - cf14",,
142,0,"13.5499","24.4271","11.7574"
143,0,"13.5147","24.4743","11.7947"
144,0,"13.4554","24.5259","11.7029"
145,0,"13.3861","24.5694","11.677"
146,0,"13.3226","24.6257","11.6327"
147,0,"13.2361","24.7144","11.5794"
148,0,"13.1716","24.7781","11.6793"
149,0,"13.123","24.8235","11.6477"
150,0,"13.0389","24.9022","11.7041"
151,0,"12.9713","24.9477","11.7568"
152,0,"12.9048","25.0011","11.8044"
153,0,"12.8571","25.0573","11.7809"
154,0,"12.8016","25.0277","11.8049"
155,0,"12.7384","25.0042","11.6843"
156,0,"12.6534","24.9319","11.6537"
157,0,"12.6164","24.8787","11.6359"
158,0,"12.5461","24.8606","11.6213"
159,0,"12.4257","24.8863","11.5667"
160,0,"12.4148","24.872","11.6596"
161,0,"12.3733","24.8832","11.7559"
162,0,"12.3564","24.9129","11.7782"
163,0,"12.3096","24.9563","11.7584"
164,0,"12.2382","24.9873","11.7882"
165,0,"12.175","25.0221","11.7426"
166,0,"12.1032","25.0152","11.7291"
167,0,"11.9913","25.0082","11.7973"
168,0,"11.8784","24.9384","11.7121"
169,0,"11.7602","24.8866","11.6331"
170,0,"11.6529","24.845","11.632"
171,0,"11.5783","24.7602","11.6359"
172,0,"11.4981","24.7273","11.6717"
173,0,"11.3944","24.6945","11.7051"
174,0,"11.3504","24.7144","11.7101"
175,0,"11.2659","24.7213","11.7057"
176,0,"11.181","24.7033","11.7093"
177,0,"11.1314","24.723","11.8002"
178,0,"11.0275","24.7701","11.8938"
179,0,"10.9477","24.7958","11.8994"
180,0,"10.8529","24.7956","11.8259"
181,0,"10.7463","24.8759","11.8293"
182,0,"10.6847","24.9305","11.8025"
183,0,"10.5915","25.0102","11.7797"
184,0,"10.5236","25.0992","11.6576"
185,0,"10.4482","25.2001","11.7043"
186,0,"10.3745","25.3144","11.7686"
187,0,"10.312","25.4201","11.7908"
188,0,"10.2377","25.5174","11.8567"
189,0,"10.1798","25.6225","11.9339"
190,0,"10.1067","25.7311","12.0313"
191,0,"10.0444","25.8835","12.1703"
192,0,"9.99037","25.9848","12.2719"
193,0,"9.9425","26.1096","12.3952"
194,0,"9.92214","26.2231","12.5447"
195,0,"9.91235","26.35","12.7561"
196,0,"9.88808","26.4365","12.971"
197,0,"9.87667","26.5648","13.2421"
198,0,"9.91843","26.7426","13.5731"
199,0,"9.97846","26.9148","13.9642"
200,0,"10.0824","27.1257","14.3834"
201,0,"10.1812","27.3152","14.8631"
202,0,"10.326","27.491","15.3686"
203,0,"10.4617","27.7106","15.9752"
204,0,"10.6289","27.8967","16.6701"
205,0,"10.8131","28.0942","17.5105"
206,0,"10.9715","28.3188","18.4222"
207,0,"11.1949","28.5069","19.4024"
208,0,"11.4266","28.7413","20.4743"
209,0,"11.6606","28.9736","21.6589"
210,0,"11.9666","29.1997","22.9155"
211,0,"12.3055","29.4885","24.2963"
212,0,"12.6038","29.6953","25.748"
213,0,"12.9694","29.8919","27.2169"
214,0,"13.323","30.1338","28.8079"
215,0,"13.6912","30.3598","30.4958"
216,0,"14.0791","30.5506","32.2556"
217,0,"14.4636","30.7889","34.1021"
218,0,"14.9113","31.049","36.0822"
219,0,"15.2935","31.314","38.1048"
220,0,"15.7239","31.5058","40.1704"
221,0,"16.1887","31.7204","42.313"
222,0,"16.6719","31.954","44.5446"
223,0,"17.1594","32.182","46.8333"
224,0,"17.6606","32.3821","49.1761"
225,0,"18.1341","32.5728","51.61"
226,0,"18.6144","32.7832","54.0681"
227,0,"19.116","32.9391","56.5594"
228,0,"19.6302","33.1375","59.116"
229,0,"20.1499","33.2608","61.6651"
230,0,"20.7175","33.453","64.3727"
231,0,"21.2659","33.6825","67.146"
232,0,"21.8801","33.8602","70.0059"
233,0,"22.4477","34.0472","72.9352"
234,0,"23.0367","34.1925","75.8898"
235,0,"23.6195","34.4388","78.9397"
236,0,"24.1677","34.6295","82.0191"
237,0,"24.7761","34.7505","85.0784"
238,0,"25.3736","34.9206","88.2101"
239,0,"25.9702","35.1211","91.3862"
240,0,"26.5902","35.2401","94.571"
241,0,"27.1554","35.3731","97.8232"
242,0,"27.8006","35.4486","101.073"
243,0,"28.4122","35.5993","104.438"
244,0,"29.0599","35.7442","107.846"
245,0,"29.6604","35.8745","111.309"
246,0,"30.2869","36.0033","114.826"
247,0,"30.9304","36.1333","118.356"
248,0,"31.6061","36.257","121.916"
249,0,"32.263","36.3423","125.45"
250,0,"32.8736","36.4277","129.026"
251,0,"33.5645","36.4706","132.621"
252,0,"34.2272","36.5352","136.275"
253,0,"34.857","36.5918","139.926"
254,0,"35.4735","36.5352","143.556"
255,0,"36.1113","36.593","147.254"
256,0,"36.7617","36.6315","150.968"
257,0,"37.3828","36.6629","154.769"
258,0,"37.9967","36.6456","158.528"
259,0,"38.63","36.6747","162.367"
260,0,"39.2721","36.6707","166.175"
261,0,"39.8539","36.6237","169.987"
262,0,"40.4429","36.5533","173.767"
263,0,"41.0559","36.5095","177.63"
264,0,"41.6955","36.4817","181.522"
265,0,"42.2485","36.4018","185.402"
266,0,"42.8177","36.3271","189.296"
267,0,"43.4308","36.2441","193.209"
268,0,"43.9521","36.1841","197.178"
269,0,"44.4361","35.9659","201.082"
270,0,"44.9747","35.8822","205.061"
271,0,"45.5134","35.8072","209.038"
272,0,"45.9821","35.6606","212.997"
273,0,"46.4951","35.518","216.923"
274,0,"46.9808","35.4023","220.843"
275,0,"47.4221","35.2451","224.766"
276,0,"47.8378","35.0277","228.643"
277,0,"48.2592","34.8874","232.535"
278,0,"48.639","34.7301","236.404"
279,0,"48.9756","34.5378","240.242"
280,0,"49.3803","34.3963","244.102"
281,0,"49.7122","34.1884","247.909"
282,0,"50.0465","34.005","251.679"
283,0,"50.4097","33.8343","255.402"
284,0,"50.6825","33.6699","259.121"
285,0,"50.9804","33.4965","262.737"
286,0,"51.2601","33.3312","266.363"
287,0,"51.5009","33.115","269.943"
288,0,"51.7017","32.9299","273.488"
289,0,"51.9059","32.747","277.032"
290,0,"52.0789","32.5561","280.55"
291,0,"52.2345","32.4034","284.086"
292,0,"52.3712","32.213","287.547"
293,0,"52.5493","32.0596","290.981"
294,0,"52.6543","31.8968","294.346"
295,0,"52.7529","31.721","297.665"
296,0,"52.8574","31.5966","300.929"
297,0,"52.8545","31.4495","304.199"
298,0,"52.8874","31.2745","307.444"
299,0,"52.8748","31.1319","310.655"
300,0,"52.8701","30.9285","313.794"
301,0,"52.7866","30.7488","316.905"
302,0,"52.7199","30.563","319.984"
303,0,"52.6319","30.4229","323.047"
304,0,"52.5794","30.2771","326.035"
305,0,"52.4687","30.1956","329.032"
306,0,"52.3774","30.0421","331.914"
307,0,"52.2411","29.9599","334.793"
308,0,"52.0925","29.803","337.637"
309,0,"51.8589","29.6421","340.451"
310,0,"51.6424","29.5476","343.239"
311,0,"51.4078","29.3383","345.928"
312,0,"51.2115","29.2503","348.612"
313,0,"50.9483","29.1055","351.207"
314,0,"50.744","28.9766","353.753"
315,0,"50.4926","28.8805","356.267"
316,0,"50.1966","28.7543","358.756"
317,0,"49.9419","28.6726","361.224"
318,0,"49.6259","28.6079","363.62"
319,0,"49.3512","28.4971","366.004"
320,0,"48.9958","28.3971","368.349"
321,0,"48.7026","28.3121","370.608"
322,0,"48.3484","28.2427","372.879"
323,0,"48.0269","28.1179","375.039"
324,0,"47.6478","28.0543","377.177"
325,0,"47.2885","27.9517","379.253"
326,0,"46.9406","27.8909","381.331"
327,0,"46.5189","27.7944","383.354"
328,0,"46.1434","27.6934","385.325"
329,0,"45.7621","27.6636","387.346"
330,0,"45.3896","27.5808","389.304"
331,0,"45.0358","27.5691","391.28"
332,0,"44.5995","27.501","393.153"
333,0,"44.2339","27.4619","395.033"
334,0,"43.8661","27.4194","396.882"
335,0,"43.4371","27.3744","398.649"
336,0,"43.0814","27.3262","400.417"
337,0,"42.6387","27.2824","402.206"
338,0,"42.2773","27.21","403.918"
339,0,"41.8881","27.2406","405.68"
340,0,"41.4811","27.1505","407.391"
341,0,"41.1101","27.1479","409.104"
342,0,"40.7088","27.0813","410.731"
343,0,"40.3392","27.0796","412.39"
344,0,"39.9662","27.0273","413.996"
345,0,"39.5754","27.0095","415.603"
346,0,"39.2175","27.0016","417.209"
347,0,"38.8222","26.956","418.773"
348,0,"38.4758","26.9133","420.314"
349,0,"38.1118","26.8764","421.913"
350,0,"37.7544","26.8002","423.436"
351,0,"37.4066","26.8539","424.985"
352,0,"37.076","26.7845","426.44"
353,0,"36.725","26.7721","427.956"
354,0,"36.4553","26.7814","429.401"
355,0,"36.1421","26.7728","430.829"
356,0,"35.8214","26.7533","432.263"
357,0,"35.4927","26.728","433.688"
358,0,"35.2335","26.7091","435.105"
359,0,"34.8794","26.6967","436.536"
360,0,"34.591","26.6462","437.884"
361,0,"34.2961","26.6658","439.266"
362,0,"34.0289","26.6265","440.58"
363,0,"33.7442","26.6445","441.923"
364,0,"33.4851","26.6492","443.231"
365,0,"33.2312","26.6827","444.565"
366,0,"32.99","26.7199","445.898"
367,0,"32.7267","26.7261","447.215"
368,0,"32.5159","26.7085","448.481"
369,0,"32.2598","26.7225","449.773"
370,0,"31.9985","26.679","451.005"
371,0,"31.8036","26.7217","452.264"
372,0,"31.5739","26.6891","453.462"
373,0,"31.3721","26.6927","454.672"
374,0,"31.1687","26.695","455.856"
375,0,"30.9426","26.6934","457.018"
376,0,"30.7697","26.6916","458.169"
377,0,"30.5634","26.7141","459.374"
378,0,"30.4325","26.7399","460.528"
379,0,"30.2381","26.7644","461.716"
380,0,"30.085","26.7266","462.795"
381,0,"29.9019","26.7458","463.905"
382,0,"29.7786","26.7449","464.988"
383,0,"29.6233","26.7615","466.076"
384,0,"29.5047","26.749","467.123"
385,0,"29.3672","26.7124","468.151"
386,0,"29.2469","26.7162","469.149"
387,0,"29.1207","26.7204","470.102"
388,0,"29.0174","26.6836","471.07"
389,0,"28.8424","26.6788","472.066"
390,0,"28.7684","26.662","473.061"
391,0,"28.6854","26.6693","474.058"
392,0,"28.5577","26.6786","474.992"
393,0,"28.4803","26.6414","475.909"
394,0,"28.4032","26.6709","476.825"
395,0,"28.3145","26.6276","477.673"
396,0,"28.2388","26.6206","478.54"
397,0,"28.1134","26.5378","479.357"
398,0,"28.0729","26.5159","480.187"
399,0,"28.0192","26.4806","480.987"
400,0,"27.9415","26.4529","481.809"
401,0,"27.8994","26.4202","482.632"
402,0,"27.829","26.4113","483.461"
403,0,"27.7812","26.362","484.206"
404,0,"27.6925","26.3487","484.977"
405,0,"27.6625","26.3042","485.698"
406,0,"27.604","26.269","486.426"
407,0,"27.566","26.2353","487.172"
408,0,"27.4848","26.1695","487.897"
409,0,"27.4566","26.1383","488.619"
410,0,"27.3938","26.0852","489.323"
411,0,"27.3307","26.011","490.019"
412,0,"27.2986","25.9449","490.703"
413,0,"27.2156","25.8742","491.369"
414,0,"27.1804","25.7797","492.02"
415,0,"27.1181","25.7403","492.678"
416,0,"27.0838","25.6747","493.311"
417,0,"27.0405","25.6281","493.935"
418,0,"26.9923","25.5619","494.567"
419,0,"26.9132","25.5083","495.207"
420,0,"26.8686","25.4102","495.811"
421,0,"26.7972","25.3705","496.423"
422,0,"26.719","25.274","497.02"
423,0,"26.6457","25.2285","497.631"
424,0,"26.614","25.2021","498.217"
425,0,"26.5212","25.1515","498.801"
426,0,"26.4784","25.0739","499.304"
427,0,"26.3944","25.0173","499.878"
428,0,"26.2862","24.9077","500.422"
429,0,"26.2226","24.8418","500.961"
430,0,"26.1174","24.7895","501.535"
431,0,"26.0248","24.734","502.085"
432,0,"25.969","24.688","502.612"
433,0,"25.8832","24.6434","503.158"
434,0,"25.8052","24.588","503.679"
435,0,"25.7486","24.5325","504.169"
436,0,"25.6415","24.4991","504.689"
437,0,"25.5771","24.4372","505.182"
438,0,"25.4446","24.3659","505.682"
439,0,"25.3608","24.3033","506.166"
440,0,"25.2363","24.2574","506.668"
441,0,"25.1011","24.1511","507.173"
442,0,"25.0197","24.1322","507.688"
443,0,"24.9617","24.0912","508.173"
444,0,"24.8065","24.0697","508.632"
445,0,"24.7428","24.0571","509.097"
446,0,"24.6516","24.0415","509.579"
447,0,"24.5021","23.9651","510.038"
448,0,"24.4084","23.9484","510.493"
449,0,"24.2931","23.9461","511.02"
450,0,"24.1505","23.8739","511.494"
451,0,"24.0267","23.8521","511.972"
452,0,"23.9448","23.8345","512.441"
453,0,"23.8085","23.8302","512.864"
454,0,"23.701","23.7959","513.263"
455,0,"23.6238","23.8233","513.667"
456,0,"23.5074","23.8206","514.112"
457,0,"23.4108","23.7968","514.545"
458,0,"23.2728","23.8006","514.997"
459,0,"23.1213","23.7523","515.434"
460,0,"22.9764","23.7189","515.862"
461,0,"22.8378","23.7228","516.268"
462,0,"22.7211","23.7677","516.681"
463,0,"22.6093","23.7713","517.049"
464,0,"22.5182","23.8292","517.465"
465,0,"22.4022","23.8854","517.847"
466,0,"22.2876","23.885","518.172"
467,0,"22.149","23.8931","518.539"
468,0,"22.0444","23.9024","518.884"
469,0,"21.9126","23.9328","519.254"
470,0,"21.751","23.9171","519.6"
471,0,"21.6356","23.9906","519.947"
472,0,"21.5035","24.0651","520.304"
473,0,"21.3837","24.0786","520.587"
474,0,"21.2828","24.1632","520.895"
475,0,"21.1633","24.2298","521.197"
476,0,"21.0449","24.277","521.477"
477,0,"20.9309","24.3115","521.753"
478,0,"20.8203","24.3865","522.023"
479,0,"20.6718","24.4592","522.324"
480,0,"20.5578","24.5053","522.612"
481,0,"20.4387","24.584","522.927"
482,0,"20.3588","24.7144","523.255"
483,0,"20.2491","24.813","523.501"
484,0,"20.1306","24.9005","523.749"
485,0,"20.0853","25.0015","523.967"
486,0,"19.9761","25.1011","524.204"
487,0,"19.89","25.1621","524.4"
488,0,"19.7945","25.2183","524.608"
489,0,"19.7318","25.3526","524.897"
490,0,"19.6287","25.4582","525.157"
491,0,"19.5154","25.5357","525.393"
492,0,"19.4536","25.6306","525.599"
493,0,"19.3613","25.7412","525.814"
494,0,"19.2312","25.8354","526.014"
495,0,"19.1798","25.9104","526.169"
496,0,"19.1143","26.0325","526.383"
497,0,"19.0806","26.1681","526.607"
498,0,"19.0264","26.2666","526.805"
499,0,"18.9248","26.3765","527.006"
500,0,"18.8937","26.4682","527.167"
501,0,"18.808","26.5939","527.381"
502,0,"18.7339","26.7143","527.584"
503,0,"18.6728","26.8184","527.757"
504,0,"18.6287","26.9574","527.975"
505,0,"18.5857","27.0735","528.15"
506,0,"18.5159","27.1841","528.321"
507,0,"18.4712","27.2571","528.468"
508,0,"18.4047","27.3538","528.596"
509,0,"18.3361","27.4735","528.772"
510,0,"18.2641","27.5446","528.92"
511,0,"18.1902","27.6841","529.095"
512,0,"18.1103","27.7862","529.259"
513,0,"18.0504","27.9165","529.432"
514,0,"17.9811","28.064","529.662"
515,0,"17.9541","28.187","529.841"
516,0,"17.8943","28.3133","530"
517,0,"17.8555","28.4386","530.128"
518,0,"17.8246","28.5548","530.236"
519,0,"17.7685","28.7004","530.38"
520,0,"17.6936","28.754","530.479"
521,0,"17.617","28.8604","530.622"
522,0,"17.5714","29.0182","530.824"
523,0,"17.5178","29.1382","531.004"
524,0,"17.4566","29.2382","531.132"
525,0,"17.396","29.3178","531.242"
526,0,"17.3393","29.4066","531.347"
527,0,"17.281","29.5251","531.468"
528,0,"17.234","29.6145","531.53"
529,0,"17.1604","29.6985","531.61"
530,0,"17.1082","29.8109","531.732"
531,0,"17.088","29.9275","531.821"
532,0,"17.0213","30.0246","531.925"
533,0,"16.9953","30.0898","532.033"
534,0,"16.9549","30.1742","532.131"
535,0,"16.9146","30.2836","532.253"
536,0,"16.9045","30.3775","532.324"
537,0,"16.8591","30.4484","532.407"
538,0,"16.8282","30.4894","532.456"
539,0,"16.8475","30.5635","532.493"
540,0,"16.8006","30.6354","532.578"
541,0,"16.7618","30.6437","532.63"
542,0,"16.7128","30.6925","532.744"
543,0,"16.6809","30.7402","532.841"
544,0,"16.6629","30.7731","532.931"
545,0,"16.5958","30.7975","533.073"
546,0,"16.5622","30.8057","533.179"
547,0,"16.5438","30.8405","533.294"
548,0,"16.551","30.8733","533.416"
549,0,"16.5672","30.914","533.492"
550,0,"16.5309","30.9196","533.603"
551,0,"16.5248","30.8896","533.677"
552,0,"16.5114","30.9033","533.79"
553,0,"16.5186","30.9183","533.939"
554,0,"16.5036","30.9284","534.101"
555,0,"16.4769","30.9908","534.3"
556,0,"16.4859","30.9731","534.443"
557,0,"16.4972","31.0089","534.581"
558,0,"16.5061","31.0112","534.72"
559,0,"16.5015","30.9683","534.811"
560,0,"16.487","30.9496","534.898"
561,0,"16.4952","30.9157","535.012"
562,0,"16.5115","30.9033","535.156"
563,0,"16.4766","30.8728","535.361"
564,0,"16.4501","30.8311","535.535"
565,0,"16.4583","30.8156","535.698"
566,0,"16.4808","30.8146","535.844"
567,0,"16.4834","30.7904","535.984"
568,0,"16.5023","30.7796","536.107"
569,0,"16.5329","30.7794","536.23"
570,0,"16.5653","30.791","536.398"
571,0,"16.5577","30.7661","536.562"
572,0,"16.5389","30.7437","536.717"
573,0,"16.5464","30.7024","536.86"
574,0,"16.5443","30.6806","536.998"
575,0,"16.5299","30.6545","537.151"
576,0,"16.5097","30.6064","537.28"
577,0,"16.4506","30.5643","537.391"
578,0,"16.4633","30.5203","537.498"
579,0,"16.4766","30.4875","537.598"
580,0,"16.4527","30.4908","537.725"
581,0,"16.4337","30.4357","537.849"
582,0,"16.3952","30.4372","538.007"
583,0,"16.3934","30.4452","538.175"
584,0,"16.3858","30.4185","538.331"
585,0,"16.352","30.424","538.468"
586,0,"16.3426","30.3862","538.536"
587,0,"16.2989","30.3422","538.635"
588,0,"16.2655","30.318","538.718"
589,0,"16.2361","30.2921","538.798"
590,0,"16.1892","30.2872","538.902"
591,0,"16.1328","30.2592","538.969"
592,0,"16.0655","30.2214","539.082"
593,0,"16.0194","30.2647","539.188"
594,0,"15.9828","30.2706","539.287"
595,0,"15.9015","30.2699","539.424"
596,0,"15.8363","30.2346","539.51"
597,0,"15.7811","30.244","539.571"
598,0,"15.7014","30.2574","539.657"
599,0,"15.638","30.2208","539.684"
600,0,"15.5356","30.2102","539.723"
601,0,"15.4967","30.2203","539.78"
602,0,"15.4579","30.2396","539.847"
603,0,"15.3766","30.28","539.953"
604,0,"15.2887","30.2414","540.021"
605,0,"15.1977","30.2312","540.096"
606,0,"15.1169","30.2423","540.19"
607,0,"15.0595","30.2447","540.287"
608,0,"14.9739","30.2703","540.406"
609,0,"14.9026","30.2573","540.46"
610,0,"14.8342","30.2788","540.528"
611,0,"14.7512","30.2807","540.601"
612,0,"14.6648","30.2297","540.64"
613,0,"14.5451","30.2307","540.73"
614,0,"14.484","30.2357","540.846"
615,0,"14.3883","30.2715","541.009"
616,0,"14.3256","30.3212","541.178"
617,0,"14.2725","30.3386","541.322"
618,0,"14.1853","30.3641","541.44"
619,0,"14.1548","30.3442","541.49"
620,0,"14.1124","30.3545","541.541"
621,0,"14.0124","30.3633","541.626"
622,0,"13.9709","30.3511","541.711"
623,0,"13.8857","30.3459","541.842"
624,0,"13.7875","30.328","541.959"
625,0,"13.7213","30.3299","542.103"
626,0,"13.6635","30.3887","542.26"
627,0,"13.625","30.3816","542.361"
628,0,"13.552","30.3988","542.448"
629,0,"13.5115","30.4284","542.525"
630,0,"13.4784","30.4307","542.567"
631,0,"13.4115","30.4341","542.654"
632,0,"13.3617","30.3846","542.72"
633,0,"13.2953","30.387","542.822"
634,0,"13.2625","30.4169","542.983"
635,0,"13.2505","30.4541","543.102"
636,0,"13.2043","30.4892","543.204"
637,0,"13.1805","30.4736","543.228"
638,0,"13.168","30.4744","543.265"
639,0,"13.1757","30.5216","543.334"
640,0,"13.1439","30.5035","543.402"
641,0,"13.0788","30.5011","543.532"
642,0,"13.0804","30.5057","543.673"
643,0,"13.0781","30.5139","543.805"
644,0,"13.0525","30.5081","543.915"
645,0,"13.058","30.4771","543.981"
646,0,"13.0431","30.4645","544.05"
647,0,"13.0531","30.4602","544.145"
648,0,"13.0813","30.4856","544.225"
649,0,"13.095","30.5183","544.356"
650,0,"13.1169","30.5333","544.461"
651,0,"13.1348","30.5225","544.582"
652,0,"13.1666","30.529","544.734"
653,0,"13.1754","30.5359","544.856"
654,0,"13.196","30.536","545.009"
655,0,"13.2399","30.5579","545.137"
656,0,"13.2745","30.5689","545.225"
657,0,"13.305","30.578","545.347"
658,0,"13.3802","30.5999","545.477"
659,0,"13.405","30.6353","545.586"
660,0,"13.433","30.634","545.721"
661,0,"13.4558","30.6009","545.825"
662,0,"13.4897","30.6053","545.934"
663,0,"13.5509","30.6214","546.047"
664,0,"13.5781","30.6187","546.134"
665,0,"13.6252","30.6119","546.227"
666,0,"13.6704","30.6043","546.321"
667,0,"13.7654","30.6578","546.445"
668,0,"13.8429","30.7042","546.564"
669,0,"13.8941","30.6974","546.68"
670,0,"13.949","30.6792","546.746"
671,0,"14.0373","30.6699","546.784"
672,0,"14.1043","30.6569","546.837"
673,0,"14.1493","30.6268","546.873"
674,0,"14.2357","30.6133","546.927"
675,0,"14.3136","30.6122","547.025"
676,0,"14.3945","30.6182","547.145"
677,0,"14.4645","30.6338","547.268"
678,0,"14.5275","30.6338","547.36"
679,0,"14.5975","30.627","547.421"
680,0,"14.6618","30.6372","547.503"
681,0,"14.7551","30.6247","547.555"
682,0,"14.8385","30.6291","547.601"
683,0,"14.9377","30.6161","547.655"
684,0,"15.0171","30.5821","547.682"
685,0,"15.0951","30.5484","547.747"
686,0,"15.1902","30.5423","547.817"
687,0,"15.2812","30.5882","547.919"
688,0,"15.3793","30.61","548.032"
689,0,"15.4514","30.6035","548.119"
690,0,"15.5652","30.6473","548.192"
691,0,"15.6806","30.6553","548.248"
692,0,"15.751","30.603","548.294"
