Frame,Sub Frame,"Position - cf14",,
,,"TX","TY","TZ"
Frames,Frames,"mm","mm","mm"
205,0,"11.8739","34.9852","22.1256"
206,0,"12.1922","35.0529","23.4028"
207,0,"12.4441","35.1745","24.8033"
208,0,"12.7546","35.1956","26.2311"
209,0,"13.08","35.2882","27.8147"
210,0,"13.3849","35.3729","29.4872"
211,0,"13.7023","35.3909","31.2121"
212,0,"14.075","35.4759","32.9883"
213,0,"14.4346","35.4934","34.8259"
214,0,"14.8101","35.4771","36.7057"
215,0,"15.2185","35.4883","38.6639"
216,0,"15.5658","35.4446","40.705"
217,0,"15.9671","35.4259","42.8881"
218,0,"16.3355","35.4523","45.1628"
219,0,"16.7585","35.4179","47.5133"
220,0,"17.1375","35.3552","49.8944"
221,0,"17.5524","35.3338","52.4164"
222,0,"18.0075","35.3317","54.9969"
223,0,"18.3895","35.3147","57.6838"
224,0,"18.8138","35.2571","60.3902"
225,0,"19.3014","35.1991","63.1462"
226,0,"19.7342","35.1708","65.9975"
227,0,"20.1509","35.1233","68.8785"
228,0,"20.6248","35.0376","71.8305"
229,0,"21.0482","34.9716","74.8161"
230,0,"21.4954","34.9366","77.8789"
231,0,"21.9526","34.8598","80.973"
232,0,"22.4382","34.822","84.1289"
233,0,"22.8907","34.7512","87.2884"
234,0,"23.3569","34.6442","90.5366"
235,0,"23.7895","34.6094","93.8486"
236,0,"24.2351","34.5214","97.1653"
237,0,"24.6931","34.4147","100.547"
238,0,"25.1349","34.3672","104.047"
239,0,"25.6009","34.3003","107.558"
240,0,"26.0583","34.1686","111.046"
241,0,"26.5467","34.1098","114.611"
242,0,"27.0278","34.0316","118.255"
243,0,"27.4706","33.9025","121.866"
244,0,"27.976","33.8415","125.551"
245,0,"28.3983","33.7637","129.292"
246,0,"28.8281","33.5974","132.997"
247,0,"29.2837","33.5138","136.745"
248,0,"29.7429","33.4106","140.482"
249,0,"30.1906","33.2447","144.207"
250,0,"30.6243","33.1398","148.027"
251,0,"31.074","33.0418","151.862"
252,0,"31.4837","32.8793","155.685"
253,0,"31.9082","32.7865","159.587"
254,0,"32.3267","32.6734","163.5"
255,0,"32.7404","32.5438","167.392"
256,0,"33.1044","32.4439","171.311"
257,0,"33.5013","32.3092","175.225"
258,0,"33.8708","32.1289","179.113"
259,0,"34.2758","32.0293","183.012"
260,0,"34.6568","31.8536","186.896"
261,0,"34.9944","31.7046","190.802"
262,0,"35.3946","31.5558","194.742"
263,0,"35.7073","31.4458","198.713"
264,0,"36.0255","31.2733","202.662"
265,0,"36.3557","31.1628","206.652"
266,0,"36.654","31.0368","210.636"
267,0,"36.9265","30.9061","214.62"
268,0,"37.2344","30.7686","218.623"
269,0,"37.5313","30.654","222.567"
270,0,"37.812","30.4824","226.434"
271,0,"38.0738","30.3372","230.37"
272,0,"38.3035","30.161","234.248"
273,0,"38.5165","29.9713","238.091"
274,0,"38.7523","29.8332","241.975"
275,0,"38.947","29.7124","245.83"
276,0,"39.1234","29.5598","249.658"
277,0,"39.3274","29.4351","253.43"
278,0,"39.5094","29.3191","257.197"
279,0,"39.6954","29.2214","260.952"
280,0,"39.8409","29.0728","264.645"
281,0,"39.9882","28.9875","268.34"
282,0,"40.0782","28.8593","271.952"
283,0,"40.1947","28.6923","275.511"
284,0,"40.2782","28.5608","279.026"
285,0,"40.3378","28.4207","282.511"
286,0,"40.4363","28.3193","285.971"
287,0,"40.4726","28.2112","289.404"
288,0,"40.5626","28.0954","292.795"
289,0,"40.5877","28.0226","296.199"
290,0,"40.6454","27.8864","299.527"
291,0,"40.6273","27.8142","302.83"
292,0,"40.6506","27.6937","306.015"
293,0,"40.6467","27.622","309.205"
294,0,"40.6508","27.5656","312.302"
295,0,"40.6175","27.5119","315.41"
296,0,"40.6253","27.4506","318.437"
297,0,"40.5824","27.3988","321.452"
298,0,"40.5089","27.3048","324.428"
299,0,"40.4469","27.2373","327.359"
300,0,"40.3755","27.1421","330.265"
301,0,"40.3036","27.1041","333.155"
302,0,"40.2264","27.0254","335.989"
303,0,"40.1299","27.0241","338.801"
304,0,"40.0508","26.956","341.547"
305,0,"39.9689","26.9182","344.287"
306,0,"39.8709","26.8438","346.949"
307,0,"39.7508","26.7713","349.623"
308,0,"39.6162","26.7361","352.284"
309,0,"39.4572","26.6642","354.932"
310,0,"39.3385","26.6114","357.51"
311,0,"39.2161","26.5862","360.044"
312,0,"39.056","26.5482","362.539"
313,0,"38.9099","26.4915","364.961"
314,0,"38.7663","26.4621","367.34"
315,0,"38.6308","26.3913","369.667"
316,0,"38.4579","26.3783","372.045"
317,0,"38.3204","26.3376","374.318"
318,0,"38.1619","26.3286","376.616"
319,0,"37.9607","26.2571","378.818"
320,0,"37.7564","26.2571","381.036"
321,0,"37.5651","26.2237","383.178"
322,0,"37.3945","26.2233","385.283"
323,0,"37.2014","26.1944","387.35"
324,0,"37.0082","26.1972","389.382"
325,0,"36.8255","26.1505","391.318"
326,0,"36.6485","26.1384","393.209"
327,0,"36.4282","26.1244","395.16"
328,0,"36.2373","26.1118","397.051"
329,0,"36.0464","26.1431","398.96"
330,0,"35.8663","26.155","400.844"
331,0,"35.6265","26.1557","402.676"
332,0,"35.4488","26.1424","404.4"
333,0,"35.2489","26.1097","406.05"
334,0,"35.0277","26.1236","407.719"
335,0,"34.826","26.0605","409.354"
