Frame,Sub Frame,"Position - cf14",,
141,0,"12.6206","23.6678","11.6795"
142,0,"12.6305","23.7344","11.641"
143,0,"12.6134","23.8299","11.7016"
144,0,"12.6282","23.9217","11.6802"
145,0,"12.6092","24.0204","11.6431"
146,0,"12.618","24.1417","11.7198"
147,0,"12.647","24.2643","11.7805"
148,0,"12.6542","24.3971","11.7487"
149,0,"12.6702","24.5148","11.7355"
150,0,"12.6959","24.6157","11.7205"
151,0,"12.7029","24.7453","11.7069"
152,0,"12.7462","24.906","11.7336"
153,0,"12.7817","25.0225","11.7065"
154,0,"12.7811","25.2139","11.7642"
155,0,"12.8444","25.3512","11.7356"
156,0,"12.8484","25.5419","11.7494"
157,0,"12.9281","25.7014","11.7648"
158,0,"12.9563","25.8869","11.8212"
159,0,"13.0117","26.0561","11.8709"
160,0,"13.0703","26.2221","11.9092"
161,0,"13.1286","26.375","12.0129"
162,0,"13.2006","26.5486","12.1214"
163,0,"13.258","26.6847","12.2564"
164,0,"13.3657","26.8777","12.4026"
165,0,"13.3897","27.1182","12.6351"
166,0,"13.5092","27.2969","12.8398"
167,0,"13.6262","27.5992","13.1783"
168,0,"13.7605","27.8124","13.5318"
169,0,"13.9212","28.0608","13.9759"
170,0,"14.0897","28.3251","14.4392"
171,0,"14.268","28.5862","14.9325"
172,0,"14.5057","28.859","15.5368"
173,0,"14.7463","29.1948","16.2153"
174,0,"15.0036","29.4309","16.8992"
175,0,"15.291","29.6923","17.7665"
176,0,"15.5971","30.0148","18.6776"
177,0,"15.8663","30.2901","19.703"
178,0,"16.1887","30.5783","20.8001"
179,0,"16.5079","30.9209","22.0196"
180,0,"16.8434","31.2248","23.3849"
181,0,"17.2117","31.5482","24.78"
182,0,"17.5602","31.9021","26.277"
183,0,"17.9768","32.2333","27.7898"
184,0,"18.3655","32.5602","29.3638"
185,0,"18.7733","32.8573","31.1248"
186,0,"19.1867","33.1414","32.9378"
187,0,"19.5503","33.4311","34.8662"
188,0,"19.9238","33.7089","36.9173"
189,0,"20.3692","33.9929","39.0233"
190,0,"20.7337","34.2768","41.2045"
191,0,"21.1733","34.5295","43.4638"
192,0,"21.5929","34.7998","45.8016"
193,0,"22.0455","35.0937","48.2958"
194,0,"22.456","35.3616","50.8172"
195,0,"22.8528","35.6016","53.4617"
196,0,"23.2713","35.8448","56.1408"
197,0,"23.6843","36.0805","58.9107"
198,0,"24.1112","36.2845","61.6855"
199,0,"24.5206","36.5007","64.5583"
200,0,"24.9847","36.7244","67.4435"
201,0,"25.4553","36.9131","70.3675"
202,0,"25.8946","37.1551","73.3957"
203,0,"26.3285","37.3058","76.4523"
204,0,"26.7919","37.4869","79.6127"
205,0,"27.2331","37.6821","82.8181"
206,0,"27.635","37.8215","86.0787"
207,0,"28.1121","38.0049","89.3713"
208,0,"28.5405","38.1998","92.6285"
209,0,"28.9361","38.3273","95.9335"
210,0,"29.3767","38.4163","99.203"
211,0,"29.811","38.5595","102.502"
212,0,"30.2627","38.6865","105.858"
213,0,"30.6737","38.8239","109.273"
214,0,"31.0865","38.8924","112.71"
215,0,"31.5716","39.0175","116.227"
216,0,"32.0226","39.1564","119.77"
217,0,"32.4501","39.3007","123.334"
218,0,"32.9254","39.3353","126.844"
219,0,"33.3881","39.4065","130.378"
220,0,"33.8796","39.5374","133.963"
221,0,"34.3411","39.6026","137.532"
222,0,"34.7831","39.6362","141.132"
223,0,"35.2502","39.6397","144.723"
224,0,"35.6682","39.7078","148.341"
225,0,"36.1392","39.7222","151.954"
226,0,"36.5494","39.75","155.642"
227,0,"36.993","39.75","159.322"
228,0,"37.401","39.8144","163.046"
229,0,"37.8519","39.8126","166.745"
230,0,"38.2357","39.8428","170.49"
231,0,"38.6777","39.8083","174.18"
232,0,"39.0814","39.7929","177.889"
233,0,"39.5284","39.7682","181.635"
234,0,"39.9431","39.7515","185.392"
235,0,"40.3402","39.7199","189.15"
236,0,"40.7033","39.7197","192.984"
237,0,"41.0903","39.6342","196.74"
238,0,"41.477","39.6459","200.559"
239,0,"41.8596","39.6305","204.36"
240,0,"42.2131","39.5981","208.185"
241,0,"42.5672","39.53","211.963"
242,0,"42.917","39.4979","215.804"
243,0,"43.2616","39.4539","219.648"
244,0,"43.5764","39.414","223.516"
245,0,"43.9286","39.3407","227.327"
246,0,"44.2444","39.2973","231.157"
247,0,"44.5269","39.2285","234.982"
248,0,"44.8181","39.1704","238.821"
249,0,"45.1459","39.0922","242.636"
250,0,"45.4117","39.0262","246.484"
251,0,"45.7356","38.9788","250.29"
252,0,"45.99","38.9246","254.084"
253,0,"46.3401","38.8796","257.872"
254,0,"46.573","38.8078","261.653"
255,0,"46.8298","38.7406","265.436"
256,0,"47.1115","38.6923","269.176"
257,0,"47.3239","38.6804","272.958"
258,0,"47.5504","38.5896","276.698"
259,0,"47.7658","38.5488","280.45"
260,0,"47.9704","38.5024","284.099"
261,0,"48.1635","38.4299","287.701"
262,0,"48.3473","38.3632","291.26"
263,0,"48.5424","38.2772","294.77"
264,0,"48.7488","38.221","298.269"
265,0,"48.9362","38.1597","301.742"
266,0,"49.0757","38.1136","305.19"
267,0,"49.2392","38.053","308.575"
268,0,"49.3469","37.9886","311.946"
269,0,"49.4746","37.9556","315.257"
270,0,"49.587","37.8876","318.5"
271,0,"49.7167","37.8631","321.715"
272,0,"49.8548","37.8033","324.814"
273,0,"49.9807","37.7673","327.877"
274,0,"50.0454","37.6931","330.874"
275,0,"50.1333","37.6194","333.796"
276,0,"50.1668","37.5523","336.71"
277,0,"50.2254","37.4635","339.558"
278,0,"50.2444","37.4241","342.382"
279,0,"50.2916","37.3738","345.149"
280,0,"50.3354","37.3533","347.863"
281,0,"50.3341","37.267","350.492"
282,0,"50.3771","37.2171","353.051"
283,0,"50.3701","37.1268","355.582"
284,0,"50.3811","37.0363","358.049"
285,0,"50.3683","36.9631","360.47"
286,0,"50.3244","36.8566","362.819"
287,0,"50.3014","36.7975","365.173"
288,0,"50.2891","36.7038","367.46"
289,0,"50.2412","36.6379","369.715"
290,0,"50.1616","36.5027","371.923"
291,0,"50.0574","36.4427","374.089"
292,0,"49.9845","36.3175","376.218"
293,0,"49.8938","36.2368","378.295"
294,0,"49.8243","36.1285","380.312"
295,0,"49.6994","36.0245","382.284"
296,0,"49.5864","35.8979","384.226"
297,0,"49.4422","35.7561","386.133"
298,0,"49.3056","35.6347","388.033"
299,0,"49.1768","35.5195","389.909"
300,0,"49.0284","35.4108","391.751"
301,0,"48.86","35.2805","393.558"
302,0,"48.6948","35.122","395.337"
303,0,"48.508","35.0085","397.088"
304,0,"48.3795","34.8718","398.779"
305,0,"48.2145","34.771","400.513"
306,0,"48.0489","34.5881","402.183"
307,0,"47.8484","34.4457","403.865"
308,0,"47.6079","34.2622","405.496"
309,0,"47.4332","34.0987","407.146"
310,0,"47.1921","33.913","408.739"
311,0,"46.9698","33.7248","410.274"
312,0,"46.7189","33.5907","411.832"
313,0,"46.478","33.3846","413.307"
314,0,"46.2548","33.2301","414.828"
315,0,"46.0078","33.0055","416.282"
316,0,"45.7636","32.8137","417.743"
317,0,"45.4763","32.6354","419.213"
318,0,"45.2051","32.4014","420.614"
319,0,"44.9452","32.2387","422.035"
320,0,"44.6476","32.0157","423.406"
321,0,"44.3412","31.8537","424.818"
322,0,"44.024","31.6353","426.138"
323,0,"43.7261","31.4063","427.472"
324,0,"43.4557","31.2115","428.777"
325,0,"43.1372","30.9357","430.049"
326,0,"42.8078","30.7414","431.331"
327,0,"42.457","30.4567","432.553"
328,0,"42.413","30.6648","434.046"
329,0,"42.0742","30.436","435.297"
330,0,"41.757","30.2454","436.55"
331,0,"41.3885","30.0296","437.762"
332,0,"41.0455","29.769","438.932"
333,0,"40.6799","29.5585","440.104"
334,0,"40.3658","29.3425","441.281"
335,0,"40.0522","29.0881","442.43"
336,0,"39.6795","28.8311","443.578"
337,0,"39.3363","28.6073","444.702"
338,0,"38.964","28.3621","445.818"
339,0,"38.5869","28.129","446.935"
340,0,"38.2363","27.8991","448.065"
341,0,"37.8723","27.6675","449.208"
342,0,"37.5019","27.43","450.33"
343,0,"37.1316","27.1973","451.446"
344,0,"36.7741","26.9872","452.585"
345,0,"36.449","26.722","453.657"
346,0,"36.0357","26.494","454.814"
347,0,"35.6932","26.2212","455.883"
348,0,"35.333","25.9753","456.974"
349,0,"34.9591","25.7059","458.05"
350,0,"34.5959","25.4509","459.078"
351,0,"34.2795","25.2191","460.088"
352,0,"33.9179","24.9773","461.141"
353,0,"33.5593","24.7189","462.179"
354,0,"33.2254","24.5176","463.264"
355,0,"32.9176","24.2983","464.323"
356,0,"32.5871","24.0736","465.34"
357,0,"32.215","23.837","466.357"
358,0,"31.9259","23.5946","467.31"
359,0,"31.5634","23.3315","468.291"
360,0,"31.2459","23.0744","469.22"
361,0,"30.9123","22.8388","470.16"
362,0,"30.5931","22.6252","471.126"
363,0,"30.3066","22.4067","472.058"
364,0,"30.0016","22.2141","473.006"
365,0,"29.674","22.0045","473.955"
366,0,"29.3833","21.7967","474.873"
367,0,"29.0861","21.6064","475.776"
368,0,"28.7758","21.3862","476.631"
369,0,"28.483","21.1946","477.505"
370,0,"28.2157","21.0072","478.353"
371,0,"28.0072","20.8531","479.207"
372,0,"27.7303","20.6989","480.05"
373,0,"27.4641","20.5228","480.901"
374,0,"27.1926","20.3477","481.728"
375,0,"26.9465","20.176","482.57"
376,0,"26.7213","20.0131","483.373"
377,0,"26.4456","19.8829","484.197"
378,0,"26.1929","19.7478","484.955"
379,0,"25.9289","19.5625","485.721"
380,0,"25.7116","19.4825","486.486"
381,0,"25.5312","19.3159","487.202"
382,0,"25.3255","19.2619","487.941"
383,0,"25.1468","19.1224","488.601"
384,0,"24.9333","19.0524","489.327"
385,0,"24.748","18.9339","490.028"
386,0,"24.578","18.8582","490.741"
387,0,"24.3928","18.7577","491.447"
388,0,"24.2211","18.704","492.134"
389,0,"24.0417","18.6553","492.812"
390,0,"23.8976","18.6087","493.442"
391,0,"23.7803","18.5986","494.07"
392,0,"23.6119","18.5512","494.714"
393,0,"23.4754","18.5062","495.312"
394,0,"23.3276","18.4731","495.935"
395,0,"23.1835","18.4386","496.562"
396,0,"23.0692","18.3946","497.184"
397,0,"22.9238","18.4037","497.829"
398,0,"22.8281","18.3907","498.422"
399,0,"22.7341","18.4266","499.027"
400,0,"22.5843","18.4163","499.562"
401,0,"22.5396","18.4114","500.065"
402,0,"22.422","18.4441","500.58"
403,0,"22.3398","18.4614","501.12"
404,0,"22.2416","18.4884","501.665"
405,0,"22.1856","18.5336","502.228"
406,0,"22.0652","18.5542","502.743"
407,0,"22.0051","18.6124","503.299"
408,0,"21.9284","18.6794","503.809"
409,0,"21.8873","18.7318","504.287"
410,0,"21.7987","18.8151","504.809"
411,0,"21.7427","18.8584","505.295"
412,0,"21.6913","18.9308","505.759"
413,0,"21.6253","19.0206","506.227"
414,0,"21.5429","19.0529","506.7"
415,0,"21.5019","19.1505","507.199"
416,0,"21.4626","19.2625","507.69"
417,0,"21.3942","19.3343","508.199"
418,0,"21.353","19.4534","508.709"
419,0,"21.3083","19.5623","509.139"
420,0,"21.2848","19.6784","509.592"
421,0,"21.2231","19.7816","510.038"
422,0,"21.2142","19.907","510.514"
423,0,"21.171","20.0466","511"
424,0,"21.1779","20.1574","511.459"
425,0,"21.1187","20.3247","511.921"
426,0,"21.1005","20.4532","512.379"
427,0,"21.0467","20.5576","512.83"
428,0,"21.0339","20.692","513.27"
429,0,"20.9937","20.846","513.721"
430,0,"20.9714","20.9828","514.158"
431,0,"20.9145","21.128","514.607"
432,0,"20.923","21.2597","515.002"
433,0,"20.8817","21.3948","515.446"
434,0,"20.8511","21.5384","515.896"
435,0,"20.8598","21.6862","516.31"
436,0,"20.8481","21.8855","516.759"
437,0,"20.8377","22.0351","517.192"
438,0,"20.8096","22.1813","517.622"
439,0,"20.8","22.3065","518.024"
440,0,"20.7962","22.4332","518.455"
441,0,"20.7526","22.5444","518.85"
442,0,"20.7545","22.6729","519.23"
443,0,"20.7221","22.8136","519.591"
444,0,"20.7298","22.9346","519.963"
445,0,"20.7156","23.0463","520.327"
446,0,"20.7329","23.1953","520.718"
447,0,"20.7186","23.3173","521.085"
448,0,"20.7022","23.4136","521.482"
449,0,"20.7029","23.5543","521.89"
450,0,"20.7383","23.6247","522.249"
451,0,"20.7101","23.745","522.654"
452,0,"20.724","23.7987","522.984"
453,0,"20.7305","23.9067","523.346"
454,0,"20.7558","24.0145","523.691"
455,0,"20.7891","24.0794","524.009"
456,0,"20.8307","24.2008","524.337"
457,0,"20.8623","24.2522","524.662"
458,0,"20.8747","24.3466","524.999"
459,0,"20.8951","24.4106","525.314"
460,0,"20.9472","24.492","525.663"
461,0,"20.9604","24.5689","526.021"
462,0,"21.0089","24.6251","526.368"
463,0,"21.0157","24.6591","526.669"
464,0,"21.0762","24.6843","526.962"
465,0,"21.1151","24.6894","527.253"
466,0,"21.1869","24.7448","527.529"
467,0,"21.2459","24.7757","527.819"
468,0,"21.302","24.7866","528.118"
469,0,"21.352","24.8457","528.461"
470,0,"21.3991","24.8449","528.777"
471,0,"21.4528","24.8783","529.12"
472,0,"21.5131","24.8649","529.407"
473,0,"21.5762","24.8736","529.739"
474,0,"21.6143","24.8843","530.039"
475,0,"21.7059","24.8789","530.296"
476,0,"21.7704","24.9067","530.61"
477,0,"21.848","24.895","530.908"
478,0,"21.918","24.8763","531.173"
479,0,"21.9426","24.8692","531.465"
480,0,"22.0073","24.8006","531.761"
481,0,"22.0262","24.797","532.061"
482,0,"22.0959","24.7659","532.36"
483,0,"22.1624","24.731","532.63"
484,0,"22.1969","24.7045","532.916"
485,0,"22.2781","24.6804","533.188"
486,0,"22.315","24.6132","533.446"
487,0,"22.3997","24.6132","533.733"
488,0,"22.4537","24.5243","534.006"
489,0,"22.4985","24.467","534.32"
490,0,"22.5382","24.4146","534.605"
491,0,"22.5873","24.32","534.886"
492,0,"22.6459","24.308","535.19"
493,0,"22.7181","24.2407","535.504"
494,0,"22.773","24.2152","535.848"
495,0,"22.8535","24.1821","536.144"
496,0,"22.9006","24.1164","536.44"
497,0,"22.974","24.0735","536.742"
498,0,"23.0153","23.9555","536.971"
499,0,"23.0715","23.8863","537.265"
500,0,"23.1047","23.7795","537.516"
501,0,"23.1751","23.7047","537.794"
502,0,"23.2212","23.6428","538.081"
503,0,"23.2916","23.541","538.324"
504,0,"23.3547","23.5152","538.557"
505,0,"23.4107","23.3938","538.772"
506,0,"23.4605","23.3275","539.023"
507,0,"23.5256","23.2347","539.272"
508,0,"23.5814","23.1688","539.52"
509,0,"23.6231","23.0997","539.741"
510,0,"23.694","22.9916","539.939"
511,0,"23.7356","22.9269","540.129"
512,0,"23.7899","22.816","540.277"
513,0,"23.8131","22.7082","540.459"
514,0,"23.8682","22.6435","540.631"
515,0,"23.9135","22.5509","540.812"
516,0,"23.9461","22.477","541.014"
517,0,"23.988","22.3662","541.205"
518,0,"24.0392","22.2731","541.396"
519,0,"24.0365","22.1546","541.578"
520,0,"24.1035","22.0432","541.707"
521,0,"24.1478","21.9376","541.831"
522,0,"24.1606","21.8081","541.957"
523,0,"24.2603","21.7077","542.108"
524,0,"24.2833","21.5725","542.295"
525,0,"24.3262","21.4222","542.505"
526,0,"24.3782","21.3031","542.719"
527,0,"24.43","21.1992","542.955"
528,0,"24.4857","21.0514","543.153"
529,0,"24.5175","20.9347","543.357"
530,0,"24.5682","20.7804","543.508"
531,0,"24.5967","20.647","543.707"
532,0,"24.6518","20.4494","543.868"
533,0,"24.7111","20.2832","544.044"
534,0,"24.746","20.1179","544.243"
535,0,"24.8111","19.9292","544.442"
536,0,"24.819","19.7455","544.692"
537,0,"24.8717","19.5423","544.887"
538,0,"24.9072","19.3665","545.106"
539,0,"24.92","19.1922","545.303"
540,0,"24.9652","19.0364","545.498"
541,0,"24.9946","18.8808","545.722"
542,0,"25.0393","18.6874","545.904"
543,0,"25.0498","18.4897","546.083"
544,0,"25.0812","18.2861","546.258"
545,0,"25.0887","18.0561","546.41"
546,0,"25.0871","17.8624","546.597"
547,0,"25.0961","17.67","546.783"
548,0,"25.0771","17.4584","546.951"
549,0,"25.0472","17.2909","547.16"
550,0,"25.0566","17.0733","547.314"
551,0,"25.0417","16.9232","547.506"
552,0,"25.0452","16.7277","547.658"
553,0,"25.0515","16.518","547.814"
554,0,"25.0104","16.3274","547.983"
555,0,"24.9894","16.0978","548.14"
556,0,"24.9663","15.8974","548.292"
557,0,"24.9316","15.7239","548.426"
558,0,"24.88","15.5045","548.571"
559,0,"24.8465","15.3295","548.703"
560,0,"24.7886","15.1665","548.829"
561,0,"24.736","14.9973","548.946"
562,0,"24.6738","14.8771","549.082"
563,0,"24.627","14.7169","549.231"
564,0,"24.5819","14.5746","549.395"
565,0,"24.5437","14.4325","549.538"
566,0,"24.4913","14.2895","549.669"
567,0,"24.4322","14.1486","549.805"
568,0,"24.3835","14.0127","549.923"
569,0,"24.3197","13.8986","550.028"
570,0,"24.271","13.7628","550.129"
571,0,"24.1757","13.6275","550.243"
572,0,"24.1","13.5187","550.381"
573,0,"24.0566","13.4113","550.522"
574,0,"24.0127","13.3238","550.666"
575,0,"23.9254","13.2494","550.826"
576,0,"23.8768","13.1483","550.947"
577,0,"23.8151","13.1169","551.101"
578,0,"23.7801","13.0228","551.225"
579,0,"23.7007","12.9905","551.368"
580,0,"23.6544","12.9471","551.498"
581,0,"23.5847","12.9103","551.669"
582,0,"23.499","12.8516","551.835"
583,0,"23.4687","12.8139","551.951"
584,0,"23.3821","12.7825","552.106"
585,0,"23.3312","12.7781","552.251"
586,0,"23.2707","12.7779","552.39"
587,0,"23.238","12.8143","552.541"
588,0,"23.1663","12.8312","552.682"
589,0,"23.1137","12.8491","552.832"
590,0,"23.0581","12.8711","552.95"
591,0,"22.9811","12.875","553.097"
592,0,"22.9007","12.9327","553.258"
593,0,"22.8423","12.9479","553.394"
594,0,"22.7736","13.0495","553.546"
595,0,"22.7593","13.1205","553.674"
596,0,"22.7013","13.2256","553.834"
597,0,"22.6723","13.3207","553.966"
598,0,"22.6372","13.4107","554.107"
599,0,"22.588","13.5289","554.248"
600,0,"22.5569","13.6434","554.391"
601,0,"22.4966","13.7634","554.54"
602,0,"22.4743","13.8602","554.627"
603,0,"22.4175","14.0208","554.791"
604,0,"22.3906","14.1093","554.913"
605,0,"22.3403","14.2469","555.033"
606,0,"22.3029","14.3802","555.104"
607,0,"22.2741","14.5301","555.179"
608,0,"22.2395","14.7038","555.257"
609,0,"22.2099","14.8657","555.306"
610,0,"22.1619","15.0584","555.402"
611,0,"22.1201","15.2352","555.476"
612,0,"22.0839","15.4433","555.577"
613,0,"22.0782","15.6221","555.63"
614,0,"22.0444","15.8333","555.722"
615,0,"21.9975","16.0136","555.77"
616,0,"21.9804","16.1924","555.789"
617,0,"21.9459","16.4089","555.803"
618,0,"21.9237","16.581","555.774"
619,0,"21.8894","16.8055","555.766"
620,0,"21.8643","16.9861","555.699"
621,0,"21.8282","17.2011","555.694"
622,0,"21.8027","17.4049","555.693"
623,0,"21.7738","17.6423","555.694"
624,0,"21.7286","17.8533","555.705"
625,0,"21.7023","18.0774","555.71"
626,0,"21.6422","18.2943","555.705"
627,0,"21.6287","18.4787","555.634"
628,0,"21.6042","18.6816","555.591"
629,0,"21.5887","18.8734","555.487"
630,0,"21.5525","19.0674","555.432"
631,0,"21.5118","19.2578","555.371"
632,0,"21.4876","19.4613","555.343"
633,0,"21.4716","19.6821","555.308"
634,0,"21.4268","19.8802","555.315"
635,0,"21.4176","20.0862","555.32"
636,0,"21.3735","20.2682","555.321"
637,0,"21.3426","20.4753","555.316"
638,0,"21.3304","20.6347","555.29"
639,0,"21.3158","20.8494","555.265"
640,0,"21.3132","21.002","555.201"
641,0,"21.2793","21.1732","555.18"
642,0,"21.2576","21.2957","555.112"
643,0,"21.2387","21.4619","555.092"
644,0,"21.1885","21.613","555.091"
645,0,"21.1506","21.7974","555.109"
646,0,"21.1435","21.9743","555.119"
647,0,"21.0689","22.0938","555.145"
648,0,"21.052","22.2856","555.15"
649,0,"21.0509","22.4475","555.146"
650,0,"21.0342","22.6085","555.144"
651,0,"20.9972","22.7274","555.105"
652,0,"20.9664","22.8369","555.043"
653,0,"20.9418","22.9582","554.982"
654,0,"20.8798","23.052","554.955"
655,0,"20.8581","23.138","554.897"
656,0,"20.7772","23.2592","554.886"
657,0,"20.7423","23.3593","554.882"
658,0,"20.6798","23.4627","554.868"
659,0,"20.6163","23.5434","554.823"
660,0,"20.5698","23.663","554.788"
661,0,"20.5218","23.7339","554.734"
662,0,"20.4851","23.88","554.684"
663,0,"20.4303","23.9248","554.572"
664,0,"20.3653","24.0416","554.53"
665,0,"20.3678","24.1499","554.483"
666,0,"20.2999","24.2328","554.431"
667,0,"20.2767","24.3174","554.404"
668,0,"20.2215","24.4414","554.4"
669,0,"20.2068","24.5363","554.349"
670,0,"20.1492","24.6501","554.298"
671,0,"20.1406","24.6952","554.207"
672,0,"20.0857","24.7859","554.159"
673,0,"20.0687","24.8571","554.09"
674,0,"20.0018","24.9279","554.034"
675,0,"19.968","24.9868","553.988"
676,0,"19.9085","25.0835","553.97"
677,0,"19.875","25.1257","553.904"
678,0,"19.8249","25.2027","553.874"
679,0,"19.7802","25.2559","553.793"
680,0,"19.7395","25.3026","553.739"
681,0,"19.727","25.3801","553.642"
682,0,"19.6778","25.4527","553.557"
683,0,"19.6227","25.4608","553.444"
684,0,"19.5821","25.5459","553.369"
685,0,"19.5286","25.564","553.268"
686,0,"19.4931","25.6255","553.231"
687,0,"19.4592","25.6772","553.187"
688,0,"19.3847","25.7315","553.145"
689,0,"19.3427","25.7643","553.095"
690,0,"19.2876","25.8467","553.043"
691,0,"19.2208","25.8209","552.909"
692,0,"19.2021","25.9048","552.816"
693,0,"19.1676","25.9441","552.705"
