State Estimate X,State Estimate Y,State Estimate Z
0.0020021414384245872,-0.006694250274449587,0.016119634732604027
0.0015330757014453411,-0.007010576315224171,0.015304685570299625
0.0017499442910775542,-0.0065212189219892025,0.0150604872033
0.001811615889891982,-0.0064815133810043335,0.014942171983420849
0.001621896866708994,-0.007091922219842672,0.01891801692545414
0.0015444515738636255,-0.007730299606919289,0.01809988170862198
0.0023206796031445265,-0.005090638529509306,0.015289394184947014
0.002386292675510049,-0.004760789219290018,0.015143305994570255
0.0031846975907683372,-0.0035289861261844635,0.013128409162163734
0.0029438603669404984,-0.0036144887562841177,0.013389376923441887
0.003108606208115816,-0.0033793197944760323,0.013185910880565643
0.0033740426879376173,-0.003474641591310501,0.01305690873414278
0.003669425845146179,-0.0033420794643461704,0.01289479248225689
0.004183528944849968,-0.0037259694654494524,0.017902186140418053
0.004379845689982176,-0.0037425002083182335,0.01812247559428215
0.004507164470851421,-0.0039061501156538725,0.018381519243121147
0.003953023813664913,-0.004320806823670864,0.01846558228135109
0.0030735288746654987,-0.0034652312751859426,0.01565777137875557
0.002223095390945673,-0.004033803939819336,0.014611722901463509
0.0017943731509149075,-0.004409551154822111,0.014688476920127869
0.0012636765604838729,-0.004865720868110657,0.013764834962785244
0.0012417698744684458,-0.00529059860855341,0.013786726631224155
0.0014714113203808665,-0.004593646619468927,0.014695476740598679
0.0018517744028940797,-0.003654468571767211,0.013060534372925758
0.0017396557377651334,-0.003646872006356716,0.01288700569421053
0.0018211347050964832,-0.0037303937133401632,0.012732643634080887
0.0016204321291297674,-0.005006849765777588,0.015590779483318329
0.0017692801775410771,-0.005391150712966919,0.015651704743504524
0.002042442327365279,-0.005572465248405933,0.015666179358959198
0.0028003654442727566,-0.0036405932623893023,0.013385136611759663
0.0029235563706606627,-0.003698462387546897,0.013274937868118286
0.003381909802556038,-0.004033393692225218,0.018053336068987846
0.0036355778574943542,-0.004176486749202013,0.018251238390803337
0.003806948196142912,-0.004899653140455484,0.018468093127012253
0.004561948124319315,-0.005066789221018553,0.018656618893146515
0.005306866951286793,-0.005274455063045025,0.022048598155379295
0.0055878739804029465,-0.005187947303056717,0.022437116131186485
0.007081801537424326,-0.005120425019413233,0.019870026037096977
0.005420415662229061,-0.004390636458992958,0.017126936465501785
0.006969915237277746,-0.0044028665870428085,0.021073823794722557
0.007492549251765013,-0.004187865648418665,0.02099672704935074
0.00764547660946846,-0.0036199563182890415,0.017139121890068054
0.007773515768349171,-0.0035510731395334005,0.01710769720375538
0.008028380572795868,-0.0035654890816658735,0.015008426271378994
0.008937828242778778,-0.0027203375939279795,0.016711806878447533
0.008896995335817337,-0.0025452966801822186,0.015004554763436317
0.009477072395384312,-0.001592523418366909,0.013854345306754112
0.009754502214491367,-0.0008959982078522444,0.011821686290204525
0.010302185080945492,-0.001298404997214675,0.01600842922925949
0.010702994652092457,-0.00027731474256142974,0.014427684247493744
0.010945653542876244,0.00010733113595051691,0.014180387370288372
0.011552847921848297,0.0017904764972627163,0.012245988473296165
0.013227497227489948,0.002823246642947197,0.011992054991424084
0.015735778957605362,0.002938277553766966,0.019253885373473167
