State Estimate X,State Estimate Y,State Estimate Z
-0.0031351475045084953,-0.013115769252181053,0.021112138405442238
-0.0032114447094500065,-0.01332484744489193,0.021148106083273888
-0.001553958049044013,-0.00931246392428875,0.017512468621134758
-0.0020907779689878225,-0.01024472713470459,0.015772555023431778
-0.0023330803960561752,-0.01110256277024746,0.019318416714668274
-0.0022788248024880886,-0.011263898573815823,0.019300874322652817
-0.0008925663423724473,-0.008846145123243332,0.01647900603711605
-0.000617836369201541,-0.008990801870822906,0.016314765438437462
0.0004672751820180565,-0.007697985973209143,0.013852023519575596
0.0012554022250697017,-0.00787715706974268,0.018998872488737106
0.0031425287015736103,-0.007012553047388792,0.017237644642591476
0.0038689684588462114,-0.006797115784138441,0.017204849049448967
0.0056268684566020966,-0.006056745070964098,0.015545066446065903
0.006985581014305353,-0.006282891146838665,0.02028716541826725
0.0077197798527777195,-0.0060160462744534016,0.02050042152404785
0.008201866410672665,-0.005866303574293852,0.020733218640089035
0.008682837709784508,-0.0057150376960635185,0.0209505558013916
0.008173804730176926,-0.00565769849345088,0.025456851348280907
0.006439396180212498,-0.0057365368120372295,0.025940479710698128
0.0004807574732694775,-0.007098326925188303,0.021952468901872635
0.00019059433543588966,-0.007052093744277954,0.022245101630687714
-0.0014554467052221298,-0.005678417161107063,0.022298971191048622
-0.002345280023291707,-0.005052796099334955,0.024696066975593567
-0.005026528611779213,-0.004471016116440296,0.0248486939817667
-0.004059075377881527,-0.003885093377903104,0.02127177268266678
-0.00619580689817667,-0.0030330761801451445,0.021046089008450508
-0.007136184722185135,-0.0022565724793821573,0.023757103830575943
-0.007507826667279005,-0.0028219178784638643,0.020807962864637375
-0.008919128216803074,-0.0020985703449696302,0.020611684769392014
-0.00899322610348463,-0.0025205116253346205,0.017620563507080078
-0.010212569497525692,-0.0010167370783165097,0.016992973163723946
-0.010341309010982513,-0.0007178160012699664,0.01693512499332428
-0.011918527074158192,0.0001309764920733869,0.016578685492277145
-0.013947774656116962,0.0017493475461378694,0.015738530084490776
-0.014374448917806149,0.0010516798356547952,0.01218718197196722
-0.013328379020094872,0.000596915022470057,0.014025373384356499
-0.015010321512818336,0.0017135608941316605,0.01348304096609354
