State Estimate X,State Estimate Y,State Estimate Z
0.011214063502848148,0.11921637505292892,-0.10494405031204224
0.011210538446903229,0.11928698420524597,-0.10498813539743423
0.011286943219602108,0.11923277378082275,-0.10499145835638046
0.011282354593276978,0.11930049955844879,-0.10503790527582169
0.011235855519771576,0.11906130611896515,-0.10486426204442978
0.01124966237694025,0.11912725865840912,-0.10490737110376358
0.011265776120126247,0.11908099055290222,-0.10481752455234528
0.011311757378280163,0.11914916336536407,-0.10484158247709274
0.011374500580132008,0.1192183867096901,-0.10485085844993591
0.0114545077085495,0.11928842961788177,-0.10484275221824646
0.011627089232206345,0.11915235221385956,-0.10472480952739716
0.01175141241401434,0.11921814829111099,-0.10465332865715027
0.011896270327270031,0.11928210407495499,-0.10456014424562454
0.012061861343681812,0.11934109777212143,-0.10445190221071243
0.01224849745631218,0.1193908303976059,-0.10432229191064835
0.012456309981644154,0.11942651122808456,-0.10418041050434113
0.012973761186003685,0.11830077320337296,-0.10352803021669388
0.0007248991169035435,0.002385719446465373,0.0017642979510128498
0.0009439588757231832,0.0016435589641332626,0.002375646959990263
0.0012870582286268473,0.00034455492277629673,0.0025458724703639746
0.0015556676080450416,-0.0004935599863529205,0.0030595213174819946
0.002028245944529772,-0.0005242159822955728,0.0026404394302517176
0.002080498496070504,-0.0011198747670277953,0.0034383931197226048
0.0024196640588343143,-0.0018736503552645445,0.0038840174674987793
0.00240141898393631,-0.0024051901418715715,0.004749034531414509
0.0030788190197199583,-0.00040963973151519895,0.00321221468038857
0.0029345108196139336,-0.0005595119437202811,0.003788580885156989
0.0033566481433808804,-0.0008340196218341589,0.004007997456938028
0.003792635165154934,-0.0010706190951168537,0.004159723408520222
0.00423669908195734,-0.0012564362259581685,0.004345834255218506
0.004683343227952719,-0.001380673609673977,0.004642418585717678
0.005339291412383318,0.0011788771953433752,0.0032667797058820724
0.005806594621390104,0.0014038989320397377,0.0032792696729302406
0.006265461444854736,0.0023113812785595655,0.0030047129839658737
0.0067257629707455635,0.0027089836075901985,0.0029257393907755613
0.007128517143428326,0.0032196706160902977,0.0032353082206100225
0.005059464368969202,0.003925736993551254,0.0025383196771144867
0.005367640871554613,0.004537881352007389,0.0024854710791260004
0.005669531878083944,0.005217472091317177,0.0024304804392158985
0.005961633753031492,0.005971360951662064,0.002449857536703348
0.004697791766375303,0.0069133080542087555,0.0021160743199288845
0.0048055024817585945,0.006595951039344072,0.002778611145913601
0.004079161211848259,0.0075294324196875095,0.0024442023131996393
0.004184153862297535,0.008487749844789505,0.00233932095579803
0.0036706896498799324,0.00951961800456047,0.002037565689533949
0.0036370542366057634,0.008853158913552761,0.002955307252705097
0.0036591377574950457,0.009927370585501194,0.003041488816961646
0.0036662376951426268,0.009678827598690987,0.0034495224244892597
0.0036519814748317003,0.010795164853334427,0.0033982538152486086
0.00365120149217546,0.01066211611032486,0.0035045496188104153
0.0035945852287113667,0.011827810667455196,0.0034380340948700905
0.003517784643918276,0.013066648505628109,0.00344113539904356
0.003422431880608201,0.014378872700035572,0.0035160044208168983
0.003384921234101057,0.0133521044626832,0.0037354128435254097
0.0032630227506160736,0.014656483195722103,0.0038145408034324646
0.0031269844621419907,0.01602373644709587,0.0038526193238794804
0.0029789807740598917,0.017452750355005264,0.0038559676613658667
0.0029881075024604797,0.015998465940356255,0.003536235075443983
0.0027014189399778843,0.017125040292739868,0.002523066010326147
0.002560637891292572,0.016673026606440544,0.0025920248590409756
0.002538127824664116,0.01786229945719242,0.002064748667180538
0.0023910775780677795,0.01772265136241913,0.0021117220167070627
0.0022141269873827696,0.019054368138313293,0.0020217595156282187
0.0020281022880226374,0.02043125033378601,0.001969394041225314
0.002249837154522538,0.021679207682609558,0.00165109196677804
0.002072966191917658,0.023140858858823776,0.001702345791272819
0.0023823732044547796,0.02445364184677601,0.001449751085601747
0.002189354971051216,0.023602144792675972,0.0023317800369113684
0.002486484358087182,0.02494645304977894,0.0024539148434996605
0.0023676729761064053,0.025068392977118492,0.0030960142612457275
0.0022273084614425898,0.026504280045628548,0.003560755169019103
0.0020856705959886312,0.02798408642411232,0.0041260491125285625
0.0028097843751311302,0.029393423348665237,0.004784406162798405
0.0027114597614854574,0.030962897464632988,0.005615592002868652
0.0033942684531211853,0.03243323415517807,0.006439657881855965
0.0033434771467000246,0.03408464416861534,0.007608824409544468
0.0033011927735060453,0.03577318787574768,0.00893842801451683
0.003293421119451523,0.03550544008612633,0.01076190173625946
0.004345851019024849,0.0370163694024086,0.012432857416570187
0.004432322923094034,0.037682220339775085,0.01428061630576849
0.004487050697207451,0.03928763419389725,0.016219375655055046
0.004546057898551226,0.040917593985795975,0.0183109063655138
0.004609815776348114,0.04257308319211006,0.020539259538054466
0.004680101294070482,0.04425496608018875,0.022909585386514664
0.006478128954768181,0.045835770666599274,0.025735510513186455
0.006744082551449537,0.0470195896923542,0.028188791126012802
0.006952964700758457,0.04872681200504303,0.03102346695959568
0.007171435747295618,0.05045151337981224,0.03402985632419586
0.008645625784993172,0.05211929976940155,0.03752024844288826
0.008964256383478642,0.0538695827126503,0.0408795028924942
0.010107411071658134,0.05559820681810379,0.04462333396077156
0.010580634698271751,0.05753073841333389,0.04794932156801224
0.011716552078723907,0.0592929981648922,0.05197426676750183
0.012170691974461079,0.061097610741853714,0.05594158172607422
0.012630793265998363,0.06291332840919495,0.060023482888936996
0.013094743713736534,0.06473884731531143,0.06420604884624481
0.013559279032051563,0.06657236069440842,0.06847289204597473
0.014021337032318115,0.06841252744197845,0.07282334566116333
0.014478400349617004,0.07025786489248276,0.07726038247346878
0.014928771182894707,0.0721062496304512,0.08176643401384354
0.015371464192867279,0.07395485043525696,0.08633588999509811
0.015806306153535843,0.07580051571130753,0.09097371995449066
0.016233742237091064,0.07764045149087906,0.09567821770906448
0.016654344275593758,0.07947242259979248,0.10045687854290009
0.02043803781270981,0.08130287379026413,0.10633812844753265
0.021032333374023438,0.0831141471862793,0.1113113984465599
0.021621521562337875,0.0849129930138588,0.1163526326417923
0.022204644978046417,0.08669797331094742,0.1214577704668045
0.024295931681990623,0.08856980502605438,0.12726619839668274
0.024948375299572945,0.09032783657312393,0.13250760734081268
0.025590863078832626,0.09206707030534744,0.13779763877391815
0.02622133120894432,0.09378542006015778,0.1431356519460678
0.0268377885222435,0.09548062086105347,0.14851254224777222
0.027438243851065636,0.09715042263269424,0.1539207398891449
0.028020694851875305,0.09879276901483536,0.15935547649860382
0.028583182021975517,0.1004059761762619,0.16480769217014313
0.029124027118086815,0.1019887775182724,0.17026782035827637
0.029641462489962578,0.10353978723287582,0.17573140561580658
0.030133791267871857,0.10505755245685577,0.18120737373828888
0.030599933117628098,0.10654108226299286,0.18669959902763367
0.03103906288743019,0.10798939317464828,0.19220295548439026
0.03145086392760277,0.10940177738666534,0.19770470261573792
0.03183508664369583,0.11077722907066345,0.20319901406764984
0.03219139203429222,0.11211437731981277,0.20869210362434387
0.032519858330488205,0.11341265588998795,0.21417579054832458
0.03282041847705841,0.11467160284519196,0.21963845193386078
0.03309236094355583,0.11588999629020691,0.22508500516414642
0.0333351269364357,0.11706686019897461,0.23051632940769196
0.03354865685105324,0.11820172518491745,0.2359267771244049
0.03373309597373009,0.1192941889166832,0.24131405353546143
0.03388895466923714,0.1203441396355629,0.24667400121688843
0.03401695564389229,0.12135154753923416,0.25199827551841736
0.03411763161420822,0.12231621146202087,0.25727954506874084
0.03419126942753792,0.1232374832034111,0.2625223398208618
0.044554710388183594,0.1254338026046753,0.27186882495880127
0.04497701674699783,0.12630830705165863,0.27717140316963196
0.045378152281045914,0.12713992595672607,0.28242170810699463
0.045758381485939026,0.12792891263961792,0.28761419653892517
0.04746200516819954,0.1291304975748062,0.29356518387794495
0.04785721004009247,0.12984971702098846,0.29866573214530945
0.048815373331308365,0.13083109259605408,0.30404067039489746
0.04919310659170151,0.1314777284860611,0.30902132391929626
0.049925897270441055,0.13235752284526825,0.314145565032959
0.050271227955818176,0.1329306811094284,0.3189926743507385
0.05058722943067551,0.13346263766288757,0.32375702261924744
0.05087156221270561,0.1339530497789383,0.32843926548957825
0.05112239345908165,0.1344018280506134,0.33303579688072205
0.0513385534286499,0.13480938971042633,0.3375347852706909
0.05151927471160889,0.13517619669437408,0.34192854166030884
0.051664069294929504,0.1355026364326477,0.34622064232826233
0.05177299678325653,0.13578946888446808,0.35041218996047974
0.05184640362858772,0.13603757321834564,0.35450032353401184
0.05188455060124397,0.1362476348876953,0.3584859371185303
0.05188748240470886,0.13642016053199768,0.36237597465515137
0.05185544118285179,0.13655610382556915,0.3661715090274811
0.05178867280483246,0.13665659725666046,0.3698684573173523
0.05168714001774788,0.1367226243019104,0.3734623193740845
0.051534999161958694,0.1367562711238861,0.377297043800354
0.051359523087739944,0.13675205409526825,0.38068094849586487
0.05114834010601044,0.13671542704105377,0.38397741317749023
0.05090155825018883,0.13664741814136505,0.387189656496048
0.050619471818208694,0.13654932379722595,0.39031338691711426
0.05030248314142227,0.1364225149154663,0.3933453857898712
0.049951132386922836,0.13626845180988312,0.39628732204437256
0.049566131085157394,0.1360887587070465,0.3991435468196869
0.04914827272295952,0.1358851194381714,0.4019184112548828
0.04869838431477547,0.1356591135263443,0.4046119749546051
0.04821724817156792,0.13541199266910553,0.40722376108169556
0.04770554229617119,0.1351446807384491,0.40975773334503174
0.047164250165224075,0.1348581612110138,0.4122175872325897
0.04659462347626686,0.13455355167388916,0.4146055281162262
0.04599769786000252,0.13423196971416473,0.4169263243675232
0.045374371111392975,0.13389477133750916,0.41918349266052246
0.04472540691494942,0.13354328274726868,0.42137521505355835
0.04405143857002258,0.13317857682704926,0.4235008656978607
0.04335310310125351,0.13280168175697327,0.4255698025226593
0.042631376534700394,0.13241368532180786,0.4275935888290405
0.041887737810611725,0.1320158690214157,0.429570734500885
0.041123926639556885,0.13160967826843262,0.4314938187599182
0.04034138470888138,0.1311962902545929,0.43336358666419983
0.0395413413643837,0.13077670335769653,0.435189425945282
0.038725126534700394,0.1303519606590271,0.43697622418403625
0.037894148379564285,0.12992310523986816,0.4387144446372986
0.03704962506890297,0.1294911652803421,0.4404050409793854
0.03619273751974106,0.1290573626756668,0.44205790758132935
0.03532480448484421,0.12862294912338257,0.44367238879203796
0.034447185695171356,0.12818898260593414,0.44524723291397095
0.03356121852993965,0.1277562826871872,0.4467872977256775
0.03266819939017296,0.12732531130313873,0.4482915997505188
0.04503887519240379,0.1431955099105835,0.46217960119247437
0.044503483921289444,0.14310157299041748,0.4639737606048584
0.04449503868818283,0.1445021778345108,0.46608656644821167
0.04397720843553543,0.14445018768310547,0.46783560514450073
0.04368986561894417,0.14551720023155212,0.4693948030471802
0.04318523406982422,0.1455007791519165,0.47109711170196533
0.05014081299304962,0.20807111263275146,0.42718470096588135
0.049754321575164795,0.20902997255325317,0.42819929122924805
0.04930679127573967,0.210049107670784,0.4293794631958008
0.04891974851489067,0.21102634072303772,0.4302993416786194
0.04846084117889404,0.21204322576522827,0.43130016326904297
0.048067305237054825,0.21302732825279236,0.4321492314338684
0.0476803332567215,0.2140340656042099,0.4330723285675049
0.04728027060627937,0.21500642597675323,0.43388113379478455
0.04687574505805969,0.21596050262451172,0.4346792697906494
0.04646589607000351,0.21688655018806458,0.4354824125766754
0.046054016798734665,0.21780629456043243,0.43638744950294495
0.045629531145095825,0.2186487764120102,0.43722185492515564
0.0451604463160038,0.2194460928440094,0.4380747079849243
0.04471532255411148,0.22017106413841248,0.43894633650779724
0.04416333884000778,0.2208508402109146,0.4398820698261261
0.043691836297512054,0.2214374840259552,0.4408439099788666
0.043181631714105606,0.22196534276008606,0.4418555200099945
0.042685844004154205,0.22240380942821503,0.4429006278514862
0.042036376893520355,0.22278261184692383,0.4439617097377777
0.0415114164352417,0.2230662703514099,0.44507744908332825
0.04086694121360779,0.2233017534017563,0.44624412059783936
0.04031633213162422,0.22342145442962646,0.44742894172668457
0.039634380489587784,0.22351887822151184,0.4487175941467285
