State Estimate X,State Estimate Y,State Estimate Z
-0.00023065568530000746,-0.003308454994112253,0.0008146218024194241
-0.00023069461167324334,-0.0033005813602358103,0.0007793348631821573
-0.0001874590088846162,-0.0033838830422610044,0.0005652743275277317
-0.00021641424973495305,-0.003256868803873658,0.00089714938076213
-0.0002027756127063185,-0.003250883659347892,0.000882840424310416
-0.0001808060915209353,-0.003245498286560178,0.0008727957028895617
-0.00015027000335976481,-0.0032405720558017492,0.0008649572264403105
-0.00011076407099608332,-0.003236039076000452,0.0008742978097870946
-6.177548493724316e-05,-0.0032320336904376745,0.0009082742617465556
-2.4320470402017236e-06,-0.003228795249015093,0.0009677737834863365
0.00016070673882495612,-0.0034323972649872303,0.0007481029024347663
0.00047348986845463514,-0.0033576262649148703,0.001282949699088931
0.0006558726890943944,-0.0034286538138985634,0.001193813281133771
0.0007996069034561515,-0.003448180155828595,0.0013971298467367887
0.0009610195411369205,-0.003476050216704607,0.001592444721609354
0.001542377402074635,-0.003461173502728343,0.0021662707440555096
0.0017653822433203459,-0.003510404611006379,0.0023628438357263803
0.002009992953389883,-0.003575108014047146,0.002557370811700821
0.0023728213272988796,-0.003774011507630348,0.00229699001647532
0.0029743830673396587,-0.0038296524435281754,0.002779755275696516
0.00331292487680912,-0.003945863340049982,0.002916692988947034
0.003676649881526828,-0.0040755304507911205,0.0030215084552764893
0.004148377105593681,-0.0039023817516863346,0.00270438427105546
0.004570033401250839,-0.004042558837682009,0.0029224788304418325
0.005039649549871683,-0.004071266856044531,0.003022220218554139
0.005499775055795908,-0.0042272754944860935,0.003230056492611766
0.005968728102743626,-0.004392450675368309,0.003432484809309244
0.0064368899911642075,-0.0045649269595742226,0.0036714866291731596
0.006897388491779566,-0.0047431220300495625,0.003924498800188303
0.007346093188971281,-0.004925996530801058,0.004156261216849089
0.007779478095471859,-0.005112278740853071,0.004357329569756985
0.004517217632383108,-0.004918431397527456,0.004031080286949873
0.004714619368314743,-0.005079695489257574,0.004182789474725723
0.004890406038612127,-0.005235005170106888,0.004305371083319187
0.005044728051871061,-0.005380552262067795,0.004410912748426199
0.00517578050494194,-0.005512853153049946,0.0045407479628920555
0.005281662568449974,-0.005629656370729208,0.004720842465758324
