State Estimate X,State Estimate Y,State Estimate Z
0.11094895005226135,0.10338187962770462,0.022978635504841805
0.11011579632759094,0.10320674628019333,0.022958019748330116
0.1101086288690567,0.10331865400075912,0.023791974410414696
0.11044099926948547,0.10318528860807419,0.023821981623768806
0.11048424243927002,0.10363084822893143,0.023862045258283615
0.11237991601228714,0.10364291816949844,0.023918956518173218
0.11232392489910126,0.10391728579998016,0.02394789643585682
0.1115681529045105,0.10396826267242432,0.023598562926054
0.11225539445877075,0.10439586639404297,0.023609260097146034
0.1122528538107872,0.10439885407686234,0.023632502183318138
0.11255762726068497,0.10468932241201401,0.023638902232050896
0.11248815804719925,0.10488269478082657,0.023386655375361443
0.112919881939888,0.10468261688947678,0.02339118905365467
0.11213117092847824,0.10441241413354874,0.023377055302262306
0.11333947628736496,0.10501045733690262,0.023367449641227722
0.11436569690704346,0.10557413846254349,0.022805780172348022
0.11387354135513306,0.10579132288694382,0.022764185443520546
0.11368118226528168,0.10601341724395752,0.02270873449742794
0.11315598338842392,0.10490929335355759,0.022669794037938118
0.11176235228776932,0.1009787991642952,0.022596610710024834
0.11000404506921768,0.09932897984981537,0.02310011349618435
0.10964478552341461,0.09710909426212311,0.023005498573184013
0.10878060013055801,0.09514923393726349,0.02291492559015751
0.10798291116952896,0.0919920951128006,0.022742658853530884
0.10792024433612823,0.09071378409862518,0.02317654713988304
0.10724977403879166,0.08604764193296432,0.022950882092118263
0.10838591307401657,0.08404579013586044,0.022773809731006622
0.10653495788574219,0.0796976312994957,0.022366410121321678
0.10644585639238358,0.07810747623443604,0.022315114736557007
0.10573747754096985,0.07408452779054642,0.023569023236632347
0.10675162076950073,0.07273321598768234,0.023599136620759964
0.10743800550699234,0.07167020440101624,0.023615051060914993
0.1080196276307106,0.07013013958930969,0.023696554824709892
0.10850784182548523,0.06818071752786636,0.02308928407728672
0.11012537777423859,0.06907710433006287,0.023319846019148827
0.11269638687372208,0.06723283976316452,0.023349029943346977
0.11306833475828171,0.06731076538562775,0.023561567068099976
0.11593559384346008,0.06614775955677032,0.02336033619940281
0.11825644969940186,0.066926009953022,0.023551732301712036
0.12125641107559204,0.06615611910820007,0.023508504033088684
0.12365707755088806,0.06723050028085709,0.02375181019306183
0.12697280943393707,0.06677734851837158,0.023634254932403564
0.12803389132022858,0.06792522221803665,0.0231837946921587
0.13161601126194,0.06867893040180206,0.023089535534381866
0.13232140243053436,0.06956818699836731,0.023186715319752693
0.13541285693645477,0.07086583971977234,0.023044779896736145
0.136694997549057,0.07239983230829239,0.023899506777524948
0.1407957375049591,0.07487241178750992,0.02365637756884098
0.14207464456558228,0.07684391736984253,0.023823129013180733
0.14766524732112885,0.0811406597495079,0.023075858131051064
0.15230168402194977,0.08732453733682632,0.02145257033407688
0.15481482446193695,0.09069298207759857,0.020440377295017242
0.1602555364370346,0.09971160441637039,0.01798267848789692
0.16128313541412354,0.10387875139713287,0.01689622923731804
0.16557680070400238,0.11381864547729492,0.013000677339732647
0.16956952214241028,0.12445664405822754,0.008243123069405556
0.16928520798683167,0.12953689694404602,0.006817598827183247
0.17067943513393402,0.14096668362617493,0.002023107372224331
0.17163535952568054,0.1461145132780075,0.0005517537938430905
0.1721399426460266,0.15646837651729584,-0.004883131943643093
0.17381839454174042,0.16768157482147217,-0.005317132454365492
0.17323827743530273,0.17264266312122345,-0.006047380156815052
0.1710195690393448,0.1812964528799057,-0.009566078893840313
0.16883639991283417,0.18421895802021027,-0.009476822800934315
0.16666901111602783,0.19465963542461395,-0.005066646728664637
0.16232801973819733,0.2012222558259964,-0.0069413254968822
0.16025960445404053,0.2040943056344986,-0.005726841278374195
0.1552848368883133,0.2087499499320984,-0.006544527132064104
0.15392489731311798,0.2140045017004013,0.0023579136468470097
0.14967554807662964,0.2177344262599945,0.003037910209968686
0.1473499834537506,0.21850399672985077,0.00508895656093955
0.14203573763370514,0.21983391046524048,0.006193685811012983
0.13711605966091156,0.2200828641653061,0.007526533678174019
0.1341647058725357,0.22356362640857697,0.016729911789298058
0.12896312773227692,0.22192668914794922,0.018727870658040047
0.12710803747177124,0.22081029415130615,0.021344244480133057
0.121848925948143,0.21793414652347565,0.023079153150320053
0.1156410425901413,0.21985764801502228,0.036935195326805115
0.11377982795238495,0.2176303267478943,0.04007909819483757
0.10877198725938797,0.21303361654281616,0.04221868887543678
0.10673379898071289,0.21133188903331757,0.045161664485931396
0.1009114608168602,0.20839731395244598,0.05390782281756401
0.09915929287672043,0.2056715339422226,0.057273752987384796
0.09521567821502686,0.1995067298412323,0.05927132070064545
0.09059026837348938,0.19322091341018677,0.061021607369184494
0.08892852813005447,0.18955779075622559,0.06452080607414246
0.08455715328454971,0.18388521671295166,0.07304749637842178
0.08347038179636002,0.18121597170829773,0.07690407335758209
0.08136098831892014,0.17492753267288208,0.07919948548078537
0.07933083921670914,0.16863365471363068,0.08124829083681107
0.07816361635923386,0.16600297391414642,0.08597224205732346
0.07691594958305359,0.15913130342960358,0.08818776905536652
0.07604300230741501,0.1559247374534607,0.09205754846334457
0.07489475607872009,0.14930284023284912,0.09419936686754227
0.07436196506023407,0.1463782638311386,0.09832636266946793
0.07263543456792831,0.13905714452266693,0.10341094434261322
0.07180047035217285,0.13269731402397156,0.10610026866197586
0.0714753046631813,0.13008767366409302,0.11048134416341782
0.07125309109687805,0.12385696917772293,0.11318802833557129
0.07036051899194717,0.11982143670320511,0.11779715865850449
0.06935489177703857,0.11391672492027283,0.12087426334619522
0.06911344826221466,0.11050766706466675,0.12490268796682358
